# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen_perturbed.txt" 
# h	rls	rejuvenation
0.5519629940526156	15.0	0.6405
0.4715410074772064	12.0	0.6405
0.44344138105650066	11.0	0.6405
0.505382186419724	13.0	0.6391
0.5067523239500591	9.0	0.6391
0.43804499133793917	11.0	0.6391
0.4466165232993928	11.0	0.6391
0.4786399056378854	12.0	0.6391
0.3238538645172883	8.0	0.6391
0.6115534136267698	13.0	0.6391
0.5860252970047246	12.0	0.6391
0.5042095416276893	9.0	0.6391
0.43840051702003535	11.0	0.6391
0.4428514459734409	11.0	0.6341
0.4437167187096362	11.0	0.6341
0.3279205360911777	8.0	0.6341
0.3327940074115522	8.0	0.6341
0.6060937479615754	13.0	0.6341
0.5370695044260457	10.0	0.6341
0.375068685953361	9.0	0.6341
0.5449931003087077	15.0	0.6341
0.5175717646513461	14.0	0.6341
0.565066562293678	11.0	0.6341
0.5272888022397787	14.0	0.6341
0.47477945841946906	12.0	0.6341
0.5507565337001376	15.0	0.6337
0.4396575919169239	11.0	0.6337
0.4396510112278285	11.0	0.6337
0.44936808466220235	11.0	0.6337
0.4162719967260687	10.0	0.6337
0.46933327217884446	8.0	0.6337
0.5279294876371338	14.0	0.6337
0.4990938053399864	13.0	0.6337
0.5670503131169473	11.0	0.6337
0.5406069699730275	15.0	0.6337
0.49763403700063225	13.0	0.6337
0.5209143875959119	14.0	0.6337
0.41597522726313774	10.0	0.6337
0.3788807179359342	9.0	0.6337
0.4489934326824874	11.0	0.6337
0.3321134831401168	8.0	0.6337
0.5649986304124712	16.0	0.6322
0.5343136363318386	15.0	0.6322
0.5365772144728458	10.0	0.6322
0.5160828037425251	14.0	0.6322
0.5263291517729726	14.0	0.6322
0.536724906113723	10.0	0.6322
0.47071862878279513	12.0	0.6322
0.5399852989925488	15.0	0.6322
0.5288634832168249	19.0	0.6322
0.6114001570010327	13.0	0.6322
0.46406352291115116	12.0	0.6322
0.4424992691047296	11.0	0.6322
0.45049873513290334	11.0	0.6322
0.5373327697648685	10.0	0.6322
0.4450537412686548	11.0	0.6322
0.43978254277147505	11.0	0.631
0.5904853642701894	12.0	0.631
0.47471318482543307	12.0	0.631
0.37129012620711155	9.0	0.631
0.6090107964687758	13.0	0.631
0.46084215556535807	12.0	0.631
0.47495692991435917	12.0	0.631
0.5644174339775372	16.0	0.631
0.49930116563038934	13.0	0.631
0.5064280411962362	9.0	0.631
0.43660310525584334	11.0	0.631
0.44086956728569837	11.0	0.631
0.4734072228214379	12.0	0.519
0.4668745199868339	12.0	0.519
0.520669462282669	14.0	0.519
0.46822365305915387	12.0	0.519
0.5404068790446566	15.0	0.519
0.4240716999329578	7.0	0.519
0.4662760848832666	12.0	0.519
0.4687161241048552	12.0	0.519
0.6095059803301919	13.0	0.519
0.36991460122130687	9.0	0.519
0.4937407650325473	13.0	0.519
0.5025202291644293	9.0	0.519
0.5072806756386256	9.0	0.519
0.3792145947765545	9.0	0.519
0.42510458035915916	7.0	0.519
0.43876666253775576	11.0	0.519
0.33517949122253754	8.0	0.519
0.5640276833056063	11.0	0.5179
0.4635859250312729	8.0	0.5179
0.588944684577789	12.0	0.5179
0.505784105058485	13.0	0.5179
0.4144873892108206	10.0	0.5179
0.46610403471395195	12.0	0.5179
0.4997104647432135	9.0	0.5179
0.546503803925273	15.0	0.5179
0.5190615883105781	14.0	0.5179
0.524699637575179	14.0	0.5179
0.446558937578063	11.0	0.5179
0.47030402350813744	12.0	0.5179
0.46723198384886216	12.0	0.5179
0.405534723401521	10.0	0.5179
0.3229328632082633	8.0	0.5179
0.5628172228140739	11.0	0.5179
0.5046301012069734	13.0	0.5153
0.49916097754270916	13.0	0.5153
0.4711362133705916	12.0	0.5153
0.37244324345647845	9.0	0.5153
0.46774961311284136	12.0	0.5153
0.4117679787915485	10.0	0.5153
0.3697741512831986	9.0	0.5153
0.49720381825747045	13.0	0.5153
0.3686777415915293	9.0	0.5153
0.5039070579273675	9.0	0.5153
0.5053835939665379	9.0	0.5153
0.5784025829938196	17.0	0.5153
0.4291919720857147	11.0	0.5153
0.5026750781243456	9.0	0.5153
0.3731723101027156	9.0	0.5153
0.37246090849298796	6.0	0.5153
0.47719205498074163	12.0	0.5153
0.40626952345566886	10.0	0.5153
0.4201933318825806	7.0	0.5153
0.5246347665191203	14.0	0.5153
0.474358602756062	12.0	0.5153
0.4246475997528272	7.0	0.5153
0.5342749501936779	10.0	0.5153
0.5334232241033872	10.0	0.5153
0.5348754886278668	10.0	0.5153
0.4418655223177758	11.0	0.5153
0.4066341476895866	10.0	0.5153
0.41133022920317563	10.0	0.5153
0.5862237870145829	12.0	0.5151
0.5274967227616775	14.0	0.5151
0.4911985140585973	13.0	0.5151
0.40892322939416736	10.0	0.5151
0.4327326572003924	14.0	0.5151
0.5026274727836864	13.0	0.5151
0.4022052087121858	10.0	0.5151
0.5355790031763163	10.0	0.5151
0.46396921931239915	12.0	0.5151
0.5615069278532018	11.0	0.5151
0.44809307364031187	11.0	0.5151
0.3696812018571278	9.0	0.5151
0.5616272293289798	11.0	0.5151
0.4424813037805642	11.0	0.5151
0.4084963541164755	10.0	0.5151
0.49505824267591525	13.0	0.5151
0.6101491183938217	13.0	0.5151
0.4642525073453753	12.0	0.5151
0.5426760603231192	15.0	0.5151
0.5048554053287698	9.0	0.5151
0.42385547581882593	7.0	0.5151
0.2849162514676375	7.0	0.5151
0.37179722967021267	9.0	0.5151
0.6099048235282474	13.0	0.5124
0.4966026567632513	13.0	0.5124
0.5874723102906328	12.0	0.5124
0.5335365650349385	10.0	0.5124
0.40937273174272415	10.0	0.5124
0.5046557195708847	9.0	0.5124
0.5219681421902365	14.0	0.5124
0.5017405340230646	13.0	0.5124
0.3683505031164838	9.0	0.5124
0.4489190700826752	11.0	0.5124
0.4673186596547858	8.0	0.5124
0.6272058603975277	14.0	0.5124
0.5652987903717777	16.0	0.5124
0.5627353138404001	11.0	0.5124
0.4668093986286891	8.0	0.5124
0.5661716034720645	16.0	0.5124
0.5858165773589022	12.0	0.5124
0.5574010793008273	11.0	0.5124
0.5370688914556266	10.0	0.5124
0.2752165826829229	7.0	0.5124
0.46742312578380757	12.0	0.5124
0.4367422090533161	11.0	0.5124
0.562299414840099	11.0	0.5124
0.4104677821946936	10.0	0.5124
0.3717869472161601	6.0	0.5124
0.37538262126726163	9.0	0.5124
0.5036996913689616	9.0	0.5124
0.36957517072077767	9.0	0.5124
0.2807183786586014	7.0	0.5124
0.47654974760084423	12.0	0.5113
0.5334733674903136	10.0	0.5113
0.5007740421747553	13.0	0.5113
0.5669709812201279	16.0	0.5113
0.40708692854358175	10.0	0.5113
0.47210877922732714	12.0	0.5113
0.4047956562733687	10.0	0.5113
0.4078926359753375	10.0	0.5113
0.44783153944584675	11.0	0.5113
0.47663864989250343	12.0	0.5113
0.36896979351834763	9.0	0.5113
0.28564118350846723	7.0	0.5113
0.28342062312533256	7.0	0.5113
0.5186571122137494	14.0	0.5113
0.40765747812546343	10.0	0.5113
0.4037683852981703	10.0	0.5113
0.5340595034618616	10.0	0.5113
0.5334112523917695	10.0	0.5113
0.5633113222477055	11.0	0.5113
0.44101827816920386	11.0	0.5113
0.4444610442967058	11.0	0.5113
0.4123637080793757	10.0	0.5073
0.42579416005589216	7.0	0.5073
0.4845412683317483	16.0	0.5073
0.605659747610465	13.0	0.5073
0.5312028630750507	14.0	0.5073
0.5871795744874043	12.0	0.5073
0.5883634271889421	12.0	0.5073
0.40029292628784574	10.0	0.5073
0.46770404810009497	12.0	0.5073
0.5626575600308367	11.0	0.5073
0.5647013948418347	11.0	0.5073
0.38147793019326975	9.0	0.5073
0.2265732830976984	6.0	0.5073
0.5616761867000386	11.0	0.5073
0.46843536338577096	12.0	0.5073
0.46904225467505073	12.0	0.5073
0.440258663095268	11.0	0.5073
0.4229925427626471	7.0	0.5073
0.5010571092101093	13.0	0.5073
0.5329211038589258	10.0	0.5073
0.4780769956673012	12.0	0.5073
0.44358372248271666	11.0	0.5073
0.5048886234992412	9.0	0.5073
0.3710054686407125	9.0	0.5073
0.5040138847410252	13.0	0.5069
0.5641088463106398	11.0	0.5069
0.365109707042555	9.0	0.5069
0.48914396700933993	13.0	0.5069
0.49732830077189044	13.0	0.5069
0.5426102268585843	15.0	0.5069
0.5352612755334726	10.0	0.5069
0.4426432985318726	11.0	0.5069
0.40633099738555345	10.0	0.5069
0.534618483030527	10.0	0.5069
0.413398671529044	10.0	0.5069
0.4119123197165294	10.0	0.5069
0.6081406544312179	13.0	0.5069
0.6096559156768107	13.0	0.5069
0.5007652838687675	13.0	0.5069
0.5363299315827696	10.0	0.5069
0.5854151216583677	12.0	0.5069
0.5870762383628402	12.0	0.5069
0.5071296315044669	9.0	0.5069
0.4643392573982166	12.0	0.5069
0.49478147867433353	13.0	0.5069
0.5053385197079793	13.0	0.5069
0.40544255908903626	10.0	0.5069
0.3709440913149925	9.0	0.5069
0.443602065248372	11.0	0.5069
0.36427302336956435	9.0	0.5069
0.5053806037565615	9.0	0.5069
0.544194427226731	15.0	0.5057
0.6295950428604272	14.0	0.5057
0.43487429996048266	11.0	0.5057
0.5890567349828891	12.0	0.5057
0.4667803010749272	12.0	0.5057
0.5061528439313617	9.0	0.5057
0.4243241916059017	7.0	0.5057
0.5584809212526604	11.0	0.5057
0.440621866076539	11.0	0.5057
0.44632409737146	11.0	0.5057
0.564412661946677	11.0	0.5057
0.43942785820915714	11.0	0.5057
0.5607669276500299	11.0	0.5057
0.44089770674308054	11.0	0.5057
0.4029020906644586	10.0	0.5057
0.4717296781806133	8.0	0.5057
0.5355676932902476	10.0	0.5057
0.32513988288874424	8.0	0.5057
0.46779929621403077	12.0	0.5057
0.27829556505653547	7.0	0.5057
0.534153518508835	10.0	0.5057
0.41069082417814284	10.0	0.5057
0.6304798180113679	14.0	0.5048
0.4148679298114617	10.0	0.5048
0.39793186073314174	10.0	0.5048
0.5381401483456483	10.0	0.5048
0.3279313326923478	8.0	0.5048
0.6074978932964427	13.0	0.5048
0.43352655352898034	11.0	0.5048
0.46667583128477164	8.0	0.5048
0.3327752698933203	8.0	0.5048
0.15675056907145957	5.0	0.5048
0.4955156902111882	13.0	0.5048
0.4718138231605263	12.0	0.5048
0.4437834308520792	11.0	0.5048
0.3299501218717824	8.0	0.5048
0.5869036702139002	12.0	0.5048
0.501833497023227	9.0	0.5048
0.5068263469017721	9.0	0.5048
0.4669822752904299	8.0	0.5048
0.47014619208760794	8.0	0.5048
0.4698520002375771	8.0	0.5048
0.5365920228273681	10.0	0.5048
0.5273603699944088	14.0	0.5048
0.32637932989983043	8.0	0.5048
0.5842807465758285	12.0	0.3893
0.4366319863356701	11.0	0.3893
0.4413512142502674	11.0	0.3893
0.3658149608215312	9.0	0.3893
0.4244400500692448	7.0	0.3893
0.6085561490630346	13.0	0.3893
0.5589334995830157	11.0	0.3893
0.4397924416994739	11.0	0.3893
0.6088575820790342	13.0	0.3893
0.45904768264992657	8.0	0.3893
0.3291275765253715	8.0	0.3893
0.37138217848029964	9.0	0.3893
0.37130449716626995	9.0	0.3893
0.4458587830066664	11.0	0.3893
0.5288243793263012	10.0	0.3893
0.4706102700824939	12.0	0.3893
0.5064076339427431	9.0	0.3893
0.4670594478680429	8.0	0.3893
0.4677900536109017	12.0	0.3893
0.586518867484886	12.0	0.3893
0.5348492764599022	10.0	0.3893
0.4160324541735051	10.0	0.3893
0.5665451282171408	11.0	0.3893
0.37094904824024055	9.0	0.3893
0.5331759036607199	10.0	0.3893
0.4754015305994009	12.0	0.3893
0.46633812914206285	8.0	0.3893
0.4583085217243359	8.0	0.3893
0.4670785459587956	8.0	0.3893
0.3262835952684487	8.0	0.3893
0.5010615016863531	9.0	0.3893
0.5025380912598959	9.0	0.3893
0.3699711963875123	9.0	0.3893
0.41898317633992843	7.0	0.3893
0.406040460559726	10.0	0.3884
0.40643811106140965	10.0	0.3884
0.4728852468666041	12.0	0.3884
0.4939976315887531	13.0	0.3884
0.42041285344933715	7.0	0.3884
0.6067328122013286	13.0	0.3884
0.5852936670654154	17.0	0.3884
0.4711580239518432	12.0	0.3884
0.4692873631324914	12.0	0.3884
0.5022457748478696	13.0	0.3884
0.5610656060860636	11.0	0.3884
0.5591315976719701	11.0	0.3884
0.46945375939382145	12.0	0.3884
0.46650364935442945	8.0	0.3884
0.40841884611434287	10.0	0.3884
0.4098052343557483	10.0	0.3884
0.4130215923247721	10.0	0.3884
0.5029575197078652	13.0	0.3884
0.4290033793307001	7.0	0.3884
0.5849287798427549	12.0	0.3884
0.463039766048102	12.0	0.3884
0.432222604078275	11.0	0.3884
0.4435869156839695	11.0	0.3884
0.5007473887642557	13.0	0.3884
0.44667682780422985	11.0	0.3884
0.1557506700642997	5.0	0.3884
0.4332740460003214	11.0	0.3884
0.436557632392582	11.0	0.3884
0.44368103059259795	11.0	0.3884
0.43797700912595194	11.0	0.3884
0.5016510805344949	9.0	0.3884
0.44184259301116585	11.0	0.3884
0.5030120020233295	9.0	0.3884
0.585199587402839	12.0	0.3865
0.49342560261030954	13.0	0.3865
0.6089210633476815	13.0	0.3865
0.4945361664611217	13.0	0.3865
0.3709844516032774	6.0	0.3865
0.5232096490007881	14.0	0.3865
0.5037439880219774	9.0	0.3865
0.4936466625842008	13.0	0.3865
0.4681925696341911	12.0	0.3865
0.5352112143525564	10.0	0.3865
0.46147813150206446	8.0	0.3865
0.466696201767717	8.0	0.3865
0.3108902460303612	5.0	0.3865
0.5045932844947206	13.0	0.3865
0.5035891745761076	13.0	0.3865
0.47153403663247073	12.0	0.3865
0.4390273816461589	11.0	0.3865
0.46672600998288494	8.0	0.3865
0.5355142692970695	10.0	0.3865
0.5619311608156129	11.0	0.3865
0.5629385749385749	11.0	0.3865
0.36433826898655464	9.0	0.3865
0.36465800882875954	9.0	0.3865
0.5064864108225754	9.0	0.3865
0.586069157561402	12.0	0.3865
0.40419323935951834	10.0	0.3865
0.3235446438899229	8.0	0.3865
0.6474636035534458	15.0	0.3865
0.4992434322742498	9.0	0.3865
0.5021438944599009	9.0	0.3865
0.46699358835035865	8.0	0.3865
0.5008368615006944	9.0	0.3865
0.4753511860753625	12.0	0.3865
0.5351107873955379	10.0	0.3865
0.2253627830200301	6.0	0.3865
0.5333901789690096	10.0	0.3863
0.4043102610498452	10.0	0.3863
0.4637522269425791	8.0	0.3863
0.33305334962329464	8.0	0.3863
0.30837225765704485	5.0	0.3863
0.3123892891797593	5.0	0.3863
0.3255514092010198	8.0	0.3863
0.46694704753302463	8.0	0.3863
0.5602916432978126	11.0	0.3863
0.40510294726365376	10.0	0.3863
0.4100363051126582	10.0	0.3863
0.536415770609319	10.0	0.3863
0.4437309887093626	11.0	0.3863
0.5637948183009074	16.0	0.3863
0.5041573432131373	13.0	0.3863
0.501728553923622	9.0	0.3863
0.27744338159627807	7.0	0.3863
0.4646295717411691	12.0	0.3863
0.3835776323521125	12.0	0.3863
0.5356635780470421	10.0	0.3863
0.44100800902006265	11.0	0.3863
0.5342528562129115	10.0	0.3863
0.465333318654946	8.0	0.3863
0.33346777743825073	8.0	0.3863
0.42231515675137793	7.0	0.3863
0.4242460135693122	7.0	0.3863
0.46367672942556937	8.0	0.3863
0.3339905446939298	8.0	0.3863
0.46604543172690766	12.0	0.3843
0.46630989421281893	12.0	0.3843
0.47251726136478167	12.0	0.3843
0.44355541159837697	11.0	0.3843
0.3644892286309938	9.0	0.3843
0.5334050859379056	10.0	0.3843
0.4128952893321086	10.0	0.3843
0.4109441715624899	10.0	0.3843
0.4676843432846278	8.0	0.3843
0.47061627026533565	8.0	0.3843
0.3091928757780561	5.0	0.3843
0.49718502278982984	13.0	0.3843
0.49879985735025006	13.0	0.3843
0.4957384661383276	13.0	0.3843
0.4362719284104791	11.0	0.3843
0.5629394491787969	11.0	0.3843
0.4130211980541012	10.0	0.3843
0.36988333756023334	6.0	0.3843
0.5858406979905864	12.0	0.3843
0.46888119591515326	12.0	0.3843
0.40875921998460985	10.0	0.3843
0.5330524898410638	10.0	0.3843
0.42548115957071037	7.0	0.3843
0.4995574228599017	13.0	0.3843
0.49702891069647914	13.0	0.3843
0.5048746098028901	9.0	0.3843
0.4222540319830527	7.0	0.3843
0.15781318481258474	5.0	0.3843
0.43370782236585215	11.0	0.3843
0.4334705247769003	11.0	0.3843
0.4075648303716427	10.0	0.3843
0.5346799152956507	10.0	0.3843
0.40967807938889644	10.0	0.3843
0.42312464881063866	7.0	0.3843
0.3704890379442341	9.0	0.3843
0.5622405210705856	11.0	0.3843
0.4371963672431767	11.0	0.3843
0.44421147221806195	11.0	0.3843
0.4444779418757307	11.0	0.3843
0.22539019294580312	6.0	0.3843
0.5002961290616506	9.0	0.3843
0.368225818661769	9.0	0.3843
0.504400964162097	9.0	0.3843
0.47160247683986073	12.0	0.3843
0.44264327993761265	11.0	0.3843
0.4669302481814527	8.0	0.3843
0.28250119876517277	7.0	0.3843
0.3338021089555751	8.0	0.3843
0.4952173641312218	13.0	0.3835
0.49532489920722966	13.0	0.3835
0.43792988510176606	11.0	0.3835
0.5614201306105525	11.0	0.3835
0.3651811712603706	9.0	0.3835
0.4247028994983989	7.0	0.3835
0.27930508040161806	7.0	0.3835
0.37076827400256285	6.0	0.3835
0.497711918081364	13.0	0.3835
0.5206247486200385	14.0	0.3835
0.49864207176219516	9.0	0.3835
0.5020091903635769	9.0	0.3835
0.4054515826156041	10.0	0.3835
0.46496921330160035	8.0	0.3835
0.3244561727718353	8.0	0.3835
0.425854471029009	7.0	0.3835
0.6298539393244206	14.0	0.3835
0.4066778284901723	10.0	0.3835
0.4157369238056379	10.0	0.3835
0.5347213367462487	10.0	0.3835
0.41128695455870873	10.0	0.3835
0.4640099327138738	8.0	0.3835
0.44581708932590286	11.0	0.3835
0.3739137558368886	6.0	0.3835
0.5201615728041559	14.0	0.3835
0.5844818244924911	12.0	0.3835
0.5336505383762591	10.0	0.3835
0.5616524410392435	11.0	0.3835
0.3330776906666384	8.0	0.3835
0.5043605446436175	9.0	0.3835
0.46536858450474006	8.0	0.3835
0.46785583797313723	8.0	0.3835
0.47212237013396036	12.0	0.3835
0.4714183499937783	12.0	0.3835
0.4817130014982522	12.0	0.3835
0.5362224047101084	10.0	0.3835
0.5019008859635901	13.0	0.3835
0.3670056294703519	9.0	0.3835
0.3714577329490874	6.0	0.3835
0.37312425598980603	6.0	0.3835
0.5031942583102305	9.0	0.3835
0.5383328776293336	10.0	0.3835
0.3694449298153648	6.0	0.3835
0.3247129769221848	8.0	0.3835
0.32681644987518066	8.0	0.3835
0.31183314059604583	5.0	0.3835
0.5040542567722274	9.0	0.3805
0.5706942287340049	16.0	0.3805
0.4609231447681114	12.0	0.3805
0.4022369150549607	10.0	0.3805
0.4689821390414661	12.0	0.3805
0.5607737494895025	11.0	0.3805
0.4347546386032713	11.0	0.3805
0.44007005726266174	11.0	0.3805
0.5648867944352437	11.0	0.3805
0.46672498236087795	12.0	0.3805
0.5339851246455407	10.0	0.3805
0.40074699071420383	10.0	0.3805
0.4668796644066142	8.0	0.3805
0.4164693112696093	7.0	0.3805
0.561553417573407	11.0	0.3805
0.41433740410134956	10.0	0.3805
0.53641119227223	10.0	0.3805
0.4703593557424148	12.0	0.3805
0.47031443163796666	12.0	0.3805
0.30905463236486447	5.0	0.3805
0.520475039645154	14.0	0.3805
0.5023415248897292	9.0	0.3805
0.3695282972561724	9.0	0.3805
0.373271028830687	6.0	0.3805
0.5351390300583606	10.0	0.3805
0.5604548074787531	11.0	0.3802
0.5635749538706469	11.0	0.3802
0.4965921700610721	13.0	0.3802
0.46741186374892707	8.0	0.3802
0.27749881786043995	7.0	0.3802
0.31074623795975737	5.0	0.3802
0.46535019406639905	12.0	0.3802
0.5878512361826005	12.0	0.3802
0.5204041610724065	14.0	0.3802
0.5844734615439774	12.0	0.3802
0.4675121743059391	12.0	0.3802
0.5615111901445421	11.0	0.3802
0.535477508912994	10.0	0.3802
0.5021668150786583	9.0	0.3802
0.5046546699776621	9.0	0.3802
0.5048896330308849	9.0	0.3802
0.49060438497466935	13.0	0.3802
0.436119608693326	11.0	0.3802
0.43986746404920096	11.0	0.3802
0.3652457308005366	9.0	0.3802
0.42130975151319433	7.0	0.3802
0.2793633578090187	7.0	0.3802
0.565390314482951	16.0	0.3802
0.4411251058639101	11.0	0.3802
0.5634788726774359	11.0	0.3802
0.4635962041884817	8.0	0.3802
0.5623752631546707	11.0	0.3802
0.3789002181017817	12.0	0.3802
0.36427381805450576	9.0	0.3802
0.6290684033995545	14.0	0.3802
0.46434747699339146	12.0	0.3802
0.46282784247334796	8.0	0.3802
0.4640328454467184	8.0	0.3802
0.47145559489741473	8.0	0.3802
0.36931611915275603	9.0	0.3802
0.3763044507810973	9.0	0.3802
0.3281829598400143	8.0	0.3802
0.5266540853178374	14.0	0.3793
0.5380260195739235	10.0	0.3793
0.5631367233164523	11.0	0.3793
0.4677240123892843	8.0	0.3793
0.4964707210326027	13.0	0.3793
0.5845454609613744	12.0	0.3793
0.43831031972102646	11.0	0.3793
0.5351965770100702	10.0	0.3793
0.46340697056122204	8.0	0.3793
0.3277584960994161	8.0	0.3793
0.3720945005939638	6.0	0.3793
0.496740620627202	13.0	0.3793
0.4028881018635636	10.0	0.3793
0.4140355068390481	10.0	0.3793
0.4131320977198392	10.0	0.3793
0.46664672078709934	8.0	0.3793
0.3724031126484315	6.0	0.3793
0.5273497852556379	10.0	0.3793
0.5319918138118129	10.0	0.3793
0.40811139072786745	10.0	0.3793
0.5046387826763769	9.0	0.3793
0.5024165094713349	9.0	0.3793
