# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# h	rls	rejuvenation
0.6475490034409596	27.0	1.0329
0.6767819837716041	30.0	1.0329
0.6201992314681608	25.0	1.0324
0.6683140696171881	29.0	1.0324
0.550809343996934	19.0	1.0324
0.5861037883870694	22.0	1.0324
0.6319896204010822	26.0	1.0324
0.624555743508635	19.0	1.0324
0.6346561392137798	26.0	1.0324
0.5245408693330545	22.0	1.0324
0.5869114390908452	22.0	1.0324
0.5300046079378867	18.0	1.0317
0.6598559912545143	28.0	1.0317
0.591908651226809	22.0	1.0317
0.6327469082224896	26.0	1.0317
0.6173715031408387	24.0	1.0317
0.5291679495432958	18.0	1.0317
0.5615280568210759	20.0	1.0315
0.6490575042963369	27.0	1.0315
0.6618710132691585	28.0	1.0315
0.6334075613150778	26.0	1.0284
0.664861710855615	29.0	1.0284
0.6354716394716394	25.0	1.0284
0.5865684168898181	22.0	1.0284
0.6051418488176987	23.0	1.0222
0.6025871095903742	23.0	1.0222
0.6492522109939914	28.0	1.0222
0.6022990283681665	23.0	1.0222
0.6174737603694856	24.0	1.0222
0.6021582916623244	23.0	1.0222
0.5842481527006599	21.0	1.0222
0.6122221671171506	24.0	1.0185
0.6029269268539446	23.0	1.0185
0.5953447362397428	23.0	1.0185
0.6635635966505393	22.0	1.0185
0.632305298289056	26.0	1.0185
0.6486557804024445	27.0	1.0185
0.5937828234134481	22.0	1.0185
0.6749221249309567	23.0	1.0158
0.6280426006273672	25.0	1.0158
0.6936812927836513	25.0	1.0158
0.5882802717557143	22.0	1.0158
0.5584112751170914	20.0	1.0158
0.5702203273215003	21.0	1.0158
0.5856307202034041	22.0	1.0158
0.6255259114201789	25.0	1.0158
0.6257190251000364	25.0	1.0158
0.6495538302906277	21.0	1.0158
0.6478772700446261	27.0	1.0158
0.6271242898354304	25.0	1.0158
0.6111466226940633	18.0	1.0131
0.5342655124499646	18.0	1.0131
0.6734773191005413	23.0	1.0131
0.6525005877282345	28.0	1.0131
0.6436041568011903	26.0	1.0131
0.6346327293984972	26.0	1.0131
0.6353369667419391	26.0	1.0131
0.6210515134401173	25.0	1.0131
0.6307280431432973	25.0	1.0131
0.6301590875300015	25.0	1.0131
0.6351846829003673	26.0	1.0131
0.5968556343102703	22.0	1.0131
0.6112580951859466	24.0	1.0131
0.6132868871640859	24.0	1.0131
0.6918333846520377	31.0	1.0131
0.5877859608205307	22.0	1.0131
0.5763970007821095	21.0	1.0125
0.6277321172564702	25.0	1.0125
0.6395580888529175	27.0	1.0125
0.6111850423334825	24.0	1.0125
0.6102433022101917	24.0	1.0125
0.6070066792247805	24.0	1.0125
0.5436948237839695	19.0	1.0125
0.5432582272524081	19.0	1.0125
0.5997438865422486	23.0	1.0125
0.6094135478317457	18.0	1.0125
0.622694427927405	25.0	0.9534
0.6313498567621111	25.0	0.9534
0.6145877626227935	30.0	0.9534
0.6374884838394456	27.0	0.9534
0.6418642747374711	26.0	0.9534
0.647967789939098	27.0	0.9534
0.596123271761458	22.0	0.9534
0.5774033468366999	21.0	0.9534
0.5985839179239697	27.0	0.953
0.6335110580322044	26.0	0.953
0.6234191334294219	25.0	0.953
0.6606357535734859	22.0	0.953
0.6388680127371568	26.0	0.953
0.5608521590750205	20.0	0.953
0.5872557145058713	22.0	0.953
0.6185792889855359	24.0	0.953
0.6630536325025777	22.0	0.953
0.5602546355683489	20.0	0.953
0.6741053932533119	23.0	0.953
0.5905832718397744	22.0	0.953
0.6244905507553075	19.0	0.953
0.5495306008680833	19.0	0.953
0.5864110845061349	22.0	0.9523
0.6254874133153489	25.0	0.9523
0.6341419039210294	20.0	0.9523
0.6593067866119858	28.0	0.9523
0.6221457662322745	25.0	0.9523
0.6758364101254196	23.0	0.9523
0.6070762029190964	24.0	0.9523
0.6506963766141558	21.0	0.9523
0.524569237547482	18.0	0.9523
0.5797603845247425	21.0	0.9523
0.5753966619233194	21.0	0.9523
