# REJUVENATION INDEX IN LINEAGE
# original file "wt_decCap_noRe_3gen.txt" 
# mother	daughter	rejMean	rejStd
18.0	4.0	0.14531764705882355	0.4397462439226942
18.0	5.0	0.3249058823529412	0.5787449637692196
18.0	6.0	0.2608875	0.41046248529352025
18.0	7.0	-0.020799999999999996	0.25493887502693663
18.0	8.0	-0.10895384615384617	0.21572055077261654
18.0	9.0	-0.35553076923076926	0.21977832917364482
18.0	10.0	-0.40852999999999995	0.13607816422107472
18.0	11.0	-0.4485571428571428	0.22404727817392212
18.0	12.0	-0.5495599999999999	0.16491633636483682
18.0	13.0	-0.568225	0.13490950979576394
18.0	14.0	-0.6665	0.139763824599453
18.0	15.0	-0.9096000000000001	0.08912423912718691
18.0	16.0	-0.93615	0.0020506096654409976
18.0	17.0	NaN	NaN
18.0	18.0	NaN	NaN
18.0	19.0	NaN	NaN
18.0	20.0	NaN	NaN
19.0	1.0	0.43096249999999997	0.3116526183108366
19.0	2.0	0.28493749999999995	0.2156793171199625
19.0	3.0	0.28326	0.19802982026524618
19.0	4.0	0.49465714285714285	0.49405997722837364
19.0	5.0	0.10282307692307692	0.20120803974098614
19.0	6.0	0.09178461538461538	0.32639457421489576
19.0	7.0	-0.10265384615384615	0.16774269291280924
19.0	8.0	-0.2296	0.17814839881402245
19.0	9.0	-0.3154444444444444	0.1375276800421565
19.0	10.0	-0.4375	0.1478402628965917
19.0	11.0	-0.5768666666666667	0.17563389953726663
19.0	12.0	-0.5557000000000001	0.2242942709923729
19.0	13.0	NaN	NaN
19.0	14.0	NaN	NaN
20.0	1.0	0.6679538461538461	0.6250162472760002
20.0	2.0	0.3266923076923077	0.3762731332014429
20.0	3.0	0.2968692307692308	0.32305882174565725
20.0	4.0	0.29441818181818186	0.36296446332439164
20.0	5.0	0.02219090909090909	0.19257882258724843
20.0	6.0	0.21860000000000002	0.5875869151514037
20.0	7.0	-0.02244285714285715	0.27834494101829155
20.0	8.0	-0.12200000000000001	0.42255826028292637
20.0	9.0	-0.2892	0.13690931305064677
20.0	10.0	-0.4203166666666666	0.20116513034486533
20.0	11.0	-0.53506	0.25289221617123764
20.0	12.0	-0.5238333333333333	0.3254462372394761
20.0	13.0	-0.7080666666666667	0.08282640480748477
20.0	14.0	NaN	NaN
20.0	15.0	NaN	NaN
20.0	16.0	NaN	NaN
20.0	17.0	NaN	NaN
20.0	18.0	NaN	NaN
20.0	19.0	NaN	NaN
20.0	20.0	NaN	NaN
21.0	1.0	0.5238166666666666	0.3379506952563383
21.0	2.0	0.203275	0.25762426172096586
21.0	3.0	0.1496090909090909	0.2769088422370996
21.0	4.0	0.29247	0.4554705187434687
21.0	5.0	0.16560000000000002	0.28504978512533563
21.0	6.0	8.888888888888526e-5	0.25979133186292247
21.0	7.0	-0.048850000000000005	0.1739113403022192
21.0	8.0	-0.1386375	0.20561171407360457
21.0	9.0	-0.21014999999999998	0.2521969131452643
21.0	10.0	0.07637500000000001	0.49844897682711725
21.0	11.0	-0.47436666666666666	0.16185778737315462
21.0	12.0	-0.3705	0.3305766023178289
21.0	13.0	-0.6051000000000001	0.24353892912633082
21.0	14.0	-0.5918	0.28623682502431447
21.0	15.0	-0.8652	0.011879393923934025
21.0	16.0	NaN	NaN
22.0	1.0	0.4132125	0.4731523567293852
22.0	2.0	0.0980875	0.324104958473552
22.0	3.0	0.2693142857142857	0.6171179315402944
22.0	4.0	0.533	0.9058036321410949
22.0	5.0	0.3572166666666667	0.7730248312096233
22.0	6.0	-0.01363333333333335	0.4123053997544377
22.0	7.0	-0.03825	0.20959619987013126
22.0	8.0	-0.14583333333333334	0.3875431313630351
22.0	9.0	-0.30188333333333334	0.17579162001263504
22.0	10.0	-0.34159999999999996	0.19136880623549912
22.0	11.0	-0.41325	0.09520873559360682
22.0	12.0	-0.572125	0.21081399977231116
22.0	13.0	-0.6514500000000001	0.17897132917500125
22.0	14.0	-0.6683	0.04624478348960014
22.0	15.0	NaN	NaN
22.0	16.0	NaN	NaN
22.0	17.0	NaN	NaN
23.0	1.0	0.2754166666666667	0.09614962125077074
23.0	2.0	0.25053333333333333	0.23203751995456826
23.0	3.0	0.30336666666666673	0.446247920630076
23.0	4.0	0.6146999999999999	0.5566177251938713
23.0	5.0	0.38135	0.43889723056770363
23.0	6.0	0.012716666666666663	0.13633243805737014
23.0	7.0	-0.03948333333333332	0.1478815798761518
23.0	8.0	-0.17229999999999998	0.19609600964833526
23.0	9.0	-0.2172	0.12015925543488803
23.0	10.0	-0.35425	0.10339376190080328
23.0	11.0	-0.46730000000000005	0.1101672365088641
23.0	12.0	NaN	NaN
23.0	13.0	NaN	NaN
24.0	1.0	0.48596666666666666	0.2790576475688611
24.0	2.0	0.40391666666666665	0.4926809004484207
24.0	3.0	0.3015166666666667	0.24029574625171096
24.0	4.0	0.4192	0.3707763800459787
24.0	5.0	0.1838	0.14624063730714523
24.0	6.0	0.19765	0.37365864502243223
24.0	7.0	-0.18378333333333333	0.06445694428583057
24.0	8.0	-0.23740000000000003	0.0792606459726389
24.0	9.0	-0.3433	0.12216263749608552
24.0	10.0	-0.5275	0.1992394790195959
24.0	11.0	NaN	NaN
25.0	1.0	0.34179999999999994	0.2466455026956705
25.0	2.0	0.39588333333333336	0.36150210188416143
25.0	3.0	0.35345	0.28811741877227764
25.0	4.0	0.15756666666666666	0.15609035417560777
25.0	5.0	0.18365	0.13658227923123847
25.0	6.0	0.15619999999999998	0.33113389285906686
25.0	7.0	-0.11177999999999999	0.26541455687282867
25.0	8.0	NaN	NaN
25.0	9.0	NaN	NaN
25.0	10.0	NaN	NaN
25.0	11.0	NaN	NaN
26.0	1.0	0.41933333333333334	0.2191643462488063
26.0	2.0	0.47464000000000006	0.48016938990318825
26.0	3.0	0.177525	0.040533967237367734
26.0	4.0	0.15805000000000002	0.06548554547888158
26.0	5.0	-0.0794	0.11228855685242375
26.0	6.0	NaN	NaN
27.0	1.0	NaN	NaN
27.0	2.0	NaN	NaN
