# GROWTH PER CELL CYCLE IN LINEAGE
# original file "wt_decCap_noRe_3gen.txt" 
# mother	daughter	growthCycleMean	growthCycleStd
10.0	24.0	1.0804	0.9356615627458467
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
10.0	29.0	NaN	NaN
11.0	1.0	1.597827083333333	0.007748744946480952
11.0	2.0	1.6012979166666665	0.009491236724547727
11.0	3.0	1.5996547368421052	0.009641441673131362
11.0	4.0	1.6008000000000002	0.009310519737253008
11.0	5.0	1.602835294117647	0.014520344560734939
11.0	6.0	1.6014051948051948	0.010850526255778618
11.0	7.0	1.6036811594202898	0.010481752707083231
11.0	8.0	1.6057626865671641	0.01322065459137761
11.0	9.0	1.6081266666666667	0.019962293834658456
11.0	10.0	1.6094780000000002	0.015469697700303495
11.0	11.0	1.606809756097561	0.012537479907821355
11.0	12.0	1.6087823529411764	0.015272880909166977
11.0	13.0	1.5495407407407402	0.3098906646634972
11.0	14.0	1.61034375	0.009855487050369469
11.0	15.0	1.4629818181818182	0.48550289148095055
11.0	16.0	1.6086142857142858	0.016182647967440157
11.0	17.0	1.6213799999999998	0.03005614745771653
11.0	18.0	1.6102999999999998	0.005211525688318138
11.0	19.0	1.6043333333333332	0.00584494083232107
11.0	20.0	1.6062333333333332	0.006310573138260385
11.0	21.0	1.61395	0.014071424945612159
11.0	22.0	1.6286	0.023617366491630598
11.0	23.0	NaN	NaN
12.0	1.0	1.5979192307692311	0.006745485410744986
12.0	2.0	1.5993269230769231	0.009299248301933813
12.0	3.0	1.5990842105263159	0.009052573153626231
12.0	4.0	1.6011876712328763	0.010644103025795293
12.0	5.0	1.6012436619718309	0.013791454211051598
12.0	6.0	1.5799579710144926	0.19348458929801793
12.0	7.0	1.6053650793650793	0.018071829429950136
12.0	8.0	1.6074152542372881	0.014039572318362293
12.0	9.0	1.6108830188679246	0.019116713748898614
12.0	10.0	1.6081325	0.014010369557160347
12.0	11.0	1.611035294117647	0.01828330721281429
12.0	12.0	1.6142928571428572	0.02637744446908338
12.0	13.0	1.607435294117647	0.018969282444799743
12.0	14.0	1.6038357142857145	0.010087128671488498
12.0	15.0	1.6068363636363634	0.010065313976948053
12.0	16.0	1.6115181818181818	0.015009384942882805
12.0	17.0	1.6148250000000002	0.017213844096291488
12.0	18.0	1.6043200000000002	0.007987928392267864
12.0	19.0	1.609125	0.02152926303120167
12.0	20.0	1.601766666666667	0.012673726102979095
12.0	21.0	1.6064333333333334	0.01789785834487835
12.0	22.0	1.60135	0.011384419177103419
12.0	23.0	1.603	0.01711198410471445
12.0	24.0	1.6026500000000001	0.005727564927611032
12.0	25.0	1.6103	0.006222539674441561
12.0	26.0	NaN	NaN
12.0	27.0	NaN	NaN
12.0	28.0	NaN	NaN
12.0	29.0	NaN	NaN
12.0	30.0	NaN	NaN
12.0	31.0	NaN	NaN
12.0	32.0	NaN	NaN
13.0	1.0	1.59968115942029	0.008402525449535615
13.0	2.0	1.602039705882353	0.011123689118889309
13.0	3.0	1.6018014925373134	0.009712464539731893
13.0	4.0	1.6032885245901638	0.011594295987836088
13.0	5.0	1.6024124999999998	0.01094523661441151
13.0	6.0	1.603624074074074	0.010297461405154007
13.0	7.0	1.6050020833333332	0.012751712268559942
13.0	8.0	1.6070204545454545	0.00958063889566079
13.0	9.0	1.6088333333333333	0.013611804732296718
13.0	10.0	1.6072548387096774	0.01352831200876336
13.0	11.0	1.4880038461538463	0.43833665735894756
13.0	12.0	1.6083187499999998	0.012931832494533292
13.0	13.0	1.6172357142857143	0.02017506485140113
13.0	14.0	1.608625	0.014867101744647941
13.0	15.0	1.6102285714285713	0.009337150579934986
13.0	16.0	1.60636	0.012569924423002705
13.0	17.0	1.6085749999999999	0.015534772823143124
13.0	18.0	1.60325	0.008838834764831813
13.0	19.0	1.5979999999999999	0.003535533905932819
13.0	20.0	1.5958999999999999	0.0022627416997968598
13.0	21.0	1.6029	0.016263455967290685
13.0	22.0	1.59455	0.01039446968344236
13.0	23.0	1.60035	0.0012020815280171554
13.0	24.0	1.59745	0.013081475451951102
13.0	25.0	1.6099999999999999	0.003535533905932819
13.0	26.0	1.6061999999999999	0.017819090885901074
13.0	27.0	1.6253	0.016970562748477157
13.0	28.0	NaN	NaN
14.0	1.0	1.5992576923076922	0.006988824304442849
14.0	2.0	1.5990596153846153	0.00643511383312283
14.0	3.0	1.600647058823529	0.009905056343932152
14.0	4.0	1.6018122448979597	0.01027836791221135
14.0	5.0	1.6036399999999995	0.015560065435711895
14.0	6.0	1.6065121951219514	0.018883977270717507
14.0	7.0	1.6051631578947372	0.010893053106195498
14.0	8.0	1.6083764705882353	0.01956431598326525
14.0	9.0	1.6069535714285716	0.015483790380596885
14.0	10.0	1.6082782608695652	0.01686168212577477
14.0	11.0	1.5237166666666664	0.3807682284849005
14.0	12.0	1.6097833333333333	0.01801432931324566
14.0	13.0	1.60413	0.013118523799066186
14.0	14.0	1.6075888888888887	0.020434373274243384
14.0	15.0	1.6197500000000002	0.011697496679692958
14.0	16.0	1.612975	0.01108253129930159
14.0	17.0	1.6008666666666667	0.006490249096400896
14.0	18.0	1.6099333333333334	0.0068733785966824685
14.0	19.0	1.6059	0.005480875842417958
14.0	20.0	1.61255	0.015768481220460002
14.0	21.0	1.59725	0.006576093065034952
14.0	22.0	1.61415	0.007424621202458717
14.0	23.0	1.6309	0.031678383797157296
15.0	1.0	1.6005604651162795	0.00914713432967849
15.0	2.0	1.6012785714285713	0.01258350712511993
15.0	3.0	1.60366	0.015033702309418176
15.0	4.0	1.6003416666666668	0.008253497094305791
15.0	5.0	1.60086	0.009795292987240476
15.0	6.0	1.6037606060606062	0.009878415213039607
15.0	7.0	1.6046035714285716	0.011252834445986635
15.0	8.0	1.6051608695652175	0.01370539837669929
15.0	9.0	1.598857894736842	0.008504463912131586
15.0	10.0	1.6106176470588236	0.01037877854651725
15.0	11.0	1.6049083333333332	0.01037562338397363
15.0	12.0	1.6085444444444443	0.021127476843621863
15.0	13.0	1.6049500000000003	0.0069148391159882016
15.0	14.0	1.6031199999999999	0.010702896804136726
15.0	15.0	1.6131999999999997	0.01180381294328232
15.0	16.0	1.614025	0.017587187571259544
15.0	17.0	1.6231499999999999	0.024960869375885205
15.0	18.0	NaN	NaN
16.0	1.0	1.5970709677419357	0.007349884060236929
16.0	2.0	1.599558064516129	0.0096471333978389
16.0	3.0	1.6003612903225806	0.008634221733673316
16.0	4.0	1.5983517241379308	0.008416803799952582
16.0	5.0	1.6029357142857141	0.010946780831916332
16.0	6.0	1.6072999999999997	0.020768244990850816
16.0	7.0	1.6026043478260865	0.013490854756290879
16.0	8.0	1.6070263157894737	0.01143215942006796
16.0	9.0	1.6034882352941173	0.014937322482331867
16.0	10.0	1.609478571428571	0.02216224018708148
16.0	11.0	1.6008818181818183	0.012292340556770961
16.0	12.0	1.6057299999999999	0.014486856111662018
16.0	13.0	1.604611111111111	0.016249188013901184
16.0	14.0	1.6089374999999997	0.014734404588290244
16.0	15.0	1.6095000000000002	0.022117338598182774
16.0	16.0	1.60825	0.013323325410722349
16.0	17.0	1.6030200000000001	0.011362966162054669
16.0	18.0	1.6014249999999999	0.004243720851642667
16.0	19.0	1.6028	0.0019252705437591182
16.0	20.0	1.6081999999999999	0.012988969679436916
16.0	21.0	1.6514	0.047631712125431686
16.0	22.0	NaN	NaN
16.0	23.0	NaN	NaN
16.0	24.0	NaN	NaN
16.0	25.0	NaN	NaN
16.0	26.0	NaN	NaN
16.0	27.0	NaN	NaN
16.0	28.0	NaN	NaN
16.0	29.0	NaN	NaN
17.0	1.0	1.5990153846153847	0.008667995953284338
17.0	2.0	1.603352	0.012674683427999283
17.0	3.0	1.5987625000000003	0.0076606170996745505
17.0	4.0	1.6032782608695655	0.008282289786687753
17.0	5.0	1.6024909090909092	0.0073276325736351625
17.0	6.0	1.6036952380952383	0.010526798002739299
17.0	7.0	1.5992388888888889	0.008454385488427205
17.0	8.0	1.6076352941176473	0.0128391949307808
17.0	9.0	1.6059428571428571	0.01627271025063432
17.0	10.0	1.6251846153846157	0.035473601596911625
17.0	11.0	1.6232428571428572	0.044563806582728765
17.0	12.0	1.6032800000000003	0.0129873784883632
17.0	13.0	1.6057199999999998	0.01393599655568272
17.0	14.0	1.6065000000000003	0.006872408602520671
17.0	15.0	1.5971333333333335	0.01185678427455499
17.0	16.0	1.6013333333333335	0.010028625695145529
17.0	17.0	1.6007	0.0032078029864691187
17.0	18.0	1.6311333333333333	0.00772161468433474
18.0	1.0	1.600885	0.008534097245138096
18.0	2.0	1.6007421052631579	0.012264506865543801
18.0	3.0	1.598835294117647	0.0054891872322401485
18.0	4.0	1.5997588235294116	0.006385046869789754
18.0	5.0	1.5960470588235292	0.008324821142752776
18.0	6.0	1.5983062499999998	0.01032075376769223
18.0	7.0	1.6017266666666665	0.010926015262839848
18.0	8.0	1.6006153846153846	0.00765950892179626
18.0	9.0	1.485046153846154	0.44636410887559913
18.0	10.0	1.60596	0.007941340496974602
18.0	11.0	1.6178714285714286	0.02673921678519609
18.0	12.0	1.6109200000000001	0.009086638542387417
18.0	13.0	1.603175	0.005806533676242036
18.0	14.0	1.608375	0.014947101168230973
18.0	15.0	1.6280000000000001	0.019851700179077787
18.0	16.0	1.6175	0.002545584412271605
18.0	17.0	NaN	NaN
18.0	18.0	NaN	NaN
