# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# h	rls	rejuvenation
0.3650442049873285	9.0	0.2794
0.3664171850234397	9.0	0.2794
0.37572339491998225	9.0	0.2794
0.2707370297516597	7.0	0.2794
0.3266982782166569	8.0	0.2794
0.3289671500211783	8.0	0.2794
0.3268553136161731	8.0	0.2794
0.21616614723137983	6.0	0.2794
0.2814721274869477	7.0	0.2794
0.3169827248521151	8.0	0.2794
0.27527985849026493	7.0	0.2794
0.3686614373315679	12.0	0.2794
0.41096424522301794	10.0	0.2794
0.15801193266567226	5.0	0.2794
0.3655287273963007	9.0	0.2794
0.4101570000822948	10.0	0.2794
0.36527955256773526	12.0	0.2794
0.25793087029316847	9.0	0.2794
0.40411452672259224	10.0	0.2794
0.40192211369897324	10.0	0.2794
0.3690435828991915	9.0	0.2794
0.21862110635068058	8.0	0.2794
0.22327273843886256	6.0	0.2794
0.22683000117260788	4.0	0.2794
0.4406405071347812	11.0	0.2794
0.43536305732484076	11.0	0.2794
0.4398346083406649	11.0	0.2794
0.368625989996683	9.0	0.2794
0.26446308266033025	9.0	0.2794
0.2995529061102832	10.0	0.2794
0.419493233374729	7.0	0.2794
0.22406984314159026	6.0	0.2794
0.3615377349579673	9.0	0.2794
0.22005376699764842	6.0	0.2794
0.22056462284958092	6.0	0.2794
0.30418974861508313	5.0	0.2794
0.41975562790095683	14.0	0.2794
0.29876629186739956	10.0	0.2794
0.2794395366683143	7.0	0.2794
0.40902305762379	10.0	0.2794
0.339890265877644	11.0	0.2794
0.4381806375039226	11.0	0.2794
0.4425972349255413	11.0	0.2794
0.32735405269695295	8.0	0.2794
0.32626769095924313	8.0	0.2794
