# DAUGHTER VS RLS BY REJUVENATION
# original file "wt_unlimCap_noRe_3gen_perturbed.txt" 
# daughter	rls	rejuvenation
3.0	8.0	0.1427
4.0	8.0	0.1427
1.0	7.0	0.1427
3.0	7.0	0.1427
4.0	7.0	0.1427
3.0	5.0	0.1427
2.0	3.0	0.1427
5.0	9.0	0.1427
3.0	8.0	0.1427
3.0	6.0	0.1427
4.0	6.0	0.1427
2.0	8.0	0.1427
3.0	8.0	0.1427
2.0	11.0	0.1427
3.0	11.0	0.1427
2.0	9.0	0.1427
3.0	9.0	0.1427
4.0	9.0	0.1427
3.0	9.0	0.1427
6.0	9.0	0.1427
3.0	7.0	0.1427
4.0	7.0	0.1427
3.0	7.0	0.1427
4.0	7.0	0.1427
2.0	4.0	0.1427
2.0	11.0	0.1427
3.0	9.0	0.1427
4.0	9.0	0.1427
2.0	9.0	0.1427
2.0	5.0	0.1427
3.0	5.0	0.1427
4.0	5.0	0.1427
5.0	8.0	0.1427
6.0	8.0	0.1427
1.0	8.0	0.1427
3.0	8.0	0.1427
4.0	8.0	0.1427
2.0	8.0	0.1427
3.0	5.0	0.1427
4.0	7.0	0.1427
5.0	7.0	0.1427
1.0	7.0	0.1427
2.0	7.0	0.1427
3.0	7.0	0.1427
2.0	6.0	0.1427
4.0	8.0	0.1419
1.0	10.0	0.1419
4.0	8.0	0.1419
3.0	8.0	0.1419
4.0	8.0	0.1419
1.0	9.0	0.1419
3.0	6.0	0.1419
4.0	6.0	0.1419
1.0	8.0	0.1419
2.0	8.0	0.1419
5.0	8.0	0.1419
3.0	9.0	0.1419
4.0	9.0	0.1419
2.0	7.0	0.1419
5.0	7.0	0.1419
1.0	9.0	0.1419
2.0	4.0	0.1419
3.0	11.0	0.1419
4.0	7.0	0.1419
2.0	5.0	0.1419
2.0	3.0	0.1419
4.0	13.0	0.1419
1.0	9.0	0.1419
2.0	9.0	0.1419
3.0	9.0	0.1419
1.0	9.0	0.1419
2.0	9.0	0.1419
5.0	9.0	0.1419
2.0	7.0	0.1419
3.0	7.0	0.1419
2.0	3.0	0.1419
3.0	10.0	0.1419
5.0	10.0	0.1419
2.0	8.0	0.1419
4.0	7.0	0.1419
2.0	3.0	0.1419
3.0	7.0	0.1419
2.0	7.0	0.1419
4.0	7.0	0.1419
6.0	9.0	0.1419
3.0	7.0	0.1419
2.0	9.0	0.1419
2.0	6.0	0.1419
2.0	8.0	0.1419
2.0	7.0	0.1419
2.0	4.0	0.1419
3.0	12.0	0.1397
6.0	12.0	0.1397
2.0	8.0	0.1397
5.0	8.0	0.1397
2.0	8.0	0.1397
4.0	8.0	0.1397
5.0	9.0	0.1397
2.0	7.0	0.1397
2.0	7.0	0.1397
4.0	7.0	0.1397
2.0	6.0	0.1397
4.0	12.0	0.1397
1.0	13.0	0.1397
3.0	9.0	0.1397
4.0	9.0	0.1397
3.0	9.0	0.1397
3.0	9.0	0.1397
4.0	9.0	0.1397
3.0	7.0	0.1397
2.0	3.0	0.1397
4.0	8.0	0.1397
4.0	6.0	0.1397
3.0	5.0	0.1397
4.0	5.0	0.1397
2.0	9.0	0.1397
3.0	9.0	0.1397
1.0	14.0	0.1397
2.0	7.0	0.1397
2.0	6.0	0.1397
5.0	9.0	0.1397
1.0	10.0	0.1397
2.0	10.0	0.1397
5.0	10.0	0.1397
4.0	9.0	0.1397
1.0	10.0	0.1397
1.0	7.0	0.1397
2.0	7.0	0.1397
4.0	7.0	0.1397
3.0	4.0	0.1397
3.0	9.0	0.1397
4.0	8.0	0.1397
6.0	9.0	0.1397
2.0	8.0	0.1397
3.0	5.0	0.1397
2.0	4.0	0.1397
1.0	8.0	0.1397
2.0	8.0	0.1397
3.0	7.0	0.1397
5.0	7.0	0.1397
1.0	7.0	0.1397
3.0	5.0	0.1397
2.0	3.0	0.1397
1.0	8.0	0.1397
3.0	8.0	0.1397
4.0	8.0	0.1397
1.0	8.0	0.1397
3.0	4.0	0.1397
2.0	3.0	0.1397
2.0	9.0	0.1397
5.0	7.0	0.1397
3.0	6.0	0.1397
3.0	8.0	0.1397
4.0	5.0	0.1397
2.0	4.0	0.1397
3.0	4.0	0.1397
1.0	10.0	0.1397
1.0	8.0	0.1397
2.0	8.0	0.1397
3.0	8.0	0.1397
5.0	8.0	0.1397
1.0	9.0	0.1397
1.0	6.0	0.1397
2.0	4.0	0.1397
4.0	9.0	0.1397
2.0	12.0	0.1397
6.0	12.0	0.1397
2.0	11.0	0.1397
2.0	10.0	0.1397
3.0	10.0	0.1397
6.0	10.0	0.1397
1.0	10.0	0.1397
2.0	10.0	0.1397
4.0	7.0	0.1397
3.0	8.0	0.1397
4.0	8.0	0.1397
3.0	4.0	0.1397
2.0	10.0	0.1397
3.0	10.0	0.1397
4.0	10.0	0.1397
5.0	10.0	0.1397
2.0	9.0	0.1397
3.0	9.0	0.1397
1.0	11.0	0.1397
3.0	11.0	0.1397
2.0	11.0	0.1397
3.0	11.0	0.1397
2.0	8.0	0.1397
4.0	8.0	0.1397
5.0	8.0	0.1397
3.0	8.0	0.1397
4.0	8.0	0.1397
2.0	8.0	0.1397
4.0	8.0	0.1397
3.0	7.0	0.1397
2.0	6.0	0.1397
2.0	11.0	0.1397
4.0	10.0	0.1397
5.0	10.0	0.1397
2.0	10.0	0.1397
1.0	10.0	0.1397
3.0	7.0	0.1397
4.0	7.0	0.1397
2.0	7.0	0.1397
4.0	7.0	0.1397
1.0	6.0	0.1397
2.0	6.0	0.1397
3.0	6.0	0.1397
3.0	10.0	0.1397
3.0	10.0	0.1397
2.0	9.0	0.1397
4.0	9.0	0.1397
4.0	8.0	0.1397
6.0	9.0	0.1397
3.0	5.0	0.1397
3.0	9.0	0.1397
1.0	12.0	0.1397
2.0	12.0	0.1397
1.0	8.0	0.1397
1.0	7.0	0.1397
3.0	7.0	0.1397
2.0	4.0	0.1397
1.0	9.0	0.1397
3.0	9.0	0.1397
2.0	9.0	0.1397
3.0	9.0	0.1397
1.0	9.0	0.1397
1.0	8.0	0.1397
2.0	6.0	0.1397
3.0	6.0	0.1397
1.0	10.0	0.1397
2.0	10.0	0.1397
1.0	11.0	0.1397
3.0	8.0	0.1397
2.0	8.0	0.1397
3.0	6.0	0.1397
2.0	7.0	0.1397
1.0	8.0	0.1397
2.0	5.0	0.1397
3.0	5.0	0.1397
1.0	3.0	0.1397
5.0	9.0	0.139
1.0	8.0	0.139
5.0	8.0	0.139
1.0	9.0	0.139
3.0	9.0	0.139
3.0	13.0	0.139
2.0	10.0	0.139
4.0	10.0	0.139
5.0	10.0	0.139
1.0	7.0	0.139
4.0	7.0	0.139
3.0	7.0	0.139
5.0	7.0	0.139
2.0	13.0	0.139
4.0	13.0	0.139
1.0	11.0	0.139
2.0	14.0	0.139
1.0	10.0	0.139
1.0	9.0	0.139
4.0	6.0	0.139
2.0	4.0	0.139
1.0	9.0	0.139
3.0	10.0	0.139
2.0	9.0	0.139
1.0	7.0	0.139
1.0	5.0	0.139
5.0	10.0	0.139
6.0	10.0	0.139
7.0	10.0	0.139
1.0	10.0	0.139
3.0	6.0	0.139
4.0	6.0	0.139
3.0	7.0	0.139
2.0	11.0	0.139
3.0	9.0	0.139
5.0	9.0	0.139
3.0	8.0	0.139
3.0	7.0	0.139
3.0	5.0	0.139
2.0	3.0	0.139
2.0	12.0	0.139
4.0	12.0	0.139
2.0	8.0	0.139
3.0	5.0	0.139
2.0	4.0	0.139
4.0	7.0	0.139
3.0	8.0	0.139
1.0	8.0	0.139
2.0	7.0	0.139
3.0	7.0	0.139
4.0	8.0	0.139
2.0	9.0	0.139
3.0	5.0	0.139
3.0	10.0	0.139
1.0	8.0	0.139
2.0	7.0	0.139
4.0	7.0	0.139
1.0	7.0	0.139
3.0	7.0	0.139
4.0	7.0	0.139
2.0	5.0	0.139
3.0	4.0	0.139
1.0	9.0	0.139
2.0	9.0	0.139
2.0	3.0	0.139
5.0	10.0	0.1387
1.0	8.0	0.1387
2.0	7.0	0.1387
6.0	11.0	0.1387
1.0	10.0	0.1387
1.0	8.0	0.1387
2.0	8.0	0.1387
1.0	8.0	0.1387
3.0	8.0	0.1387
3.0	8.0	0.1387
4.0	7.0	0.1387
5.0	7.0	0.1387
1.0	13.0	0.1387
1.0	9.0	0.1387
3.0	9.0	0.1387
4.0	9.0	0.1387
4.0	16.0	0.1387
3.0	10.0	0.1387
3.0	7.0	0.1387
4.0	6.0	0.1387
2.0	4.0	0.1387
4.0	10.0	0.1387
2.0	9.0	0.1387
2.0	6.0	0.1387
3.0	6.0	0.1387
6.0	11.0	0.1387
1.0	8.0	0.1387
2.0	7.0	0.1387
3.0	6.0	0.1387
3.0	5.0	0.1387
5.0	7.0	0.1387
4.0	8.0	0.1387
2.0	9.0	0.1387
3.0	9.0	0.1387
2.0	5.0	0.1387
5.0	9.0	0.1387
2.0	5.0	0.1387
2.0	3.0	0.1387
2.0	6.0	0.1387
1.0	8.0	0.1386
3.0	8.0	0.1386
1.0	9.0	0.1386
1.0	9.0	0.1386
3.0	9.0	0.1386
4.0	9.0	0.1386
2.0	8.0	0.1386
2.0	7.0	0.1386
3.0	9.0	0.1386
5.0	7.0	0.1386
2.0	7.0	0.1386
3.0	7.0	0.1386
5.0	7.0	0.1386
3.0	6.0	0.1386
2.0	5.0	0.1386
4.0	10.0	0.1386
1.0	5.0	0.1386
1.0	11.0	0.1386
4.0	6.0	0.1386
3.0	6.0	0.1386
2.0	5.0	0.1386
1.0	10.0	0.1386
3.0	10.0	0.1386
3.0	8.0	0.1386
1.0	7.0	0.1386
3.0	5.0	0.1386
5.0	9.0	0.1386
3.0	10.0	0.1386
4.0	10.0	0.1386
2.0	3.0	0.1386
4.0	6.0	0.1386
2.0	7.0	0.1382
4.0	7.0	0.1382
1.0	10.0	0.1382
4.0	8.0	0.1382
3.0	5.0	0.1382
2.0	3.0	0.1382
2.0	10.0	0.1382
5.0	10.0	0.1382
3.0	10.0	0.1382
7.0	10.0	0.1382
1.0	11.0	0.1382
1.0	8.0	0.1382
1.0	9.0	0.1382
5.0	9.0	0.1382
2.0	3.0	0.1382
1.0	13.0	0.1382
3.0	13.0	0.1382
1.0	11.0	0.1382
3.0	8.0	0.1382
4.0	8.0	0.1382
7.0	8.0	0.1382
2.0	7.0	0.1382
4.0	7.0	0.1382
1.0	5.0	0.1382
6.0	11.0	0.1382
1.0	8.0	0.1382
2.0	10.0	0.1382
3.0	10.0	0.1382
3.0	5.0	0.1382
3.0	5.0	0.1382
2.0	4.0	0.1382
5.0	10.0	0.1382
2.0	9.0	0.1382
4.0	6.0	0.1382
5.0	6.0	0.1382
1.0	9.0	0.1382
1.0	6.0	0.1382
3.0	6.0	0.1382
4.0	6.0	0.1382
3.0	4.0	0.1382
4.0	11.0	0.1373
4.0	11.0	0.1373
2.0	9.0	0.1373
4.0	9.0	0.1373
2.0	9.0	0.1373
1.0	6.0	0.1373
1.0	2.0	0.1373
1.0	10.0	0.1373
1.0	10.0	0.1373
3.0	10.0	0.1373
3.0	12.0	0.1373
2.0	9.0	0.1373
3.0	7.0	0.1373
1.0	10.0	0.1373
2.0	6.0	0.1373
1.0	10.0	0.1373
2.0	10.0	0.1373
3.0	7.0	0.1373
2.0	7.0	0.1373
4.0	7.0	0.1373
2.0	6.0	0.1373
6.0	8.0	0.1373
1.0	10.0	0.1373
4.0	7.0	0.1373
2.0	9.0	0.1373
3.0	6.0	0.1373
4.0	6.0	0.1373
2.0	5.0	0.1373
1.0	9.0	0.1373
1.0	8.0	0.1373
2.0	9.0	0.1373
3.0	9.0	0.1373
2.0	8.0	0.1373
4.0	10.0	0.1373
2.0	7.0	0.1373
3.0	6.0	0.1373
4.0	6.0	0.1373
4.0	6.0	0.1373
6.0	11.0	0.1373
3.0	11.0	0.1373
3.0	5.0	0.1373
1.0	12.0	0.1373
2.0	12.0	0.1373
4.0	9.0	0.1373
4.0	9.0	0.1373
2.0	6.0	0.1373
4.0	6.0	0.1373
1.0	2.0	0.1373
3.0	11.0	0.1373
4.0	11.0	0.1373
1.0	10.0	0.1373
3.0	10.0	0.1373
4.0	10.0	0.1373
1.0	8.0	0.1373
4.0	7.0	0.1373
1.0	8.0	0.1373
2.0	8.0	0.1373
4.0	8.0	0.1373
4.0	6.0	0.1373
3.0	5.0	0.1373
2.0	4.0	0.1373
2.0	10.0	0.1373
4.0	10.0	0.1373
7.0	11.0	0.1373
1.0	6.0	0.1373
5.0	9.0	0.1373
1.0	9.0	0.1373
3.0	4.0	0.1373
2.0	3.0	0.1373
1.0	10.0	0.0
1.0	10.0	0.0
7.0	10.0	0.0
6.0	8.0	0.0
6.0	12.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
4.0	5.0	0.0
3.0	7.0	0.0
3.0	4.0	0.0
1.0	10.0	0.0
3.0	9.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
4.0	10.0	0.0
1.0	7.0	0.0
5.0	7.0	0.0
2.0	2.0	0.0
7.0	12.0	0.0
5.0	10.0	0.0
2.0	9.0	0.0
2.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
1.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
2.0	9.0	0.0
1.0	11.0	0.0
3.0	9.0	0.0
3.0	6.0	0.0
2.0	6.0	0.0
4.0	5.0	0.0
1.0	10.0	0.0
1.0	11.0	0.0
4.0	11.0	0.0
4.0	8.0	0.0
1.0	11.0	0.0
1.0	12.0	0.0
3.0	12.0	0.0
1.0	8.0	0.0
3.0	6.0	0.0
4.0	7.0	0.0
1.0	11.0	0.0
4.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	4.0	0.0
6.0	7.0	0.0
1.0	9.0	0.0
5.0	9.0	0.0
4.0	6.0	0.0
3.0	3.0	0.0
2.0	7.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
1.0	8.0	0.0
4.0	4.0	0.0
2.0	9.0	0.0
2.0	10.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
3.0	6.0	0.0
3.0	4.0	0.0
4.0	8.0	0.0
6.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
4.0	7.0	0.0
5.0	8.0	0.0
7.0	8.0	0.0
1.0	10.0	0.0
2.0	8.0	0.0
3.0	7.0	0.0
4.0	6.0	0.0
3.0	6.0	0.0
8.0	9.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
2.0	11.0	0.0
4.0	6.0	0.0
3.0	8.0	0.0
5.0	8.0	0.0
3.0	4.0	0.0
2.0	10.0	0.0
5.0	7.0	0.0
1.0	9.0	0.0
5.0	9.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
1.0	8.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
3.0	4.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
1.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
4.0	11.0	0.0
4.0	5.0	0.0
3.0	4.0	0.0
2.0	10.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
4.0	7.0	0.0
2.0	9.0	0.0
3.0	4.0	0.0
6.0	9.0	0.0
6.0	7.0	0.0
4.0	4.0	0.0
4.0	8.0	0.0
6.0	8.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
4.0	4.0	0.0
3.0	5.0	0.0
3.0	11.0	0.0
4.0	7.0	0.0
5.0	9.0	0.0
4.0	9.0	0.0
6.0	9.0	0.0
5.0	9.0	0.0
5.0	7.0	0.0
2.0	10.0	0.0
4.0	10.0	0.0
5.0	7.0	0.0
5.0	10.0	0.0
4.0	6.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
5.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
4.0	4.0	0.0
4.0	4.0	0.0
5.0	10.0	0.0
2.0	10.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
4.0	8.0	0.0
5.0	6.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
3.0	3.0	0.0
4.0	7.0	0.0
1.0	10.0	0.0
3.0	10.0	0.0
2.0	9.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
1.0	6.0	0.0
3.0	4.0	0.0
4.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
4.0	5.0	0.0
4.0	5.0	0.0
1.0	10.0	0.0
3.0	10.0	0.0
2.0	8.0	0.0
5.0	8.0	0.0
5.0	6.0	0.0
3.0	3.0	0.0
1.0	9.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
2.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
3.0	8.0	0.0
4.0	5.0	0.0
3.0	8.0	0.0
5.0	8.0	0.0
1.0	10.0	0.0
4.0	10.0	0.0
1.0	7.0	0.0
5.0	7.0	0.0
4.0	5.0	0.0
3.0	4.0	0.0
3.0	6.0	0.0
2.0	11.0	0.0
1.0	8.0	0.0
3.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
3.0	5.0	0.0
3.0	4.0	0.0
3.0	9.0	0.0
5.0	9.0	0.0
3.0	12.0	0.0
5.0	8.0	0.0
1.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
4.0	6.0	0.0
4.0	5.0	0.0
1.0	5.0	0.0
1.0	13.0	0.0
7.0	11.0	0.0
2.0	5.0	0.0
4.0	5.0	0.0
1.0	11.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
4.0	8.0	0.0
4.0	4.0	0.0
2.0	10.0	0.0
5.0	10.0	0.0
7.0	10.0	0.0
1.0	8.0	0.0
3.0	8.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
6.0	8.0	0.0
5.0	9.0	0.0
3.0	6.0	0.0
5.0	8.0	0.0
3.0	10.0	0.0
3.0	9.0	0.0
4.0	7.0	0.0
3.0	3.0	0.0
5.0	8.0	0.0
3.0	7.0	0.0
5.0	6.0	0.0
1.0	9.0	0.0
5.0	9.0	0.0
2.0	7.0	0.0
1.0	8.0	0.0
4.0	8.0	0.0
4.0	6.0	0.0
3.0	4.0	0.0
4.0	6.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
6.0	8.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	7.0	0.0
4.0	7.0	0.0
5.0	10.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
2.0	6.0	0.0
4.0	6.0	0.0
3.0	6.0	0.0
3.0	3.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
5.0	9.0	0.0
1.0	8.0	0.0
3.0	8.0	0.0
5.0	8.0	0.0
4.0	5.0	0.0
3.0	3.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
2.0	4.0	0.0
3.0	6.0	0.0
3.0	3.0	0.0
2.0	7.0	0.0
4.0	7.0	0.0
1.0	10.0	0.0
1.0	10.0	0.0
2.0	2.0	0.0
1.0	9.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
2.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	4.0	0.0
5.0	11.0	0.0
4.0	7.0	0.0
1.0	11.0	0.0
4.0	7.0	0.0
4.0	7.0	0.0
4.0	4.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
4.0	9.0	0.0
1.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
4.0	5.0	0.0
3.0	4.0	0.0
4.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
2.0	3.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
1.0	10.0	0.0
3.0	10.0	0.0
6.0	10.0	0.0
4.0	11.0	0.0
4.0	5.0	0.0
2.0	9.0	0.0
3.0	8.0	0.0
5.0	8.0	0.0
4.0	11.0	0.0
4.0	6.0	0.0
3.0	9.0	0.0
5.0	9.0	0.0
1.0	11.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
1.0	12.0	0.0
6.0	12.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
5.0	7.0	0.0
2.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
2.0	5.0	0.0
5.0	8.0	0.0
4.0	8.0	0.0
4.0	7.0	0.0
2.0	9.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
2.0	5.0	0.0
2.0	10.0	0.0
4.0	10.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
5.0	9.0	0.0
4.0	5.0	0.0
2.0	8.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
3.0	8.0	0.0
5.0	8.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
2.0	9.0	0.0
5.0	6.0	0.0
3.0	7.0	0.0
5.0	7.0	0.0
5.0	5.0	0.0
5.0	6.0	0.0
1.0	9.0	0.0
5.0	9.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
3.0	3.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
6.0	8.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
6.0	7.0	0.0
5.0	9.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
3.0	3.0	0.0
2.0	10.0	0.0
4.0	10.0	0.0
5.0	8.0	0.0
4.0	9.0	0.0
4.0	4.0	0.0
1.0	11.0	0.0
6.0	10.0	0.0
1.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
3.0	4.0	0.0
1.0	10.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
6.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
2.0	6.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
5.0	6.0	0.0
4.0	7.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
4.0	8.0	0.0
1.0	9.0	0.0
5.0	6.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
4.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
4.0	4.0	0.0
3.0	5.0	0.0
4.0	7.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
3.0	3.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
2.0	8.0	0.0
4.0	7.0	0.0
3.0	8.0	0.0
3.0	3.0	0.0
1.0	11.0	0.0
1.0	10.0	0.0
1.0	9.0	0.0
4.0	9.0	0.0
5.0	6.0	0.0
4.0	4.0	0.0
7.0	9.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
7.0	10.0	0.0
1.0	7.0	0.0
5.0	7.0	0.0
3.0	7.0	0.0
1.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
1.0	9.0	0.0
6.0	9.0	0.0
1.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
4.0	9.0	0.0
5.0	6.0	0.0
4.0	5.0	0.0
4.0	9.0	0.0
2.0	9.0	0.0
4.0	9.0	0.0
3.0	8.0	0.0
2.0	12.0	0.0
2.0	8.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
2.0	2.0	0.0
3.0	11.0	0.0
5.0	6.0	0.0
2.0	6.0	0.0
5.0	6.0	0.0
5.0	6.0	0.0
2.0	8.0	0.0
4.0	8.0	0.0
1.0	8.0	0.0
7.0	8.0	0.0
3.0	8.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
3.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
6.0	10.0	0.0
1.0	8.0	0.0
5.0	7.0	0.0
4.0	5.0	0.0
4.0	6.0	0.0
3.0	8.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
4.0	4.0	0.0
3.0	3.0	0.0
1.0	9.0	-0.1373
2.0	9.0	-0.1373
8.0	9.0	-0.1373
4.0	9.0	-0.1373
6.0	9.0	-0.1373
5.0	5.0	-0.1373
3.0	7.0	-0.1373
5.0	7.0	-0.1373
3.0	3.0	-0.1373
5.0	8.0	-0.1373
2.0	8.0	-0.1373
5.0	8.0	-0.1373
1.0	10.0	-0.1373
2.0	10.0	-0.1373
1.0	9.0	-0.1373
5.0	9.0	-0.1373
3.0	8.0	-0.1373
4.0	4.0	-0.1373
1.0	11.0	-0.1373
4.0	8.0	-0.1373
4.0	10.0	-0.1373
6.0	10.0	-0.1373
2.0	8.0	-0.1373
5.0	8.0	-0.1373
6.0	8.0	-0.1373
5.0	5.0	-0.1373
4.0	3.0	-0.1373
3.0	11.0	-0.1373
4.0	8.0	-0.1373
6.0	8.0	-0.1373
7.0	8.0	-0.1373
5.0	7.0	-0.1373
4.0	3.0	-0.1373
6.0	7.0	-0.1373
3.0	6.0	-0.1373
5.0	6.0	-0.1373
6.0	6.0	-0.1373
3.0	10.0	-0.1373
5.0	10.0	-0.1373
7.0	10.0	-0.1373
6.0	7.0	-0.1373
5.0	6.0	-0.1373
6.0	8.0	-0.1373
5.0	4.0	-0.1373
3.0	4.0	-0.1373
2.0	9.0	-0.1373
5.0	9.0	-0.1373
3.0	9.0	-0.1373
4.0	9.0	-0.1373
6.0	9.0	-0.1373
7.0	9.0	-0.1373
1.0	8.0	-0.1373
5.0	7.0	-0.1373
1.0	8.0	-0.1373
1.0	7.0	-0.1373
3.0	4.0	-0.1373
5.0	4.0	-0.1373
6.0	8.0	-0.1373
6.0	6.0	-0.1373
6.0	6.0	-0.1373
3.0	2.0	-0.1373
4.0	5.0	-0.1373
6.0	8.0	-0.1373
7.0	8.0	-0.1373
3.0	9.0	-0.1373
6.0	7.0	-0.1373
5.0	10.0	-0.1382
5.0	6.0	-0.1382
6.0	6.0	-0.1382
5.0	6.0	-0.1382
4.0	3.0	-0.1382
2.0	10.0	-0.1382
3.0	10.0	-0.1382
5.0	10.0	-0.1382
6.0	6.0	-0.1382
5.0	9.0	-0.1382
4.0	6.0	-0.1382
4.0	6.0	-0.1382
5.0	6.0	-0.1382
4.0	4.0	-0.1382
6.0	7.0	-0.1382
4.0	3.0	-0.1382
4.0	9.0	-0.1382
6.0	9.0	-0.1382
6.0	6.0	-0.1382
4.0	3.0	-0.1382
3.0	11.0	-0.1382
4.0	8.0	-0.1382
2.0	9.0	-0.1382
3.0	9.0	-0.1382
3.0	9.0	-0.1382
4.0	9.0	-0.1382
5.0	9.0	-0.1382
6.0	9.0	-0.1382
3.0	8.0	-0.1382
4.0	8.0	-0.1382
4.0	5.0	-0.1382
3.0	2.0	-0.1382
5.0	7.0	-0.1382
4.0	5.0	-0.1382
5.0	5.0	-0.1382
5.0	6.0	-0.1386
6.0	6.0	-0.1386
4.0	9.0	-0.1386
4.0	5.0	-0.1386
3.0	8.0	-0.1386
5.0	8.0	-0.1386
5.0	10.0	-0.1386
3.0	10.0	-0.1386
4.0	10.0	-0.1386
6.0	5.0	-0.1386
