# =============================================
# WT SURFACES
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# maximal time 1000.0 
# expected RLS 24 pm 0 
# =============================================
# k1	k2	R	re	RLS	lifetime	tau	eta
0.365000	0.065000	1000.000000	0.258200	24.000000	49.697273	0.426213	0.583333
0.365000	0.065000	0.318310	0.185700	24.000000	40.755490	0.649587	0.791667
0.365000	0.070000	1000.000000	0.285700	24.000000	52.283995	0.382434	0.541667
0.365000	0.070000	0.318310	0.198200	24.000000	40.106441	0.705797	0.833333
0.365000	0.075000	0.318310	0.213200	24.000000	41.053970	0.668521	0.800000
0.365000	0.080000	0.318310	0.228200	24.000000	41.951250	0.648803	0.791667
0.365000	0.085000	0.318310	0.243200	24.000000	42.690073	0.644861	0.791667
0.365000	0.090000	0.318310	0.258200	24.000000	43.106121	0.645039	0.791667
0.365000	0.095000	0.318310	0.273200	24.000000	43.221320	0.605042	0.750000
0.365000	0.100000	0.318310	0.288200	24.000000	43.184773	0.610043	0.750000
0.370000	0.005000	1000.000000	0.024450	24.000000	36.753155	0.748154	0.875000
0.370000	0.005000	0.318310	0.021950	24.000000	36.623906	0.747179	0.875000
0.370000	0.010000	1000.000000	0.038200	24.000000	36.924734	0.751512	0.875000
0.370000	0.010000	0.318310	0.033200	24.000000	36.774344	0.748492	0.875000
0.370000	0.015000	1000.000000	0.053200	24.000000	37.744610	0.748397	0.875000
0.370000	0.015000	0.318310	0.044450	24.000000	36.814812	0.751053	0.875000
0.370000	0.020000	1000.000000	0.068200	24.000000	38.261437	0.702832	0.833333
0.370000	0.020000	0.318310	0.055388	24.000000	36.602344	0.755839	0.875000
0.370000	0.025000	1000.000000	0.084450	24.000000	39.399623	0.696813	0.833333
0.370000	0.025000	0.318310	0.068200	24.000000	37.520128	0.749263	0.875000
0.370000	0.030000	1000.000000	0.100700	24.000000	40.118832	0.651861	0.791667
0.370000	0.030000	0.318310	0.080700	24.000000	38.254060	0.697370	0.833333
0.370000	0.035000	1000.000000	0.118200	24.000000	41.492079	0.601748	0.750000
0.370000	0.035000	0.318310	0.093200	24.000000	38.972677	0.691095	0.833333
0.370000	0.040000	1000.000000	0.134450	24.000000	41.210702	0.612735	0.750000
0.370000	0.040000	0.318310	0.104450	24.000000	38.086200	0.711697	0.840000
0.370000	0.045000	1000.000000	0.153200	24.000000	42.361265	0.607995	0.750000
0.370000	0.045000	0.318310	0.118200	24.000000	39.454585	0.693092	0.833333
0.370000	0.050000	1000.000000	0.173200	24.000000	43.824058	0.561823	0.708333
0.370000	0.050000	0.318310	0.130700	24.000000	39.366173	0.698580	0.833333
0.370000	0.055000	1000.000000	0.194450	24.000000	45.528131	0.515759	0.666667
0.370000	0.055000	0.318310	0.143200	24.000000	39.246155	0.703848	0.833333
0.370000	0.060000	1000.000000	0.218200	24.000000	48.850476	0.421495	0.583333
0.370000	0.060000	0.318310	0.155544	24.000000	39.021779	0.709573	0.833333
0.370000	0.065000	1000.000000	0.240700	24.000000	48.922751	0.431026	0.583333
0.370000	0.065000	0.318310	0.170700	24.000000	40.596145	0.651151	0.791667
0.370000	0.070000	1000.000000	0.268200	24.000000	52.174080	0.382316	0.541667
0.370000	0.070000	0.318310	0.183200	24.000000	39.995414	0.706761	0.833333
0.370000	0.075000	0.318310	0.198200	24.000000	41.109512	0.653574	0.791667
0.370000	0.080000	0.318310	0.211950	24.000000	41.106916	0.657788	0.791667
0.370000	0.085000	0.318310	0.225700	24.000000	41.031739	0.662472	0.791667
0.370000	0.090000	0.318310	0.240700	24.000000	41.564216	0.661097	0.791667
0.370000	0.095000	0.318310	0.255387	24.000000	41.767013	0.663082	0.791667
0.370000	0.100000	0.318310	0.273200	24.000000	44.242084	0.597259	0.750000
0.370000	0.105000	0.318310	0.288200	24.000000	43.751051	0.608047	0.750000
0.375000	0.005000	1000.000000	0.010000	24.000000	36.007597	0.803687	0.916667
0.375000	0.005000	0.318310	0.007500	24.000000	35.816768	0.803910	0.916667
0.375000	0.010000	1000.000000	0.024450	24.000000	36.755733	0.753694	0.875000
0.375000	0.010000	0.318310	0.019450	24.000000	36.548626	0.751566	0.875000
0.375000	0.015000	1000.000000	0.039450	24.000000	37.673393	0.749398	0.875000
0.375000	0.015000	0.318310	0.030700	24.000000	36.670088	0.753066	0.875000
0.375000	0.020000	1000.000000	0.054450	24.000000	38.292408	0.702794	0.833333
0.375000	0.020000	0.318310	0.041950	24.000000	36.703180	0.755426	0.875000
0.375000	0.025000	1000.000000	0.070700	24.000000	39.712106	0.648819	0.791667
0.375000	0.025000	0.318310	0.054450	24.000000	37.547226	0.749059	0.875000
0.375000	0.030000	1000.000000	0.085700	24.000000	39.438855	0.659433	0.791667
0.375000	0.030000	0.318310	0.065700	24.000000	37.297790	0.754921	0.875000
0.375000	0.035000	1000.000000	0.103200	24.000000	40.862606	0.651356	0.791667
0.375000	0.035000	0.318310	0.078200	24.000000	37.860845	0.752030	0.875000
0.375000	0.040000	1000.000000	0.120700	24.000000	41.792406	0.606792	0.750000
0.375000	0.040000	0.318310	0.090700	24.000000	38.318918	0.703986	0.833333
0.375000	0.045000	1000.000000	0.138200	24.000000	42.165869	0.609401	0.750000
0.375000	0.045000	0.318310	0.103200	24.000000	38.627123	0.703793	0.833333
0.375000	0.050000	1000.000000	0.158200	24.000000	43.880240	0.560493	0.708333
0.375000	0.050000	0.318310	0.115075	24.000000	38.365253	0.756154	0.875000
0.375000	0.055000	1000.000000	0.178200	24.000000	44.858404	0.521005	0.666667
0.375000	0.055000	0.318310	0.128200	24.000000	38.827527	0.708426	0.833333
0.375000	0.060000	1000.000000	0.200700	24.000000	46.994160	0.473339	0.625000
0.375000	0.060000	0.318310	0.141950	24.000000	39.617595	0.703187	0.833333
0.375000	0.065000	1000.000000	0.223200	24.000000	48.000204	0.436911	0.583333
0.375000	0.065000	0.318310	0.154450	24.000000	39.375117	0.709437	0.833333
0.375000	0.070000	1000.000000	0.250700	24.000000	52.011666	0.382365	0.541667
0.375000	0.070000	0.318310	0.168200	24.000000	39.835392	0.708227	0.833333
0.375000	0.075000	1000.000000	0.278200	24.000000	53.644650	0.347087	0.500000
0.375000	0.075000	0.318310	0.183200	24.000000	41.142833	0.652607	0.791667
0.375000	0.080000	0.318310	0.195544	24.000000	40.263112	0.711057	0.833333
0.375000	0.085000	0.318310	0.210700	24.000000	41.136981	0.661109	0.791667
0.375000	0.090000	0.318310	0.225700	24.000000	41.805434	0.658092	0.791667
0.375000	0.095000	0.318310	0.240700	24.000000	42.285797	0.657277	0.791667
0.375000	0.100000	0.318310	0.255075	24.000000	42.163072	0.662823	0.791667
0.375000	0.105000	0.318310	0.270700	24.000000	42.664355	0.662157	0.791667
0.375000	0.110000	0.318310	0.288200	24.000000	44.393510	0.604922	0.750000
0.380000	0.010000	1000.000000	0.011250	24.000000	36.935597	0.752259	0.875000
0.380000	0.010000	0.318310	0.006250	24.000000	36.782096	0.748884	0.875000
0.380000	0.015000	1000.000000	0.025700	24.000000	37.546056	0.751014	0.875000
0.380000	0.015000	0.318310	0.016950	24.000000	36.475114	0.755621	0.875000
0.380000	0.020000	1000.000000	0.040700	24.000000	38.285614	0.703095	0.833333
0.380000	0.020000	0.318310	0.028200	24.000000	36.575407	0.757179	0.875000
0.380000	0.025000	1000.000000	0.055388	24.000000	38.440349	0.707608	0.833333
0.380000	0.025000	0.318310	0.040700	24.000000	37.528051	0.749314	0.875000
0.380000	0.030000	1000.000000	0.071950	24.000000	39.660960	0.657172	0.791667
0.380000	0.030000	0.318310	0.051950	24.000000	37.303217	0.755168	0.875000
0.380000	0.035000	1000.000000	0.088200	24.000000	40.228992	0.658198	0.791667
0.380000	0.035000	0.318310	0.064450	24.000000	37.997425	0.750437	0.875000
0.380000	0.040000	1000.000000	0.105700	24.000000	41.329027	0.000000	0.000000
0.380000	0.040000	0.318310	0.075544	24.000000	37.499072	0.758730	0.875000
0.380000	0.045000	1000.000000	0.123200	24.000000	41.903902	0.611571	0.750000
0.380000	0.045000	0.318310	0.088200	24.000000	37.967710	0.757127	0.875000
0.380000	0.050000	1000.000000	0.143200	24.000000	43.918992	0.559206	0.708333
0.380000	0.050000	0.318310	0.100700	24.000000	38.232029	0.757509	0.875000
0.380000	0.055000	1000.000000	0.163200	24.000000	45.148126	0.517500	0.666667
0.380000	0.055000	0.318310	0.113200	24.000000	38.388687	0.758931	0.875000
0.380000	0.060000	1000.000000	0.183200	24.000000	45.525826	0.484673	0.625000
0.380000	0.060000	0.318310	0.126950	24.000000	39.201277	0.707779	0.833333
0.380000	0.065000	1000.000000	0.208200	24.000000	49.425846	0.425407	0.583333
0.380000	0.065000	0.318310	0.140700	24.000000	39.991819	0.672527	0.818182
0.380000	0.070000	1000.000000	0.230700	24.000000	49.118969	0.400256	0.541667
0.380000	0.070000	0.318310	0.153200	24.000000	39.622733	0.710259	0.833333
0.380000	0.075000	1000.000000	0.258200	24.000000	51.693252	0.357269	0.500000
0.380000	0.075000	0.318310	0.168200	24.000000	41.141769	0.651887	0.791667
0.380000	0.080000	1000.000000	0.290700	24.000000	56.210646	0.308131	0.458333
0.380000	0.080000	0.318310	0.180700	24.000000	40.295917	0.710515	0.833333
0.380000	0.085000	0.318310	0.194450	24.000000	40.436120	0.712693	0.833333
0.380000	0.090000	0.318310	0.210700	24.000000	42.156257	0.653213	0.791667
0.380000	0.095000	0.318310	0.225700	24.000000	42.914103	0.605762	0.750000
0.380000	0.100000	0.318310	0.240700	24.000000	43.248495	0.606675	0.750000
0.380000	0.105000	0.318310	0.254450	24.000000	42.363473	0.664365	0.791667
0.380000	0.110000	0.318310	0.270700	24.000000	43.188330	0.616704	0.750000
0.380000	0.115000	0.318310	0.285700	24.000000	43.057893	0.622199	0.750000
0.385000	0.015000	1000.000000	0.012500	24.000000	37.925835	0.700982	0.833333
0.385000	0.015000	0.318310	0.003750	24.000000	36.660578	0.753903	0.875000
0.385000	0.020000	1000.000000	0.026950	24.000000	38.227147	0.703967	0.833333
0.385000	0.020000	0.318310	0.015000	24.000000	36.794958	0.755261	0.875000
0.385000	0.025000	1000.000000	0.041950	24.000000	38.703646	0.704958	0.833333
0.385000	0.025000	0.318310	0.026950	24.000000	37.442443	0.750396	0.875000
0.385000	0.030000	1000.000000	0.058200	24.000000	39.954369	0.653550	0.791667
0.385000	0.030000	0.318310	0.038200	24.000000	37.269459	0.755769	0.875000
0.385000	0.035000	1000.000000	0.073200	24.000000	39.605134	0.664744	0.791667
0.385000	0.035000	0.318310	0.050700	24.000000	38.152768	0.702454	0.833333
0.385000	0.040000	1000.000000	0.090700	24.000000	40.809680	0.617012	0.750000
0.385000	0.040000	0.318310	0.061950	24.000000	37.673319	0.757324	0.875000
0.385000	0.045000	1000.000000	0.108200	24.000000	41.572846	0.616826	0.750000
0.385000	0.045000	0.318310	0.074450	24.000000	38.143467	0.709710	0.833333
0.385000	0.050000	1000.000000	0.128200	24.000000	43.934811	0.558035	0.708333
0.385000	0.050000	0.318310	0.086950	24.000000	38.483148	0.709045	0.833333
0.385000	0.055000	1000.000000	0.148200	24.000000	45.870074	0.509041	0.666667
0.385000	0.055000	0.318310	0.099450	24.000000	38.679285	0.710155	0.833333
0.385000	0.060000	1000.000000	0.168200	24.000000	45.937455	0.480621	0.625000
0.385000	0.060000	0.318310	0.113200	24.000000	39.927934	0.698019	0.833333
0.385000	0.065000	1000.000000	0.190700	24.000000	47.735335	0.437634	0.583333
0.385000	0.065000	0.318310	0.125700	24.000000	39.580512	0.000000	0.000000
0.385000	0.070000	1000.000000	0.214450	24.000000	49.299340	0.398538	0.541667
0.385000	0.070000	0.318310	0.138200	24.000000	39.358297	0.712851	0.833333
0.385000	0.075000	1000.000000	0.240700	24.000000	51.462536	0.358024	0.500000
0.385000	0.075000	0.318310	0.153200	24.000000	41.073143	0.651922	0.791667
0.385000	0.080000	1000.000000	0.270700	24.000000	54.777682	0.314258	0.458333
0.385000	0.080000	0.318310	0.165700	24.000000	40.201651	0.711154	0.833333
0.385000	0.085000	0.318310	0.180700	24.000000	41.359895	0.657457	0.791667
0.385000	0.090000	0.318310	0.194450	24.000000	41.272743	0.662733	0.791667
0.385000	0.095000	0.318310	0.208200	24.000000	41.148435	0.667920	0.791667
0.385000	0.100000	0.318310	0.223200	24.000000	41.654579	0.666710	0.791667
0.385000	0.105000	0.318310	0.238200	24.000000	41.999887	0.667252	0.791667
0.385000	0.110000	0.318310	0.254450	24.000000	42.944582	0.618402	0.750000
0.385000	0.115000	0.318310	0.270700	24.000000	43.755545	0.614422	0.750000
0.385000	0.120000	0.318310	0.285700	24.000000	43.444631	0.622050	0.750000
0.390000	0.020000	1000.000000	0.012500	24.000000	37.525102	0.757082	0.875000
0.390000	0.020000	0.318310	0.001250	24.000000	36.559973	0.758235	0.875000
0.390000	0.025000	1000.000000	0.028200	24.000000	38.712159	0.704895	0.833333
0.390000	0.025000	0.318310	0.012500	24.000000	36.673438	0.759640	0.875000
0.390000	0.030000	1000.000000	0.043200	24.000000	38.945014	0.684530	0.807692
0.390000	0.030000	0.318310	0.024450	24.000000	37.186898	0.756887	0.875000
0.390000	0.035000	1000.000000	0.059450	24.000000	39.798405	0.662890	0.791667
0.390000	0.035000	0.318310	0.035544	24.000000	36.983573	0.761609	0.875000
0.390000	0.040000	1000.000000	0.075622	24.000000	40.207920	0.665525	0.791667
0.390000	0.040000	0.318310	0.048200	24.000000	37.739353	0.756725	0.875000
0.390000	0.045000	1000.000000	0.093200	24.000000	41.177645	0.620635	0.750000
0.390000	0.045000	0.318310	0.060700	24.000000	38.354821	0.707083	0.833333
0.390000	0.050000	1000.000000	0.113200	24.000000	43.925261	0.557006	0.708333
0.390000	0.050000	0.318310	0.073200	24.000000	38.846421	0.704217	0.833333
0.390000	0.055000	1000.000000	0.130700	24.000000	43.270560	0.534519	0.666667
0.390000	0.055000	0.318310	0.085700	24.000000	39.108157	0.704641	0.833333
0.390000	0.060000	1000.000000	0.151950	24.000000	45.210770	0.486201	0.625000
0.390000	0.060000	0.318310	0.098200	24.000000	39.170868	0.707736	0.833333
0.390000	0.065000	1000.000000	0.173200	24.000000	46.311324	0.447842	0.583333
0.390000	0.065000	0.318310	0.110700	24.000000	39.133390	0.711778	0.833333
0.390000	0.070000	1000.000000	0.198200	24.000000	49.627889	0.395512	0.541667
0.390000	0.070000	0.318310	0.123200	24.000000	39.047868	0.715917	0.833333
0.390000	0.075000	1000.000000	0.223200	24.000000	51.105907	0.359327	0.500000
0.390000	0.075000	0.318310	0.138200	24.000000	40.836568	0.654309	0.791667
0.390000	0.080000	1000.000000	0.250700	24.000000	53.029467	0.322425	0.458333
0.390000	0.080000	0.318310	0.150700	24.000000	40.056873	0.712315	0.833333
0.390000	0.085000	1000.000000	0.283200	24.000000	56.684881	0.279841	0.416667
0.390000	0.085000	0.318310	0.165700	24.000000	41.531583	0.654282	0.791667
0.390000	0.090000	0.318310	0.178200	24.000000	40.505262	0.670434	0.791667
0.390000	0.095000	0.318310	0.193200	24.000000	41.284110	0.666069	0.791667
0.390000	0.100000	0.318310	0.208200	24.000000	41.936939	0.663069	0.791667
0.390000	0.105000	0.318310	0.223200	24.000000	42.387581	0.619261	0.750000
0.390000	0.110000	0.318310	0.238200	24.000000	42.620751	0.620999	0.750000
0.390000	0.115000	0.318310	0.253200	24.000000	42.694319	0.624369	0.750000
0.390000	0.120000	0.318310	0.270700	24.000000	44.437257	0.610498	0.750000
0.390000	0.125000	0.318310	0.285700	24.000000	43.827072	0.621825	0.750000
0.395000	0.025000	1000.000000	0.013750	24.000000	38.054732	0.712565	0.833333
0.395000	0.030000	1000.000000	0.029450	24.000000	38.989430	0.665301	0.791667
0.395000	0.030000	0.318310	0.010000	24.000000	36.569454	0.763458	0.875000
0.395000	0.035000	1000.000000	0.045700	24.000000	40.033251	0.660156	0.791667
0.395000	0.035000	0.318310	0.021950	24.000000	37.003137	0.761795	0.875000
0.395000	0.040000	1000.000000	0.061950	24.000000	40.560750	0.619728	0.750000
0.395000	0.040000	0.318310	0.034450	24.000000	37.781596	0.756197	0.875000
0.395000	0.045000	1000.000000	0.079450	24.000000	41.690779	0.615176	0.750000
0.395000	0.045000	0.318310	0.045700	24.000000	37.475207	0.000000	0.000000
0.395000	0.050000	1000.000000	0.096950	24.000000	42.210729	0.576773	0.708333
0.395000	0.050000	0.318310	0.058200	24.000000	37.953053	0.760471	0.875000
0.395000	0.055000	1000.000000	0.115388	24.000000	42.944692	0.537348	0.666667
0.395000	0.055000	0.318310	0.070700	24.000000	38.319337	0.714296	0.833333
0.395000	0.060000	1000.000000	0.135388	24.000000	44.183472	0.533077	0.666667
0.395000	0.060000	0.318310	0.083200	24.000000	38.553847	0.714839	0.833333
0.395000	0.065000	1000.000000	0.158200	24.000000	46.990047	0.441904	0.583333
0.395000	0.065000	0.318310	0.095388	24.000000	38.487120	0.718522	0.833333
0.395000	0.070000	1000.000000	0.180700	24.000000	48.294164	0.404148	0.541667
0.395000	0.070000	0.318310	0.109450	24.000000	39.521732	0.710620	0.833333
0.395000	0.075000	1000.000000	0.205700	24.000000	50.547901	0.361942	0.500000
0.395000	0.075000	0.318310	0.123200	24.000000	40.419600	0.659314	0.791667
0.395000	0.080000	1000.000000	0.233200	24.000000	53.265917	0.320379	0.458333
0.395000	0.080000	0.318310	0.135075	24.000000	39.473784	0.717939	0.833333
0.395000	0.085000	1000.000000	0.263200	24.000000	55.648036	0.283710	0.416667
0.395000	0.085000	0.318310	0.149450	24.000000	40.242016	0.669404	0.791667
0.395000	0.090000	0.318310	0.163200	24.000000	40.475249	0.670481	0.791667
0.395000	0.095000	0.318310	0.178200	24.000000	41.444269	0.663602	0.791667
0.395000	0.100000	0.318310	0.193200	24.000000	42.449664	0.613133	0.750000
0.395000	0.105000	0.318310	0.206950	24.000000	41.844182	0.667487	0.791667
0.395000	0.110000	0.318310	0.223200	24.000000	43.627964	0.608026	0.750000
0.395000	0.115000	0.318310	0.238200	24.000000	43.374073	0.616295	0.750000
0.395000	0.120000	0.318310	0.253200	24.000000	43.225059	0.622456	0.750000
0.395000	0.125000	0.318310	0.268200	24.000000	43.064634	0.628171	0.750000
0.395000	0.130000	0.318310	0.285700	24.000000	44.207186	0.621500	0.750000
0.400000	0.025000	1000.000000	0.000000	24.000000	0.000000	0.000000	0.000000
0.400000	0.030000	1000.000000	0.015000	24.000000	38.436526	0.714492	0.833333
0.400000	0.035000	1000.000000	0.030700	24.000000	39.128470	0.670308	0.791667
0.400000	0.035000	0.318310	0.008750	24.000000	37.307544	0.758716	0.875000
0.400000	0.040000	1000.000000	0.048200	24.000000	41.040068	0.613929	0.750000
0.400000	0.040000	0.318310	0.020700	24.000000	37.787074	0.755951	0.875000
0.400000	0.045000	1000.000000	0.064450	24.000000	41.089063	0.621424	0.750000
0.400000	0.045000	0.318310	0.031950	24.000000	37.488274	0.762463	0.875000
0.400000	0.050000	1000.000000	0.083200	24.000000	43.327152	0.564209	0.708333
0.400000	0.050000	0.318310	0.044450	24.000000	38.080905	0.713944	0.833333
0.400000	0.055000	1000.000000	0.100700	24.000000	42.999754	0.536784	0.666667
0.400000	0.055000	0.318310	0.056950	24.000000	38.576327	0.711098	0.833333
0.400000	0.060000	1000.000000	0.120700	24.000000	44.516633	0.491927	0.625000
0.400000	0.060000	0.318310	0.069450	24.000000	38.898247	0.710571	0.833333
0.400000	0.065000	1000.000000	0.140700	24.000000	45.219859	0.493221	0.625000
0.400000	0.065000	0.318310	0.081950	24.000000	39.033882	0.712518	0.833333
0.400000	0.070000	1000.000000	0.163200	24.000000	46.982396	0.449862	0.583333
0.400000	0.070000	0.318310	0.094450	24.000000	39.047609	0.715793	0.833333
0.400000	0.075000	1000.000000	0.188200	24.000000	49.727312	0.402121	0.541667
0.400000	0.075000	0.318310	0.108200	24.000000	39.941159	0.665097	0.791667
0.400000	0.080000	1000.000000	0.213200	24.000000	50.857867	0.367947	0.500000
0.400000	0.080000	0.318310	0.120700	24.000000	39.596236	0.716540	0.833333
0.400000	0.085000	1000.000000	0.243200	24.000000	54.210757	0.323220	0.458333
0.400000	0.085000	0.318310	0.134450	24.000000	40.078849	0.670923	0.791667
0.400000	0.090000	1000.000000	0.275622	24.000000	56.958210	0.285281	0.416667
0.400000	0.090000	0.318310	0.148200	24.000000	40.405585	0.670898	0.791667
0.400000	0.095000	0.318310	0.163200	24.000000	41.693223	0.659489	0.791667
0.400000	0.100000	0.318310	0.176950	24.000000	41.455106	0.666894	0.791667
0.400000	0.105000	0.318310	0.190700	24.000000	41.271796	0.672758	0.791667
0.400000	0.110000	0.318310	0.205700	24.000000	41.758858	0.671633	0.791667
0.400000	0.115000	0.318310	0.220700	24.000000	42.079283	0.629189	0.750000
0.400000	0.120000	0.318310	0.236950	24.000000	43.017461	0.623662	0.750000
0.400000	0.125000	0.318310	0.253200	24.000000	43.823620	0.619526	0.750000
0.400000	0.130000	0.318310	0.268200	24.000000	43.457973	0.627731	0.750000
0.400000	0.135000	0.318310	0.285700	24.000000	44.588286	0.578861	0.708333
0.405000	0.030000	1000.000000	0.001250	24.000000	38.350023	0.715615	0.833333
0.405000	0.035000	1000.000000	0.016950	24.000000	39.163769	0.670144	0.791667
0.405000	0.040000	1000.000000	0.033200	24.000000	40.030837	0.667337	0.791667
0.405000	0.040000	0.318310	0.006250	24.000000	37.093112	0.764011	0.875000
0.405000	0.045000	1000.000000	0.050700	24.000000	41.700203	0.614058	0.750000
0.405000	0.045000	0.318310	0.018200	24.000000	37.467256	0.762812	0.875000
