# RLS IN LINEAGE
# original file "wt_unlimCap_highRe_3gen.txt" 
# mother	daughter	rlsMean	rlsStd
4.0	15.0	21.84552845528455	4.9006996923599795
4.0	16.0	21.43265306122449	4.041860255607744
4.0	17.0	21.65432098765432	3.8820220102772094
4.0	18.0	21.40084388185654	3.40047344112977
4.0	19.0	21.23076923076923	3.8607763993262294
4.0	20.0	21.781553398058254	3.9131859036655707
4.0	21.0	21.994318181818183	4.3220328009476665
4.0	22.0	21.713333333333335	4.274690093035854
4.0	23.0	21.19298245614035	3.762594644639053
4.0	24.0	21.48913043478261	3.411340380494303
4.0	25.0	21.82608695652174	4.239022229584979
4.0	26.0	21.5531914893617	4.37288339178932
4.0	27.0	21.685714285714287	4.619469211751424
4.0	28.0	20.107142857142858	3.4030409681177556
4.0	29.0	19.4	2.683281572999748
4.0	30.0	21.666666666666668	4.5303211281110665
4.0	31.0	21.0	4.381780460041329
4.0	32.0	21.0	2.6246692913372702
4.0	33.0	20.2	1.9235384061671346
4.0	34.0	23.5	2.3804761428476167
4.0	35.0	19.0	1.4142135623730951
4.0	36.0	17.5	0.7071067811865476
4.0	37.0	20.0	0.0
4.0	38.0	17.0	1.4142135623730951
5.0	1.0	22.951219512195124	3.6786280906295405
5.0	2.0	22.573170731707318	3.806644527465995
5.0	3.0	22.882113821138212	3.901638222547669
5.0	4.0	22.516260162601625	4.205649727449773
5.0	5.0	22.434959349593495	4.082045980399522
5.0	6.0	22.76829268292683	5.215280798563449
5.0	7.0	22.516260162601625	4.054443246385576
5.0	8.0	22.004065040650406	3.5668518875318025
5.0	9.0	22.195121951219512	4.41363108707811
5.0	10.0	22.471544715447155	3.9348266113334236
5.0	11.0	22.130081300813007	4.204874430105498
5.0	12.0	22.333333333333332	4.517840673788917
5.0	13.0	21.74390243902439	3.8283933080412793
5.0	14.0	21.548780487804876	3.646029226290522
5.0	15.0	21.296747967479675	3.8931323092128105
5.0	16.0	21.760162601626018	4.576269576714086
5.0	17.0	21.844897959183672	4.376776511656452
5.0	18.0	21.375	3.6929645290724107
5.0	19.0	21.75598086124402	3.931232816963453
5.0	20.0	21.343915343915345	4.124811731774248
5.0	21.0	21.392638036809817	3.8800464277833258
5.0	22.0	21.455882352941178	4.406842570129832
5.0	23.0	21.04854368932039	3.9242300125884544
5.0	24.0	21.223684210526315	5.368050382800137
5.0	25.0	21.830188679245282	3.468184234839962
5.0	26.0	21.846153846153847	4.67095426708314
5.0	27.0	21.448275862068964	3.8320659002735598
5.0	28.0	22.166666666666668	5.163977794943223
5.0	29.0	21.842105263157894	3.2874028569464455
5.0	30.0	20.928571428571427	2.200149845046773
5.0	31.0	19.666666666666668	2.309401076758503
5.0	32.0	21.1	4.094712037087183
5.0	33.0	19.75	2.3754698783308417
5.0	34.0	20.5	3.7815340802378077
5.0	35.0	23.4	6.58027355054484
5.0	36.0	21.0	4.69041575982343
5.0	37.0	20.0	3.605551275463989
5.0	38.0	16.666666666666668	1.5275252316519468
5.0	39.0	18.0	0.0
5.0	40.0	NaN	NaN
5.0	41.0	NaN	NaN
5.0	42.0	NaN	NaN
5.0	43.0	NaN	NaN
5.0	44.0	NaN	NaN
5.0	45.0	NaN	NaN
5.0	46.0	NaN	NaN
5.0	47.0	NaN	NaN
6.0	1.0	23.304878048780488	3.929030698526693
6.0	2.0	22.8739837398374	3.8719786092842687
6.0	3.0	22.483739837398375	4.244292666893181
6.0	4.0	22.776422764227643	4.031864536532578
6.0	5.0	23.215447154471544	4.951017747697162
6.0	6.0	22.215447154471544	3.5338487435222685
6.0	7.0	22.30081300813008	4.584686060691114
6.0	8.0	22.191056910569106	3.7623377042511215
6.0	9.0	22.43089430894309	3.8077928704022024
6.0	10.0	21.69918699186992	3.904858218126087
6.0	11.0	22.4390243902439	3.75830257270142
6.0	12.0	22.227642276422763	4.159695844709216
6.0	13.0	22.21951219512195	4.3622435444008625
6.0	14.0	22.052845528455286	3.665789448138281
6.0	15.0	21.426829268292682	3.801279551934611
6.0	16.0	21.516260162601625	3.546446890673211
6.0	17.0	21.7172131147541	4.462688344825031
6.0	18.0	21.34453781512605	4.231561092452134
6.0	19.0	21.753363228699552	4.996140392134818
6.0	20.0	21.40721649484536	4.046894732853064
6.0	21.0	21.058479532163744	3.1821332140917145
6.0	22.0	21.338028169014084	3.670637419172679
6.0	23.0	20.73913043478261	3.936083538644525
6.0	24.0	21.52173913043478	4.3436912971625175
6.0	25.0	20.985915492957748	3.6351182246307006
6.0	26.0	20.673076923076923	3.317931991444244
6.0	27.0	21.175	5.007110328937624
6.0	28.0	21.903225806451612	4.48965357765071
6.0	29.0	21.833333333333332	2.8539319431675105
6.0	30.0	20.866666666666667	2.503331114069145
6.0	31.0	20.416666666666668	3.5021638332824345
6.0	32.0	23.166666666666668	2.48327740429189
6.0	33.0	20.0	2.449489742783178
6.0	34.0	19.25	1.2583057392117916
6.0	35.0	20.333333333333332	1.5275252316519468
6.0	36.0	25.0	8.0
6.0	37.0	NaN	NaN
6.0	38.0	NaN	NaN
6.0	39.0	NaN	NaN
6.0	40.0	NaN	NaN
7.0	1.0	22.479674796747968	3.4341611422520693
7.0	2.0	23.191056910569106	4.656362916813347
7.0	3.0	23.04471544715447	3.970559067241575
7.0	4.0	22.890243902439025	3.984683218077951
7.0	5.0	22.6260162601626	3.5257614583177657
7.0	6.0	22.585365853658537	3.941256050215449
7.0	7.0	22.34552845528455	3.474472552131262
7.0	8.0	22.06910569105691	3.827838524334019
7.0	9.0	22.51219512195122	3.858446030984096
7.0	10.0	22.150406504065042	3.9255494659461596
7.0	11.0	22.150406504065042	3.759849627556277
7.0	12.0	22.109756097560975	4.141397075406699
7.0	13.0	21.76829268292683	3.72075956856235
7.0	14.0	22.109756097560975	3.9362452767890748
7.0	15.0	21.508130081300813	3.530325613610142
7.0	16.0	22.109756097560975	4.162042564368574
7.0	17.0	21.716666666666665	4.431124857582638
7.0	18.0	21.51931330472103	3.6401515043597996
7.0	19.0	21.371559633027523	3.5056923228267096
7.0	20.0	21.77005347593583	4.4378093861344
7.0	21.0	21.66875	3.9695727555538283
7.0	22.0	21.346456692913385	4.125757174867027
7.0	23.0	21.673267326732674	5.08548701874479
7.0	24.0	22.073529411764707	4.899942663297159
7.0	25.0	21.07843137254902	2.7411175622720156
7.0	26.0	21.5	5.54684070985143
7.0	27.0	19.676470588235293	2.7382873240048613
7.0	28.0	20.923076923076923	3.0189147311320594
7.0	29.0	21.842105263157894	7.08882655933294
7.0	30.0	20.875	3.6492008257516693
7.0	31.0	21.666666666666668	4.7736651315188405
7.0	32.0	21.916666666666668	5.017393987344668
7.0	33.0	24.2	6.124631508189787
7.0	34.0	21.22222222222222	3.3458099833141217
7.0	35.0	19.875	2.1671244937540095
7.0	36.0	23.2	2.2803508501982757
7.0	37.0	22.75	3.304037933599835
7.0	38.0	22.25	2.0615528128088303
7.0	39.0	24.5	8.812869377601524
7.0	40.0	21.0	3.0
7.0	41.0	22.333333333333332	6.6583281184793925
7.0	42.0	20.333333333333332	2.5166114784235836
7.0	43.0	23.0	4.242640687119285
7.0	44.0	30.0	2.8284271247461903
7.0	45.0	20.0	1.4142135623730951
7.0	46.0	NaN	NaN
7.0	47.0	NaN	NaN
7.0	48.0	NaN	NaN
7.0	49.0	NaN	NaN
7.0	50.0	NaN	NaN
7.0	51.0	NaN	NaN
7.0	52.0	NaN	NaN
7.0	53.0	NaN	NaN
7.0	54.0	NaN	NaN
7.0	55.0	NaN	NaN
7.0	56.0	NaN	NaN
8.0	1.0	22.29268292682927	3.5873512650776553
8.0	2.0	22.601626016260163	3.404054814778145
8.0	3.0	22.9390243902439	4.539210290866552
8.0	4.0	22.634146341463413	4.81030915495583
8.0	5.0	22.520325203252032	4.091503577716173
8.0	6.0	22.54471544715447	4.737608166911758
8.0	7.0	22.296747967479675	3.2734787078131515
8.0	8.0	21.898373983739837	4.078044424092437
8.0	9.0	22.109756097560975	3.994913390987754
8.0	10.0	22.15447154471545	4.06283809584686
8.0	11.0	22.1869918699187	4.136151407436598
8.0	12.0	21.634146341463413	3.9882854843939364
8.0	13.0	21.658536585365855	4.413946853924307
8.0	14.0	22.321138211382113	4.515564954958825
8.0	15.0	22.134146341463413	3.955142955558614
8.0	16.0	21.648979591836735	4.662288647210688
8.0	17.0	21.42798353909465	3.7907508752323764
8.0	18.0	21.342105263157894	3.8193316466047196
8.0	19.0	21.82547169811321	4.210426267007428
8.0	20.0	21.77777777777778	4.2512640979817204
8.0	21.0	21.828220858895705	4.030125893362681
8.0	22.0	21.607692307692307	4.29439178869652
8.0	23.0	21.84536082474227	4.034590556946183
8.0	24.0	21.714285714285715	4.215715446846296
8.0	25.0	21.708333333333332	4.146048276619164
8.0	26.0	20.794871794871796	4.963972767957702
8.0	27.0	21.06451612903226	3.940689312552376
8.0	28.0	20.954545454545453	3.1694565063200577
8.0	29.0	20.31578947368421	3.4968657645724117
8.0	30.0	19.53846153846154	2.4019223070763074
8.0	31.0	23.7	4.6678569910494145
8.0	32.0	21.0	2.692582403567252
8.0	33.0	22.714285714285715	3.251373336211726
8.0	34.0	21.6	4.33589667773576
8.0	35.0	23.0	2.581988897471611
8.0	36.0	21.0	3.0
8.0	37.0	19.5	0.7071067811865476
8.0	38.0	NaN	NaN
8.0	39.0	NaN	NaN
8.0	40.0	NaN	NaN
8.0	41.0	NaN	NaN
8.0	42.0	NaN	NaN
9.0	1.0	23.475609756097562	4.5951854389694295
9.0	2.0	23.239837398373982	3.9943069657599053
9.0	3.0	22.491869918699187	4.073550193996606
9.0	4.0	22.61382113821138	4.00117993215883
9.0	5.0	22.264227642276424	3.7064891817041543
9.0	6.0	22.849593495934958	3.8931834512517365
9.0	7.0	22.402439024390244	4.283408206511929
9.0	8.0	22.004065040650406	4.385968319752766
9.0	9.0	22.349593495934958	4.043606674260095
9.0	10.0	21.902439024390244	3.5979918075625474
9.0	11.0	21.747967479674795	3.4180636502712267
9.0	12.0	22.414634146341463	4.010042148016662
9.0	13.0	22.048780487804876	3.5360618208110153
9.0	14.0	21.288617886178862	3.7960818307352073
9.0	15.0	22.073170731707318	3.697038487613426
9.0	16.0	21.616326530612245	3.7306521063806555
9.0	17.0	21.6900826446281	3.772446622566379
9.0	18.0	21.059322033898304	3.742322348446571
9.0	19.0	21.497695852534562	4.204411730511017
9.0	20.0	21.628865979381445	4.458954052935971
9.0	21.0	21.037735849056602	3.8809609805194256
9.0	22.0	21.72	4.199846387359823
9.0	23.0	21.07843137254902	3.385134288135256
9.0	24.0	21.027397260273972	2.948505283942498
9.0	25.0	22.115384615384617	4.566089184127455
9.0	26.0	20.63157894736842	4.6290566001197675
9.0	27.0	21.142857142857142	3.524667420237039
9.0	28.0	21.57894736842105	3.469162394483465
9.0	29.0	21.466666666666665	3.681355857884558
9.0	30.0	22.5	4.8523658709390975
9.0	31.0	21.7	3.368151487751767
9.0	32.0	20.333333333333332	2.4221202832779936
9.0	33.0	22.833333333333332	5.344779384283945
9.0	34.0	20.833333333333332	2.786873995477131
9.0	35.0	23.166666666666668	5.307227776030219
9.0	36.0	20.833333333333332	2.562550812504343
9.0	37.0	23.4	4.774934554525329
9.0	38.0	22.0	2.6457513110645907
9.0	39.0	20.0	1.0
9.0	40.0	20.5	0.7071067811865476
9.0	41.0	24.0	2.8284271247461903
9.0	42.0	25.0	1.4142135623730951
9.0	43.0	NaN	NaN
9.0	44.0	NaN	NaN
9.0	45.0	NaN	NaN
9.0	46.0	NaN	NaN
10.0	1.0	23.11382113821138	3.456323992826496
10.0	2.0	22.6869918699187	3.436240455096202
10.0	3.0	22.29268292682927	3.363020283255048
10.0	4.0	22.589430894308943	4.285491670563626
10.0	5.0	22.341463414634145	3.969946832096931
10.0	6.0	22.609756097560975	4.25346753399127
10.0	7.0	22.203252032520325	4.673781582303294
10.0	8.0	22.29268292682927	3.893965414596625
10.0	9.0	22.30081300813008	4.4353587791277045
10.0	10.0	22.146341463414632	3.576985224343501
10.0	11.0	21.621951219512194	4.1195608362208995
10.0	12.0	22.052845528455286	3.8557209062188864
10.0	13.0	22.227642276422763	4.32517643029093
10.0	14.0	21.630081300813007	4.027121014674452
10.0	15.0	21.90612244897959	4.007595665449757
10.0	16.0	22.049180327868854	4.181779917211093
10.0	17.0	21.8875	4.4636900977445695
10.0	18.0	21.59051724137931	3.8836426523025644
10.0	19.0	21.53271028037383	3.918938624658146
10.0	20.0	21.29891304347826	4.136046911964492
10.0	21.0	21.150943396226417	4.1615915274182695
10.0	22.0	21.556451612903224	4.030982489035141
10.0	23.0	21.857142857142858	4.286156089157108
10.0	24.0	21.591549295774648	3.9984906609109836
10.0	25.0	21.84313725490196	4.263203251169749
10.0	26.0	21.514285714285716	4.810352980636591
10.0	27.0	20.85185185185185	4.294036147815531
10.0	28.0	21.75	3.522484171269206
10.0	29.0	20.714285714285715	4.02737882744847
10.0	30.0	21.636363636363637	2.975658826973525
10.0	31.0	20.875	4.642582409453969
10.0	32.0	22.6	4.827007354458868
10.0	33.0	21.4	6.107372593840989
10.0	34.0	22.0	5.338539126015656
10.0	35.0	21.333333333333332	0.5773502691896258
10.0	36.0	21.333333333333332	1.5275252316519468
10.0	37.0	19.333333333333332	3.5118845842842465
10.0	38.0	NaN	NaN
10.0	39.0	NaN	NaN
10.0	40.0	NaN	NaN
10.0	41.0	NaN	NaN
10.0	42.0	NaN	NaN
10.0	43.0	NaN	NaN
11.0	1.0	23.5	3.93077860075625
11.0	2.0	22.902439024390244	3.9557029544208375
11.0	3.0	22.353658536585368	3.2009129484156538
11.0	4.0	22.475609756097562	3.641794611730167
11.0	5.0	22.59349593495935	3.986379664632516
11.0	6.0	22.8739837398374	3.9512816292970365
11.0	7.0	22.077235772357724	3.697507445218983
11.0	8.0	22.678861788617887	4.257828363456703
11.0	9.0	22.3130081300813	4.559313577938509
11.0	10.0	22.349593495934958	3.8892499457096377
11.0	11.0	22.239837398373982	3.6020683363844452
11.0	12.0	21.857723577235774	3.9918387790045196
11.0	13.0	21.841463414634145	4.314577602789499
11.0	14.0	22.166666666666668	4.725167815470021
11.0	15.0	21.516260162601625	4.053436415296962
11.0	16.0	22.028455284552845	3.9262594823167465
11.0	17.0	21.161016949152543	3.5585565780046893
11.0	18.0	21.34562211981567	3.8592591527905116
11.0	19.0	21.391752577319586	4.050348161407889
11.0	20.0	21.22641509433962	3.8317866545316255
11.0	21.0	21.073529411764707	3.2492331925962596
11.0	22.0	22.088495575221238	4.86157955321235
11.0	23.0	21.64516129032258	4.285073083670605
11.0	24.0	21.175675675675677	3.5591214404146703
11.0	25.0	22.056603773584907	6.162589036147635
11.0	26.0	21.536585365853657	4.031733876234949
11.0	27.0	20.28125	3.029259198273165
11.0	28.0	22.25	2.9535883617265144
11.0	29.0	20.75	3.714835124201342
11.0	30.0	20.3	1.9465068427541912
11.0	31.0	19.625	3.814914340921881
11.0	32.0	22.4	2.8809720581775866
11.0	33.0	20.75	2.217355782608345
11.0	34.0	21.5	6.454972243679028
11.0	35.0	18.5	2.1213203435596424
11.0	36.0	NaN	NaN
12.0	1.0	22.5609756097561	3.3457773361471856
12.0	2.0	22.75609756097561	3.5047290812986027
12.0	3.0	22.764227642276424	3.8013559359850944
12.0	4.0	22.691056910569106	3.8885075701711806
12.0	5.0	22.495934959349594	3.9099537733889083
12.0	6.0	22.353658536585368	4.149370105782752
12.0	7.0	22.86178861788618	4.041267134587172
12.0	8.0	22.284552845528456	4.0010617472564975
12.0	9.0	22.178861788617887	4.031574403204628
12.0	10.0	22.1260162601626	4.551336872870077
12.0	11.0	22.15447154471545	4.016359444694027
12.0	12.0	22.01219512195122	4.12011660952184
12.0	13.0	21.849593495934958	3.6530305894067183
12.0	14.0	21.66260162601626	3.807080372019713
12.0	15.0	21.747967479674795	3.366324213313714
12.0	16.0	21.94214876033058	3.750070584477967
12.0	17.0	21.708333333333332	3.5154074103592783
12.0	18.0	21.462222222222223	3.6116928713313095
12.0	19.0	21.190243902439025	3.7440020580667728
12.0	20.0	21.75	3.999285650498813
12.0	21.0	21.302013422818792	3.682876185784503
12.0	22.0	21.43220338983051	3.8773477884771856
12.0	23.0	20.920454545454547	4.037814336816367
12.0	24.0	21.73913043478261	4.510289458276759
12.0	25.0	20.685185185185187	3.695096567656207
12.0	26.0	21.916666666666668	4.436053587206925
12.0	27.0	21.791666666666668	4.66232976531902
12.0	28.0	21.57894736842105	4.400956833761446
12.0	29.0	22.133333333333333	4.189556176062203
12.0	30.0	22.666666666666668	2.0655911179772892
12.0	31.0	22.5	4.358898943540674
12.0	32.0	20.0	1.7320508075688772
12.0	33.0	21.5	0.7071067811865476
12.0	34.0	21.5	0.7071067811865476
12.0	35.0	NaN	NaN
12.0	36.0	NaN	NaN
12.0	37.0	NaN	NaN
12.0	38.0	NaN	NaN
12.0	39.0	NaN	NaN
13.0	1.0	22.703252032520325	3.517499922906739
13.0	2.0	22.36178861788618	3.6805061835812913
13.0	3.0	22.829268292682926	4.340990796474024
13.0	4.0	22.772357723577237	5.018842875225863
13.0	5.0	22.796747967479675	3.93302988483381
13.0	6.0	22.5	4.289284227429265
13.0	7.0	21.995934959349594	3.659483589619063
13.0	8.0	22.621951219512194	4.7654545421742425
13.0	9.0	21.943089430894307	3.5417067556461923
13.0	10.0	21.6869918699187	3.8209403554535672
13.0	11.0	21.86178861788618	3.694066291687268
13.0	12.0	22.308943089430894	4.187698371885304
13.0	13.0	21.3130081300813	3.3811593072728945
13.0	14.0	21.829268292682926	3.910649650238297
13.0	15.0	22.016260162601625	4.182536560387479
13.0	16.0	22.213991769547324	4.228432112753306
13.0	17.0	21.813278008298756	4.436870852288734
13.0	18.0	21.12227074235808	3.6325625404922635
13.0	19.0	21.17874396135266	3.769052875691324
13.0	20.0	21.08092485549133	3.835927961486741
13.0	21.0	21.347517730496453	4.010674712747108
13.0	22.0	21.127118644067796	3.7950633929808664
13.0	23.0	21.183908045977013	3.5092195370036334
13.0	24.0	21.934426229508198	4.441729589769493
13.0	25.0	21.26829268292683	4.289664265673378
13.0	26.0	21.333333333333332	3.3512339862756866
13.0	27.0	21.0	2.361979544454408
13.0	28.0	19.916666666666668	2.391588796113782
13.0	29.0	22.285714285714285	3.3022358947782493
13.0	30.0	21.166666666666668	3.710345895825168
13.0	31.0	20.4	2.701851217221259
13.0	32.0	22.8	5.06951674225463
13.0	33.0	19.5	2.6457513110645907
13.0	34.0	21.75	2.6299556396765835
13.0	35.0	18.5	1.2909944487358056
13.0	36.0	19.0	1.4142135623730951
13.0	37.0	18.25	1.5
13.0	38.0	20.0	2.0
13.0	39.0	27.0	1.4142135623730951
13.0	40.0	18.5	2.1213203435596424
13.0	41.0	23.0	4.242640687119285
13.0	42.0	NaN	NaN
14.0	1.0	23.296747967479675	4.683160191699437
14.0	2.0	23.317073170731707	4.162646476031817
14.0	3.0	22.670731707317074	3.8599615459080034
14.0	4.0	22.56910569105691	3.4901173614861536
14.0	5.0	22.66260162601626	3.984150197438903
14.0	6.0	22.451219512195124	5.207888300216902
14.0	7.0	22.239837398373982	4.224732617307101
14.0	8.0	22.166666666666668	4.57061004576809
14.0	9.0	21.646341463414632	3.577840933321564
14.0	10.0	22.024390243902438	3.5787659819008213
14.0	11.0	21.898373983739837	3.912543590208239
14.0	12.0	21.65447154471545	3.416424961200454
14.0	13.0	21.821138211382113	3.8598562314882168
14.0	14.0	21.29268292682927	3.7388892977309327
14.0	15.0	21.677551020408163	4.03749157772671
14.0	16.0	21.991769547325102	3.9553204773954174
14.0	17.0	21.872881355932204	4.022377004812255
14.0	18.0	21.605381165919283	4.771949543336369
14.0	19.0	21.404040404040405	3.675737964289018
14.0	20.0	21.103658536585368	3.8921328586567907
14.0	21.0	22.205882352941178	4.410622945938798
14.0	22.0	21.223300970873787	3.2295572416595917
14.0	23.0	20.62962962962963	3.551212625443753
14.0	24.0	21.0	3.4590334315675175
14.0	25.0	22.243243243243242	5.722302398925169
14.0	26.0	20.833333333333332	3.422008902316917
