# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_noRe_3gen.txt" 
# mother	daughter	initSizeMean	initSizeStd
4.0	1.0	0.7440243191869916	0.027821672449995324
4.0	2.0	0.7533657703278687	0.02490031733729415
4.0	3.0	0.7640762288524592	0.027618338290211014
4.0	4.0	0.7737766276033057	0.02837551573269113
4.0	5.0	0.782791157815126	0.027899180331231017
4.0	6.0	0.7921771466666666	0.027381792136834796
4.0	7.0	0.8036403744827586	0.029355751575341153
4.0	8.0	0.8199286031034481	0.040719111333722656
4.0	9.0	0.8272936295238094	0.039233616000925106
4.0	10.0	0.8400651507216493	0.04454329382273087
4.0	11.0	0.8514294992941175	0.04867057559264583
4.0	12.0	0.8583620605882353	0.052145489368393284
4.0	13.0	0.8522925784000001	0.042375054166367665
4.0	14.0	0.861485424878049	0.047962856823744925
4.0	15.0	0.8598265361290323	0.03964386120866413
4.0	16.0	0.8647879808333333	0.037977647143203216
4.0	17.0	0.8781012452631578	0.0482809273596138
4.0	18.0	0.8817247857142857	0.045428100479953624
4.0	19.0	0.884419602	0.04059428599575118
4.0	20.0	0.900769005	0.04061963857299813
4.0	21.0	0.8938557133333332	0.05157536564412251
4.0	22.0	0.8894737500000001	0.024366970390366463
4.0	23.0	NaN	NaN
4.0	24.0	NaN	NaN
5.0	1.0	0.7497038847058821	0.02781417544888165
5.0	2.0	0.7604762857142856	0.030544119914834075
5.0	3.0	0.7705161003389831	0.033611887930251
5.0	4.0	0.7807515345299145	0.03684472008196436
5.0	5.0	0.7861826780530972	0.025343410883220844
5.0	6.0	0.7969966985714286	0.027863163381426293
5.0	7.0	0.8099970542342338	0.034919799491399506
5.0	8.0	0.8198190754716982	0.03387949994680113
5.0	9.0	0.835178956699029	0.040295781133480625
5.0	10.0	0.8503619438297871	0.047599569681379766
5.0	11.0	0.8547066481081079	0.04700692856550613
5.0	12.0	0.8614611655172413	0.05104242260502439
5.0	13.0	0.85718336	0.04664955940705249
5.0	14.0	0.8593489529032258	0.04766895906781339
5.0	15.0	0.8645552687999999	0.04659190327632762
5.0	16.0	0.8782423100000001	0.05949523874788762
5.0	17.0	0.8660781892307692	0.04951395348807688
5.0	18.0	0.8827557709090911	0.05898371182452617
5.0	19.0	0.8525035933333331	0.04325694334301426
5.0	20.0	0.8569281	0.04461795847170512
5.0	21.0	0.868989135	0.06912642359456742
5.0	22.0	0.8473983933333334	0.019663858186046126
5.0	23.0	0.8647560733333334	0.02863732046885903
5.0	24.0	0.8964083133333333	0.05451897873338913
5.0	25.0	0.8915158299999999	0.026532923313954737
5.0	26.0	NaN	NaN
5.0	27.0	NaN	NaN
6.0	1.0	0.7556749666666667	0.028156643950510266
6.0	2.0	0.7652219918584069	0.02926707288632173
6.0	3.0	0.773763480357143	0.02337498033335103
6.0	4.0	0.7847943589285714	0.02652701128591378
6.0	5.0	0.7972223301785712	0.03242434719087417
6.0	6.0	0.8099208107272726	0.0395430491277414
6.0	7.0	0.8205474723809524	0.041638629713002216
6.0	8.0	0.8298705399999998	0.04302656671671536
6.0	9.0	0.8429729516483517	0.04536096295929276
6.0	10.0	0.8490587028947368	0.04500990516705438
6.0	11.0	0.8550096615625	0.037735501355548054
6.0	12.0	0.8716561203773586	0.04817509624001605
6.0	13.0	0.8716091965714285	0.05017192705874271
6.0	14.0	0.8685424299999998	0.04461379946576717
6.0	15.0	0.87849757	0.05435238334162
6.0	16.0	0.88743167	0.05604684334493661
6.0	17.0	0.8606293699999998	0.06247328797499136
6.0	18.0	0.8325507699999999	0.02219098764134368
6.0	19.0	0.84607955	0.031227734028009997
6.0	20.0	0.868095725	0.05227052331113685
6.0	21.0	0.8588850933333333	0.02902153908082985
6.0	22.0	0.8833049666666666	0.04333209233872429
6.0	23.0	0.90695906	0.08916506202104502
6.0	24.0	NaN	NaN
6.0	25.0	NaN	NaN
6.0	26.0	NaN	NaN
6.0	27.0	NaN	NaN
7.0	1.0	0.7639973625225227	0.02854155647737141
7.0	2.0	0.7749183511711712	0.031384019458981484
7.0	3.0	0.7851466674545454	0.032898347267035104
7.0	4.0	0.7971644743119268	0.03940482101864112
7.0	5.0	0.8082855635514017	0.040674514103484743
7.0	6.0	0.8210033528155339	0.04769263770260027
7.0	7.0	0.8273966904255317	0.04323056425046587
7.0	8.0	0.8389788174117646	0.04905475693673772
7.0	9.0	0.8455229413888888	0.05107377921384041
7.0	10.0	0.8444115579310345	0.04138455978160304
7.0	11.0	0.8607620050980392	0.054964667970219254
7.0	12.0	0.858400753846154	0.047788959926527
7.0	13.0	0.862568522580645	0.0479623670406046
7.0	14.0	0.8732647400000002	0.04958592221070977
7.0	15.0	0.8702687936842105	0.036565676193894094
7.0	16.0	0.884304735	0.0313730359213305
7.0	17.0	0.9000670399999999	0.039128766831873336
7.0	18.0	0.914514756	0.06013001349097035
7.0	19.0	0.87964624	0.02815738800664579
7.0	20.0	0.93159165	0.06985198178571753
7.0	21.0	NaN	NaN
8.0	1.0	0.7756240726213592	0.04094577438692722
8.0	2.0	0.785958238019802	0.0441394578671188
8.0	3.0	0.7911321760416663	0.03620611493806457
8.0	4.0	0.8030112138297871	0.04216801815394507
8.0	5.0	0.8133073208988764	0.04773891598206607
8.0	6.0	0.8174748653658536	0.038033245033933544
8.0	7.0	0.8298803576923077	0.04189816974228653
8.0	8.0	0.8410336709859155	0.044537837818028676
8.0	9.0	0.854140825483871	0.05360269295642013
8.0	10.0	0.8472726130434785	0.04281732536362773
8.0	11.0	0.854833658974359	0.04198113949058149
8.0	12.0	0.870119035882353	0.048763739679263236
8.0	13.0	0.8801465496000002	0.0569098854491725
8.0	14.0	0.8817483811764706	0.06213900416476695
8.0	15.0	0.8738390749999999	0.05144580058879556
8.0	16.0	0.8821421155555557	0.05980657608517294
8.0	17.0	0.8642455533333333	0.03661701511843623
8.0	18.0	0.87632786	0.0398712524772523
8.0	19.0	0.89432369	0.048990638759318084
8.0	20.0	0.9013433399999999	0.0869991090974569
8.0	21.0	NaN	NaN
8.0	22.0	NaN	NaN
8.0	23.0	NaN	NaN
8.0	24.0	NaN	NaN
9.0	1.0	0.7763674638636364	0.03260592379274252
9.0	2.0	0.789429234090909	0.04235441691182309
9.0	3.0	0.7960230639999999	0.03464949836010641
9.0	4.0	0.8063558657831326	0.0348819914483983
9.0	5.0	0.8163062174683544	0.0362650467212128
9.0	6.0	0.8288327065789475	0.03836168205625253
9.0	7.0	0.8451010533333334	0.04592704206329296
9.0	8.0	0.8555430006557377	0.048137336131185315
9.0	9.0	0.86514428125	0.05531566257452552
9.0	10.0	0.8622229217142856	0.045997921279329286
9.0	11.0	0.8691711259259258	0.046940432183547355
9.0	12.0	0.8650113333333334	0.03868555249532586
9.0	13.0	0.8841388159999999	0.047215096575839374
9.0	14.0	0.9035385759999999	0.0634722808993636
9.0	15.0	0.85590706	0.050872150339668805
9.0	16.0	0.84875978	0.03618935090271724
9.0	17.0	0.8770085533333334	0.06417763008676572
9.0	18.0	0.85667284	0.021659529235881353
9.0	19.0	0.88105017	0.035557727162238546
9.0	20.0	NaN	NaN
9.0	21.0	NaN	NaN
10.0	1.0	0.7814017711999999	0.03142820479728124
10.0	2.0	0.7948012194666666	0.04158781915357571
10.0	3.0	0.8010899749999999	0.032787166279153054
10.0	4.0	0.815000746197183	0.04206824903698256
10.0	5.0	0.8209557778787879	0.03239035819409667
10.0	6.0	0.8349676365079363	0.03738022060707154
10.0	7.0	0.848905014137931	0.0393722242408573
10.0	8.0	0.8670670272	0.051616340475742435
10.0	9.0	0.8770734878947369	0.055468141393795085
10.0	10.0	0.8746883053846154	0.05105308091648003
10.0	11.0	0.87581734	0.046932328461371596
10.0	12.0	0.8825130061538462	0.04440413258179647
10.0	13.0	0.889998451111111	0.04360934468199803
10.0	14.0	0.9009179066666667	0.04400956800880399
10.0	15.0	0.89879074	0.037594347552678695
10.0	16.0	0.91499975	0.004151409770210576
11.0	1.0	0.7911468003125001	0.03532862921965974
11.0	2.0	0.8059439034375001	0.04396569512094059
11.0	3.0	0.814580466	0.04454235739440849
11.0	4.0	0.8219714032727271	0.043564744981606014
11.0	5.0	0.8328775028000002	0.05037226760768223
11.0	6.0	0.8360858241860465	0.044572103810230385
11.0	7.0	0.8519696744999999	0.05058997951723701
11.0	8.0	0.8513475882758618	0.055331005381740926
11.0	9.0	0.8507274091666668	0.04287750146797432
11.0	10.0	0.8490434022222222	0.03673364649753836
11.0	11.0	0.86606959875	0.04642787804730227
11.0	12.0	0.8724138733333332	0.04922666954393898
11.0	13.0	0.8758492475	0.05899771815842075
11.0	14.0	0.8833049666666666	0.06770978599864412
11.0	15.0	0.83599678	0.021140398342235692
11.0	16.0	0.8513974666666666	0.028367567997319234
11.0	17.0	0.8750515600000001	0.04377764814512997
11.0	18.0	0.87620023	0.04638749178017922
11.0	19.0	NaN	NaN
11.0	20.0	NaN	NaN
11.0	21.0	NaN	NaN
12.0	1.0	0.7936018957446807	0.037636516587306636
12.0	2.0	0.8040060430434783	0.04127428012835434
12.0	3.0	0.8115092240909089	0.03785991169685781
12.0	4.0	0.8307349431818182	0.054862887088585006
12.0	5.0	0.8305489942105262	0.044920635548091385
12.0	6.0	0.8300300774999999	0.0334074439789561
12.0	7.0	0.8441736086666667	0.04053692883947017
12.0	8.0	0.8520094361538463	0.036973461243835964
12.0	9.0	0.8668252263636362	0.047433569157965365
12.0	10.0	0.872799265882353	0.04388395993968169
12.0	11.0	0.8950894700000002	0.052659354196821696
12.0	12.0	0.86535168	0.026848692858169477
12.0	13.0	0.881586216	0.026956592076438038
12.0	14.0	0.89802496	0.03678490564143401
12.0	15.0	NaN	NaN
12.0	16.0	NaN	NaN
13.0	1.0	0.7987871651428572	0.039612888545584826
13.0	2.0	0.8156634977142858	0.0530998888272776
13.0	3.0	0.8220292718750002	0.05270494358038125
13.0	4.0	0.8285062193103451	0.0520194881177969
13.0	5.0	0.8292217541666668	0.05243967726097565
13.0	6.0	0.8365072999999998	0.05022092804735152
13.0	7.0	0.8372163555555555	0.04812204029339305
13.0	8.0	0.8636999976470588	0.07409837266414251
13.0	9.0	0.821651168	0.03730947005448729
13.0	10.0	0.8389322699999999	0.05049623059444271
13.0	11.0	0.8592821644444445	0.07654563659276716
13.0	12.0	0.8473376171428572	0.06742567107182687
13.0	13.0	0.8235911440000001	0.04536976332814491
13.0	14.0	0.8426335399999999	0.06832414299768566
13.0	15.0	0.827892275	0.05188558491935468
13.0	16.0	0.8499722649999999	0.0815499772573757
13.0	17.0	0.8200855733333333	0.04141929441049101
13.0	18.0	0.8310617533333332	0.050863610875364826
13.0	19.0	0.8476536533333333	0.06687876951338541
13.0	20.0	0.82744557	0.07021297393964886
13.0	21.0	0.8445479899999999	0.09259448748339294
13.0	22.0	NaN	NaN
13.0	23.0	NaN	NaN
13.0	24.0	NaN	NaN
13.0	25.0	NaN	NaN
13.0	26.0	NaN	NaN
13.0	27.0	NaN	NaN
13.0	28.0	NaN	NaN
13.0	29.0	NaN	NaN
13.0	30.0	NaN	NaN
13.0	31.0	NaN	NaN
13.0	32.0	NaN	NaN
13.0	33.0	NaN	NaN
13.0	34.0	NaN	NaN
13.0	35.0	NaN	NaN
13.0	36.0	NaN	NaN
13.0	37.0	NaN	NaN
13.0	38.0	NaN	NaN
13.0	39.0	NaN	NaN
13.0	40.0	NaN	NaN
13.0	41.0	NaN	NaN
13.0	42.0	NaN	NaN
13.0	43.0	NaN	NaN
13.0	44.0	NaN	NaN
13.0	45.0	NaN	NaN
13.0	46.0	NaN	NaN
13.0	47.0	NaN	NaN
13.0	48.0	NaN	NaN
13.0	49.0	NaN	NaN
13.0	50.0	NaN	NaN
13.0	51.0	NaN	NaN
14.0	1.0	0.8072034519999999	0.04965397540714439
14.0	2.0	0.8206492725	0.05958587981575524
14.0	3.0	0.811555635	0.04055103733857366
14.0	4.0	0.8198213568421052	0.038002339244642566
14.0	5.0	0.8397450715789474	0.05184962899570698
14.0	6.0	0.8449787412500002	0.05261710638608879
14.0	7.0	0.8600276857142857	0.06268969872030157
14.0	8.0	0.853941558	0.05647448270344991
14.0	9.0	0.8484315885714285	0.06075594012243177
14.0	10.0	0.811683265	0.0316325919192147
14.0	11.0	0.82387193	0.04160581395825826
14.0	12.0	0.84327169	0.06390019996439135
14.0	13.0	0.82170222	0.02180942396029755
14.0	14.0	0.8334441799999999	0.027547982767113822
14.0	15.0	0.8490150399999999	0.036823853959405205
14.0	16.0	0.8743708666666666	0.057067786545526134
14.0	17.0	0.8671385	0.05775874462901697
14.0	18.0	NaN	NaN
14.0	19.0	NaN	NaN
14.0	20.0	NaN	NaN
14.0	21.0	NaN	NaN
14.0	22.0	NaN	NaN
15.0	1.0	0.7949679893333335	0.04124285612390577
15.0	2.0	0.7995857642857144	0.03414259592570519
15.0	3.0	0.8168340471428571	0.05074174736563517
15.0	4.0	0.8212702415384616	0.038282105177504265
15.0	5.0	0.8321040649999999	0.041687116834717104
15.0	6.0	0.85539654	0.06964894343266435
15.0	7.0	0.8474551177777778	0.04583062406198877
15.0	8.0	0.8554694714285714	0.06101581079844451
15.0	9.0	0.833801544	0.01626529058321063
15.0	10.0	0.8504955479999999	0.020875524243532676
15.0	11.0	0.874898404	0.02992350606896661
15.0	12.0	0.91346819	0.06005268409573602
15.0	13.0	0.91385108	0.07761331309524161
15.0	14.0	NaN	NaN
15.0	15.0	NaN	NaN
16.0	1.0	0.8001818384615386	0.030379404870260893
16.0	2.0	0.8134749938461537	0.034627684131770815
16.0	3.0	0.8308130384615383	0.04384189699965662
16.0	4.0	0.8452712266666667	0.051506927135591685
16.0	5.0	0.8507763340000001	0.05150090768186263
16.0	6.0	0.8764413088888889	0.07259512175018795
16.0	7.0	0.8413061879999999	0.05252572295443939
16.0	8.0	0.845122325	0.06110954077190534
16.0	9.0	0.8293600199999999	0.027473376594048252
16.0	10.0	0.8472282199999999	0.036389549030385056
16.0	11.0	0.8754769933333333	0.05513281158042392
16.0	12.0	0.88615537	0.08465266009690303
16.0	13.0	NaN	NaN
16.0	14.0	NaN	NaN
16.0	15.0	NaN	NaN
16.0	16.0	NaN	NaN
17.0	1.0	0.8055889325000001	0.04259170647111738
17.0	2.0	0.82297852	0.053122648811113636
17.0	3.0	0.8297246771428571	0.05667267495926227
17.0	4.0	0.8371029066666668	0.06489905390869075
17.0	5.0	0.8376814959999999	0.06361369075337384
17.0	6.0	0.838996085	0.07292707914560384
17.0	7.0	0.8144698533333333	0.021929097247961018
17.0	8.0	0.8282538933333333	0.02927636724105184
17.0	9.0	0.8468878733333334	0.042549884502265496
17.0	10.0	0.8365073	0.019854568466224562
17.0	11.0	0.85386498	0.02599143508305775
17.0	12.0	0.88015676	0.0397091369324492
17.0	13.0	NaN	NaN
17.0	14.0	NaN	NaN
18.0	1.0	0.7780527599999999	0.02403513846312523
18.0	2.0	0.7862210799999999	0.02405139856542235
18.0	3.0	0.795091365	0.0249645280505834
18.0	4.0	0.80472743	0.026824980181760945
18.0	5.0	0.81595887	0.030204568239136725
18.0	6.0	0.8296152800000001	0.035947883140572644
18.0	7.0	0.84850452	0.046530194272244335
18.0	8.0	0.88385803	0.07532275240178007
18.0	9.0	0.83612441	0.03411375854651316
18.0	10.0	0.8570557299999999	0.05180237408914968
18.0	11.0	0.91066033	0.11353203241141148
18.0	12.0	NaN	NaN
18.0	13.0	NaN	NaN
18.0	14.0	NaN	NaN
18.0	15.0	NaN	NaN
19.0	1.0	0.7794141466666668	0.02273008723306915
19.0	2.0	0.7914113666666666	0.0303709344895434
19.0	3.0	0.80562084	0.04073856835284712
19.0	4.0	0.8247653399999999	0.05900206661238911
19.0	5.0	0.8020472000000001	0.03104532523809672
19.0	6.0	0.8132786399999999	0.03862616047065514
19.0	7.0	0.82744557	0.04963642116556148
19.0	8.0	0.847994	0.06967148570875178
19.0	9.0	NaN	NaN
19.0	10.0	NaN	NaN
19.0	11.0	NaN	NaN
19.0	12.0	NaN	NaN
19.0	13.0	NaN	NaN
19.0	14.0	NaN	NaN
19.0	15.0	NaN	NaN
19.0	16.0	NaN	NaN
20.0	1.0	0.79030524	0.01850767026325032
20.0	2.0	0.8014515933333334	0.018388171643720697
20.0	3.0	0.8139593333333334	0.019201140656308256
20.0	4.0	0.8286793266666667	0.021234706944399637
20.0	5.0	0.84773874	0.025902287607028028
20.0	6.0	0.8761576866666667	0.03864667871822537
20.0	7.0	0.88577248	0.01768861554263644
20.0	8.0	NaN	NaN
21.0	1.0	0.81506546	0.04269714723234323
21.0	2.0	0.8331038333333334	0.05651939075202536
21.0	3.0	0.81200234	0.01660563908084238
21.0	4.0	0.82412719	0.015703158696014064
21.0	5.0	0.83918753	0.015342166542082657
21.0	6.0	0.85884255	0.01606415084994539
21.0	7.0	0.88832508	0.019854568466224562
21.0	8.0	NaN	NaN
22.0	1.0	0.81851147	0.04458253101052251
22.0	2.0	0.83216788	0.0494559250885959
22.0	3.0	0.85067423	0.06010519362957075
22.0	4.0	0.88398566	0.0888040698671136
22.0	5.0	NaN	NaN
22.0	6.0	NaN	NaN
22.0	7.0	NaN	NaN
22.0	8.0	NaN	NaN
23.0	1.0	NaN	NaN
23.0	2.0	NaN	NaN
23.0	3.0	NaN	NaN
23.0	4.0	NaN	NaN
23.0	5.0	NaN	NaN
24.0	1.0	NaN	NaN
24.0	2.0	NaN	NaN
24.0	3.0	NaN	NaN
24.0	4.0	NaN	NaN
