# INITIAL SIZE IN LINEAGE
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
12.0	6.0	0.8081889760893856	0.007648428664867344
12.0	7.0	0.8342933207821228	0.009072202304864468
12.0	8.0	0.8584525781005587	0.010727316447855661
12.0	9.0	0.8812235205586593	0.012727713949557446
12.0	10.0	0.903092647821229	0.015177443045115428
12.0	11.0	0.924643974301676	0.018324861471860007
12.0	12.0	0.946587534972067	0.022730683698501473
12.0	13.0	0.9694139060674157	0.028196354548131585
12.0	14.0	0.9930005040462426	0.03445469641351298
12.0	15.0	1.01592283075	0.037828765717514715
12.0	16.0	1.0335251977952757	0.03869098595061869
12.0	17.0	1.0515390006666665	0.04331332737811288
12.0	18.0	1.0547769724	0.041731278367560104
12.0	19.0	1.05151096	0.031025466803717115
12.0	20.0	1.074721825	0.03138556802530266
12.0	21.0	1.0831365828571429	0.03332809470734947
12.0	22.0	1.1076742133333333	0.02825687176997724
13.0	1.0	0.6306864208938547	0.00589212314450052
13.0	2.0	0.6761974768715084	0.005678918524211129
13.0	3.0	0.7160169623463687	0.0058755543152863385
13.0	4.0	0.7511743890502793	0.006453395386496183
13.0	5.0	0.7825465061452515	0.0073124538571282234
13.0	6.0	0.8108865855865921	0.008429282716836833
13.0	7.0	0.8367677185474859	0.009826116645353348
13.0	8.0	0.8607875474860334	0.011487312746934273
13.0	9.0	0.8834247656983241	0.013490220681066204
13.0	10.0	0.9052306915083799	0.015950832555283342
13.0	11.0	0.9267408393296088	0.01911453540081091
13.0	12.0	0.9487258286033518	0.02350679076971655
13.0	13.0	0.9725110226815641	0.030791579005302425
13.0	14.0	0.9955926780346819	0.035095382267006106
13.0	15.0	1.0197376488607597	0.04198406629643855
13.0	16.0	1.0334051455	0.0412112199986655
13.0	17.0	1.0443970475609756	0.04200726787202256
13.0	18.0	1.0573222756363638	0.04196763660929035
13.0	19.0	1.0539538237037036	0.04102315697878831
13.0	20.0	1.0481788476923077	0.039822838554653135
13.0	21.0	1.0481815300000001	0.034758319125027595
13.0	22.0	1.0557950159999998	0.04428595679930927
13.0	23.0	1.0679307	0.037209318919958774
13.0	24.0	1.0601426100000002	0.021274424740711617
13.0	25.0	1.10816456	0.05230683820898376
13.0	26.0	NaN	NaN
14.0	1.0	0.6357241021348314	0.0073335698485590805
14.0	2.0	0.680619512247191	0.006635876196816531
14.0	3.0	0.7199378273033706	0.00639861100899325
14.0	4.0	0.754713899213483	0.006605780036523008
14.0	5.0	0.7858004704494382	0.007198703476165313
14.0	6.0	0.8138861807865168	0.00814176932573696
14.0	7.0	0.8396177573033707	0.009399826764316516
14.0	8.0	0.8635360142696631	0.010945991152122407
14.0	9.0	0.886152153707865	0.012862864959939407
14.0	10.0	0.9079579660674157	0.015265583305511267
14.0	11.0	0.929577603258427	0.018359086565318164
14.0	12.0	0.9517722353932583	0.022688577687250747
14.0	13.0	0.9758711235955057	0.0297429696373258
14.0	14.0	1.0002147967441863	0.035920176942832185
14.0	15.0	1.0219452453947366	0.03976483294960301
14.0	16.0	1.041328409833333	0.04157404186694595
14.0	17.0	1.0496879335064935	0.036758376778912014
14.0	18.0	1.0608876990909086	0.039627605386389486
14.0	19.0	1.0661316727272727	0.04479513990313364
14.0	20.0	1.0741320630769233	0.04297477255218216
14.0	21.0	1.061639176	0.051903880334374645
14.0	22.0	1.0630772333333331	0.048523261905903795
14.0	23.0	NaN	NaN
14.0	24.0	NaN	NaN
14.0	25.0	NaN	NaN
14.0	26.0	NaN	NaN
15.0	1.0	0.6402877825149701	0.008425099591069928
15.0	2.0	0.6844964423952096	0.007590394059970962
15.0	3.0	0.7232377688622754	0.007228625859741829
15.0	4.0	0.7575330893413174	0.007293772725857746
15.0	5.0	0.7881750379640718	0.007776568808904243
15.0	6.0	0.8158980708982037	0.008637288768705611
15.0	7.0	0.8413152619161677	0.009832174891101955
15.0	8.0	0.8649276153293413	0.011367448129845473
15.0	9.0	0.8872626239520959	0.013296927728875422
15.0	10.0	0.9088315347305388	0.01572332948371545
15.0	11.0	0.9302198135329341	0.018877958588475838
15.0	12.0	0.9521874601197603	0.023333005189049263
15.0	13.0	0.9761541438323352	0.030885892711739207
15.0	14.0	0.9998227121739127	0.036402895483806735
15.0	15.0	1.0215597955555555	0.03998246368728657
15.0	16.0	1.0394011162831858	0.04152941655999365
15.0	17.0	1.0558747756962026	0.04382020881809737
15.0	18.0	1.049426272820513	0.03851198622474128
15.0	19.0	1.0491006009090909	0.029317610990713394
15.0	20.0	1.0603781342857144	0.026110513800316516
15.0	21.0	1.0910052359999998	0.027414647727697708
15.0	22.0	1.1072764099999999	0.01567716545073751
16.0	1.0	0.6434958207246375	0.00832988461229339
16.0	2.0	0.6872457255072465	0.007569190741933826
16.0	3.0	0.7255990717391305	0.007305017316330029
16.0	4.0	0.7595706484057972	0.0075354652786220515
16.0	5.0	0.7899455553623187	0.008198178436752327
16.0	6.0	0.8174612766666667	0.009240373586029577
16.0	7.0	0.8426617436231882	0.010607816414993379
16.0	8.0	0.8661318098550725	0.012330619293329006
16.0	9.0	0.888349446231884	0.014439240689232696
16.0	10.0	0.909822275942029	0.017096997679345676
16.0	11.0	0.9311631655072463	0.020515008838504618
16.0	12.0	0.9531526382608696	0.025301819352913674
16.0	13.0	0.9772623633333336	0.033092764545050855
16.0	14.0	1.0020142383458648	0.042167071465620855
16.0	15.0	1.020319045862069	0.042320928545696496
16.0	16.0	1.035103687032967	0.041714096262458096
16.0	17.0	1.047531395409836	0.04621843541482329
16.0	18.0	1.050914518974359	0.04016075208179459
16.0	19.0	1.0464082559999999	0.036899302573378694
16.0	20.0	1.0595557728571428	0.039644724973261894
16.0	21.0	1.0689645725	0.04883715205643805
16.0	22.0	1.0799553320000002	0.06029649667575325
16.0	23.0	1.0336586300000001	0.00534605253488956
16.0	24.0	1.0547137100000001	0.007426417253683005
16.0	25.0	1.0860437	0.012843180466691213
16.0	26.0	NaN	NaN
17.0	1.0	0.647049530095238	0.00910297019626398
17.0	2.0	0.6905349156190477	0.008206480740362827
17.0	3.0	0.7287167883809524	0.007767081451014311
17.0	4.0	0.7625472956190477	0.007778404933599551
17.0	5.0	0.7928735727619046	0.008202085793509211
17.0	6.0	0.8203818293333335	0.009037435815641032
17.0	7.0	0.8456505314285713	0.010206342304856281
17.0	8.0	0.8692134339047618	0.011792081285079256
17.0	9.0	0.891613790095238	0.013831128623921567
17.0	10.0	0.9133965577142856	0.016477292215733037
17.0	11.0	0.9351265689523811	0.020080267024961053
17.0	12.0	0.957789353904762	0.025529556660257247
17.0	13.0	0.9822110775	0.03436261759543155
17.0	14.0	1.0046906343434343	0.03579839699773459
17.0	15.0	1.0241530009411763	0.0364401547564222
17.0	16.0	1.0426784062686567	0.0354049256129459
17.0	17.0	1.0531269136585368	0.032738898944850416
17.0	18.0	1.0744087488	0.03425239105087996
17.0	19.0	1.084815816	0.029824414422968282
17.0	20.0	1.07972665	0.026942394708804215
17.0	21.0	NaN	NaN
18.0	1.0	0.6483029298550725	0.007896934054100947
18.0	2.0	0.6916279910144927	0.006934863084124972
18.0	3.0	0.7297017628985507	0.0065114929997245755
18.0	4.0	0.7634605457971013	0.006615591806761009
18.0	5.0	0.7937244315942029	0.0072052908444823595
18.0	6.0	0.8211704930434782	0.008235634584289827
18.0	7.0	0.8463945295652174	0.009593776251829106
18.0	8.0	0.8699522953623189	0.011318919287477809
18.0	9.0	0.8923675081159421	0.013434189808759593
18.0	10.0	0.9141474860869566	0.016071961998708962
18.0	11.0	0.9359088144927534	0.019500465803589183
18.0	12.0	0.9585380223188406	0.0242916142770525
18.0	13.0	0.9836664837681162	0.03221774704216464
18.0	14.0	1.007472400923077	0.037596979303075574
18.0	15.0	1.0301438582142857	0.0428382841335085
18.0	16.0	1.0424397863157895	0.04619872435582026
18.0	17.0	1.0381726885714286	0.041522376231766224
18.0	18.0	1.0438019628571429	0.03690713246982768
18.0	19.0	1.0553076520000002	0.0337611842145901
18.0	20.0	1.0781358742857143	0.0434399555197312
18.0	21.0	1.05418082	0.045060917032266494
18.0	22.0	NaN	NaN
18.0	23.0	NaN	NaN
18.0	24.0	NaN	NaN
19.0	1.0	0.6502837542222223	0.007236538673364651
19.0	2.0	0.6934300448888888	0.006522905211380695
19.0	3.0	0.7313492466666669	0.006356493846072978
19.0	4.0	0.7649850355555555	0.006701785735019218
19.0	5.0	0.7951619071111109	0.0075122832990196795
19.0	6.0	0.8225561128888889	0.008703912711243619
19.0	7.0	0.8477878813333334	0.010219934187429449
19.0	8.0	0.8713432315555553	0.012080251687954104
19.0	9.0	0.8938125679999998	0.014378966092725617
19.0	10.0	0.9156732546666666	0.01728506206856575
19.0	11.0	0.937596864888889	0.021153184067924033
19.0	12.0	0.9605749102222223	0.02672187255447989
19.0	13.0	0.9868709968888889	0.03757461740269667
19.0	14.0	1.0066981141463416	0.03764415539946971
19.0	15.0	1.024509251764706	0.039544846454334634
19.0	16.0	1.0411905484615385	0.03978999915853475
19.0	17.0	1.0537634858823532	0.04354285417386234
19.0	18.0	1.058762622	0.04029642922628305
19.0	19.0	1.0718626833333333	0.0378241813610614
19.0	20.0	1.05577949	0.000251206755084389
19.0	21.0	1.1005041000000002	0.001075537698455889
20.0	1.0	0.6519143853846153	0.006346555732259351
20.0	2.0	0.6947358746153844	0.005542527426365874
20.0	3.0	0.7322903046153845	0.0053432042801159875
20.0	4.0	0.7656378884615385	0.005777235056538856
20.0	5.0	0.7955861092307693	0.006720735962859368
20.0	6.0	0.8227221076923078	0.00802164941207296
20.0	7.0	0.8476628823076926	0.00971274142721211
20.0	8.0	0.8709917276923076	0.011646031566756568
20.0	9.0	0.8931655223076925	0.014033383050627613
20.0	10.0	0.9147265692307692	0.016935369651765123
20.0	11.0	0.9363380207692307	0.020766236514007406
20.0	12.0	0.9587949100000001	0.026071961007406403
20.0	13.0	0.9839795084615383	0.035173902521350664
20.0	14.0	1.0039564766666667	0.035474315613959445
20.0	15.0	1.027080661	0.04840815024468875
20.0	16.0	1.0411483675	0.04452369869022647
20.0	17.0	1.0555513818181819	0.04971515326021755
20.0	18.0	1.0511961966666667	0.04756636626936039
20.0	19.0	1.0393151600000001	0.029737686829092815
20.0	20.0	1.05047822	0.032790860753862554
20.0	21.0	NaN	NaN
20.0	22.0	NaN	NaN
21.0	1.0	0.6552775285714285	0.007828877391510584
21.0	2.0	0.6971386299999999	0.007108202887887292
21.0	3.0	0.7339482714285713	0.006992957559746332
21.0	4.0	0.7664662214285715	0.007468539652729831
21.0	5.0	0.795617847142857	0.008505186078165597
21.0	6.0	0.8220732557142856	0.00985140120299386
21.0	7.0	0.8462924057142855	0.011598525067407854
21.0	8.0	0.868841457142857	0.01361202469960203
21.0	9.0	0.8901796171428572	0.0160455706008277
21.0	10.0	0.9108294371428575	0.01894157189521155
21.0	11.0	0.9312397857142857	0.022552569700363432
21.0	12.0	0.9521901671428571	0.0273546073210859
21.0	13.0	0.9749636528571426	0.034236476033099844
21.0	14.0	1.0024047671428573	0.046966521350359995
21.0	15.0	1.0120515218181818	0.04884379851861848
21.0	16.0	1.022065017777778	0.04284017123829504
21.0	17.0	1.0280521	0.0489037687576882
21.0	18.0	1.0274303949999999	0.05061403574972034
21.0	19.0	1.0345634466666667	0.05856304831015662
21.0	20.0	1.02462713	0.05098009375544348
21.0	21.0	1.05676764	0.07892731548458494
21.0	22.0	NaN	NaN
21.0	23.0	NaN	NaN
21.0	24.0	NaN	NaN
21.0	25.0	NaN	NaN
22.0	1.0	0.65260274	0.011826671641348076
22.0	2.0	0.6946128999999999	0.010949176740230238
22.0	3.0	0.731332975	0.010767010289724512
