# DAUGHTER VS D BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# daughter	initD	rejuvenation
6.0	0.1229	0.1174
13.0	0.1671	0.1174
7.0	0.1336	0.1174
11.0	0.1621	0.1174
13.0	0.1612	0.1174
3.0	0.0976	0.1174
7.0	0.1307	0.1174
12.0	0.1613	0.1174
1.0	0.075	0.1174
9.0	0.1484	0.1174
15.0	0.2056	0.1174
3.0	0.1038	0.1174
8.0	0.1457	0.1174
11.0	0.168	0.1174
2.0	0.0684	0.1174
7.0	0.1232	0.1174
8.0	0.1312	0.1174
9.0	0.1388	0.1174
11.0	0.1532	0.1174
1.0	0.0549	0.1174
6.0	0.115	0.1174
14.0	0.1638	0.1174
2.0	0.0781	0.1174
11.0	0.1495	0.1174
12.0	0.155	0.1174
4.0	0.1037	0.1174
8.0	0.1378	0.1174
9.0	0.1451	0.1174
10.0	0.1522	0.1174
11.0	0.1594	0.1174
2.0	0.0812	0.1174
3.0	0.093	0.1174
7.0	0.129	0.1174
8.0	0.1362	0.1174
12.0	0.1629	0.1174
8.0	0.1425	0.1174
11.0	0.1672	0.1174
13.0	0.1908	0.1174
16.0	0.1845	0.1174
17.0	0.1968	0.1174
2.0	0.084	0.1174
10.0	0.1502	0.1174
11.0	0.1566	0.1174
2.0	0.0848	0.1174
6.0	0.1228	0.1174
10.0	0.1491	0.1174
11.0	0.1551	0.1174
3.0	0.0972	0.1174
4.0	0.1072	0.1174
5.0	0.1161	0.1174
8.0	0.1387	0.1174
2.0	0.0872	0.1174
13.0	0.1783	0.1174
8.0	0.1372	0.1174
14.0	0.1726	0.1174
1.0	0.0781	0.1174
15.0	0.196	0.1174
10.0	0.1489	0.1174
13.0	0.1712	0.1174
7.0	0.129	0.1174
12.0	0.1673	0.1174
8.0	0.1321	0.1174
14.0	0.1654	0.1174
17.0	0.1854	0.1174
2.0	0.0803	0.1174
6.0	0.1221	0.1174
13.0	0.1682	0.1174
7.0	0.1285	0.1174
15.0	0.1761	0.1174
14.0	0.1634	0.1174
17.0	0.1791	0.1174
5.0	0.1162	0.1174
14.0	0.1761	0.1174
5.0	0.1159	0.1174
8.0	0.1369	0.1174
5.0	0.1042	0.1174
6.0	0.1135	0.1174
7.0	0.1216	0.1174
12.0	0.1533	0.1174
16.0	0.1784	0.1174
2.0	0.0727	0.1174
4.0	0.0962	0.1174
7.0	0.122	0.1174
3.0	0.0886	0.1174
4.0	0.0999	0.1174
5.0	0.11	0.1174
11.0	0.1569	0.1174
14.0	0.1824	0.1174
4.0	0.1012	0.1174
7.0	0.1268	0.1174
12.0	0.1554	0.1174
9.0	0.1393	0.1174
12.0	0.1559	0.1174
1.0	0.0689	0.1174
3.0	0.0943	0.1174
9.0	0.1444	0.1174
11.0	0.1575	0.1174
13.0	0.1716	0.1174
8.0	0.1377	0.1174
2.0	0.0851	0.1174
15.0	0.1789	0.1174
3.0	0.1016	0.1174
8.0	0.1432	0.1174
10.0	0.1571	0.1174
11.0	0.1643	0.1174
1.0	0.0806	0.1174
2.0	0.093	0.1174
10.0	0.1608	0.1174
1.0	0.0531	0.1174
5.0	0.1071	0.1174
8.0	0.1326	0.1174
10.0	0.147	0.1174
13.0	0.1685	0.1174
6.0	0.1174	0.1174
8.0	0.1332	0.1174
9.0	0.1403	0.1174
10.0	0.1471	0.1174
4.0	0.1006	0.1174
10.0	0.1512	0.1174
12.0	0.1664	0.1174
13.0	0.1752	0.1174
7.0	0.1226	0.1174
11.0	0.1567	0.1174
15.0	0.1881	0.1174
10.0	0.1529	0.1174
8.0	0.1389	0.1174
11.0	0.1582	0.1174
1.0	0.0756	0.1174
3.0	0.0996	0.1174
7.0	0.1342	0.1174
9.0	0.1482	0.1174
3.0	0.0989	0.1174
10.0	0.1478	0.1174
2.0	0.0904	0.1174
3.0	0.1007	0.1174
5.0	0.118	0.1174
14.0	0.1729	0.1174
1.0	0.0823	0.1174
3.0	0.1028	0.1174
5.0	0.1188	0.1174
6.0	0.1128	0.1174
11.0	0.1482	0.1174
1.0	0.0646	0.1174
6.0	0.1194	0.1174
7.0	0.1271	0.1174
7.0	0.1278	0.1174
2.0	0.0813	0.1174
4.0	0.1039	0.1174
9.0	0.1449	0.1174
15.0	0.2074	0.1174
15.0	0.175	0.1174
3.0	0.0944	0.1174
12.0	0.1617	0.1174
14.0	0.1759	0.1174
5.0	0.1146	0.1174
12.0	0.162	0.1174
9.0	0.142	0.1174
4.0	0.107	0.1174
11.0	0.1567	0.1174
1.0	0.0744	0.1174
3.0	0.0979	0.1174
4.0	0.1076	0.1174
5.0	0.1162	0.1174
6.0	0.1241	0.1174
9.0	0.1443	0.1174
10.0	0.1504	0.1174
15.0	0.1853	0.1174
7.0	0.1299	0.1174
14.0	0.1688	0.1174
7.0	0.1277	0.1174
11.0	0.1486	0.1174
2.0	0.0947	0.1174
3.0	0.1048	0.1174
7.0	0.1359	0.1174
12.0	0.1662	0.1174
15.0	0.1669	0.1174
4.0	0.0963	0.1174
3.0	0.0881	0.1174
5.0	0.1089	0.1174
11.0	0.1529	0.1174
8.0	0.1337	0.1174
9.0	0.1406	0.1174
3.0	0.0902	0.1174
7.0	0.1262	0.1174
9.0	0.1398	0.1174
13.0	0.1641	0.1174
11.0	0.1482	0.1174
13.0	0.1585	0.1174
17.0	0.1817	0.1174
18.0	0.1907	0.1174
6.0	0.1193	0.1174
8.0	0.1391	0.1174
14.0	0.19	0.1174
1.0	0.0696	0.1174
8.0	0.1386	0.1174
13.0	0.1753	0.1174
4.0	0.1058	0.1174
6.0	0.1234	0.1174
8.0	0.1381	0.1174
11.0	0.1581	0.1174
2.0	0.0843	0.1174
3.0	0.0956	0.1174
4.0	0.1056	0.1174
11.0	0.1552	0.1174
16.0	0.1949	0.1174
1.0	0.0736	0.1174
10.0	0.154	0.1174
13.0	0.1699	0.1174
1.0	0.075	0.1174
13.0	0.1694	0.1174
16.0	0.1967	0.1174
1.0	0.0795	0.1174
16.0	0.1846	0.1174
1.0	0.0548	0.1174
2.0	0.0703	0.1174
4.0	0.0956	0.1174
8.0	0.1318	0.1174
2.0	0.0718	0.1174
10.0	0.1421	0.1174
14.0	0.1651	0.1174
3.0	0.0888	0.1174
12.0	0.1622	0.1174
5.0	0.1127	0.1174
9.0	0.1459	0.1174
11.0	0.1537	0.1174
6.0	0.1241	0.1174
1.0	0.0707	0.1174
2.0	0.0841	0.1174
8.0	0.139	0.1174
9.0	0.1459	0.1174
10.0	0.1527	0.1174
14.0	0.1841	0.1174
1.0	0.0719	0.1174
4.0	0.107	0.1174
6.0	0.1245	0.1174
9.0	0.1461	0.1174
12.0	0.1662	0.1174
10.0	0.1477	0.1174
16.0	0.1902	0.1174
9.0	0.1404	0.1174
14.0	0.1674	0.1174
14.0	0.1739	0.1174
2.0	0.07	0.1174
3.0	0.0832	0.1174
12.0	0.1655	0.1174
15.0	0.2078	0.1174
1.0	0.0602	0.1174
4.0	0.0994	0.1174
12.0	0.1643	0.1174
3.0	0.0895	0.1174
5.0	0.1107	0.1174
6.0	0.1198	0.1174
7.0	0.1281	0.1174
8.0	0.1359	0.1174
3.0	0.0899	0.1174
15.0	0.1823	0.1174
1.0	0.065	0.1174
4.0	0.1007	0.1174
5.0	0.1098	0.1174
7.0	0.1265	0.1174
9.0	0.1396	0.1174
15.0	0.1753	0.1174
2.0	0.082	0.1174
5.0	0.1138	0.1174
14.0	0.1795	0.1174
11.0	0.1517	0.1174
14.0	0.1685	0.1174
5.0	0.1151	0.1174
3.0	0.0947	0.1174
14.0	0.1656	0.1174
6.0	0.1229	0.1174
7.0	0.1298	0.1174
12.0	0.1586	0.1174
16.0	0.184	0.1174
10.0	0.1496	0.1174
4.0	0.1121	0.1174
13.0	0.173	0.1174
15.0	0.1918	0.1174
6.0	0.1153	0.1174
7.0	0.1238	0.1174
15.0	0.196	0.1174
2.0	0.0794	0.1174
3.0	0.0916	0.1174
5.0	0.1118	0.1174
7.0	0.1281	0.1174
2.0	0.0801	0.1174
5.0	0.1112	0.1174
14.0	0.1692	0.1174
6.0	0.1224	0.1174
12.0	0.1593	0.1174
11.0	0.1504	0.1174
13.0	0.1631	0.1174
2.0	0.0885	0.1174
9.0	0.1455	0.1174
14.0	0.1748	0.1174
3.0	0.0868	0.1174
14.0	0.1696	0.1174
2.0	0.0809	0.1174
14.0	0.1704	0.1174
2.0	0.0837	0.1174
7.0	0.1303	0.1174
1.0	0.0715	0.1174
3.0	0.0952	0.1174
9.0	0.1407	0.1174
11.0	0.1519	0.1174
1.0	0.0745	0.1174
6.0	0.1225	0.1174
12.0	0.1577	0.1174
13.0	0.1631	0.1174
15.0	0.1696	0.1174
4.0	0.1101	0.1174
10.0	0.1503	0.1174
1.0	0.0552	0.1174
3.0	0.0853	0.1174
2.0	0.0763	0.1174
2.0	0.0777	0.1174
9.0	0.1405	0.1174
11.0	0.1531	0.1174
2.0	0.0824	0.1174
5.0	0.114	0.1174
8.0	0.1342	0.1174
15.0	0.1746	0.1174
5.0	0.1143	0.1174
9.0	0.1429	0.1174
3.0	0.0999	0.1174
5.0	0.1158	0.1174
1.0	0.0785	0.1174
14.0	0.1956	0.1174
15.0	0.1695	0.1174
17.0	0.1861	0.1174
7.0	0.124	0.1174
9.0	0.137	0.1174
17.0	0.185	0.1174
6.0	0.1176	0.1174
11.0	0.1483	0.1174
8.0	0.1404	0.1174
5.0	0.1127	0.1174
14.0	0.169	0.1174
1.0	0.0728	0.1174
9.0	0.1493	0.1174
14.0	0.2009	0.1174
7.0	0.138	0.1174
2.0	0.0874	0.1174
4.0	0.1081	0.1174
16.0	0.2017	0.1174
1.0	0.0762	0.1174
2.0	0.0886	0.1174
6.0	0.1258	0.1174
8.0	0.1398	0.1174
14.0	0.1803	0.1174
13.0	0.1588	0.1174
18.0	0.1853	0.1174
1.0	0.0804	0.1174
5.0	0.1049	0.1174
10.0	0.1419	0.1174
1.0	0.0587	0.1174
6.0	0.1162	0.1174
9.0	0.1386	0.1174
6.0	0.116	0.1174
3.0	0.0909	0.1174
7.0	0.1279	0.1174
3.0	0.092	0.1174
3.0	0.0928	0.1174
4.0	0.1031	0.1174
9.0	0.1408	0.1174
1.0	0.0724	0.1174
2.0	0.0851	0.1174
3.0	0.0961	0.1174
5.0	0.1144	0.1174
9.0	0.1475	0.1174
11.0	0.1612	0.1174
13.0	0.177	0.1174
14.0	0.1878	0.1174
1.0	0.0752	0.1174
5.0	0.1169	0.1174
2.0	0.0899	0.1174
8.0	0.1379	0.1174
11.0	0.1532	0.1174
11.0	0.1489	0.1174
6.0	0.1191	0.1174
7.0	0.1276	0.1174
1.0	0.0615	0.1174
6.0	0.1184	0.1174
10.0	0.1475	0.1174
11.0	0.1541	0.1174
13.0	0.1675	0.1174
15.0	0.1846	0.1174
5.0	0.1107	0.1174
10.0	0.1496	0.1174
11.0	0.1566	0.1174
2.0	0.0788	0.1174
15.0	0.1819	0.1174
3.0	0.0923	0.1174
5.0	0.1118	0.1174
18.0	0.1741	0.1174
1.0	0.0712	0.1174
14.0	0.1685	0.1174
2.0	0.0848	0.1174
3.0	0.0957	0.1174
4.0	0.1053	0.1174
4.0	0.1069	0.1174
8.0	0.1413	0.1174
10.0	0.1548	0.1174
11.0	0.1616	0.1174
15.0	0.208	0.1174
5.0	0.1179	0.1174
8.0	0.1397	0.1174
11.0	0.1575	0.1174
6.0	0.1296	0.1174
13.0	0.1786	0.1174
14.0	0.1894	0.1174
2.0	0.0828	0.0589
8.0	0.137	0.0589
14.0	0.1784	0.0589
15.0	0.1889	0.0589
1.0	0.0573	0.0589
4.0	0.0963	0.0589
10.0	0.1521	0.0589
12.0	0.1539	0.0589
13.0	0.176	0.0589
9.0	0.1436	0.0589
2.0	0.0814	0.0589
5.0	0.1121	0.0589
14.0	0.1688	0.0589
3.0	0.0942	0.0589
8.0	0.136	0.0589
9.0	0.1426	0.0589
11.0	0.1551	0.0589
4.0	0.1052	0.0589
5.0	0.1141	0.0589
15.0	0.1812	0.0589
1.0	0.0724	0.0589
2.0	0.0853	0.0589
4.0	0.1066	0.0589
7.0	0.1311	0.0589
15.0	0.1872	0.0589
14.0	0.1805	0.0589
2.0	0.0868	0.0589
3.0	0.0974	0.0589
2.0	0.0887	0.0589
8.0	0.138	0.0589
5.0	0.1176	0.0589
17.0	0.203	0.0589
2.0	0.0674	0.0589
18.0	0.2035	0.0589
2.0	0.0699	0.0589
3.0	0.0831	0.0589
8.0	0.1301	0.0589
11.0	0.1505	0.0589
14.0	0.1712	0.0589
10.0	0.1458	0.0589
11.0	0.1521	0.0589
14.0	0.1717	0.0589
3.0	0.0899	0.0589
15.0	0.1703	0.0589
17.0	0.1841	0.0589
18.0	0.1945	0.0589
4.0	0.103	0.0589
8.0	0.1366	0.0589
11.0	0.1574	0.0589
12.0	0.1646	0.0589
13.0	0.1724	0.0589
9.0	0.137	0.0589
3.0	0.093	0.0589
8.0	0.1339	0.0589
10.0	0.1459	0.0589
10.0	0.1455	0.0589
15.0	0.1727	0.0589
2.0	0.0839	0.0589
8.0	0.1376	0.0589
9.0	0.1442	0.0589
10.0	0.1507	0.0589
15.0	0.1905	0.0589
4.0	0.1049	0.0589
1.0	0.0734	0.0589
10.0	0.1546	0.0589
12.0	0.1687	0.0589
9.0	0.1424	0.0589
13.0	0.1637	0.0589
7.0	0.1332	0.0589
9.0	0.1461	0.0589
12.0	0.1642	0.0589
14.0	0.1781	0.0589
15.0	0.1874	0.0589
2.0	0.0903	0.0589
7.0	0.1328	0.0589
14.0	0.177	0.0589
16.0	0.2005	0.0589
3.0	0.1036	0.0589
2.0	0.0676	0.0589
2.0	0.0701	0.0589
4.0	0.0946	0.0589
7.0	0.1218	0.0589
11.0	0.1488	0.0589
16.0	0.1842	0.0589
7.0	0.1245	0.0589
12.0	0.1585	0.0589
12.0	0.1553	0.0589
4.0	0.0981	0.0589
6.0	0.1183	0.0589
14.0	0.1687	0.0589
16.0	0.1832	0.0589
11.0	0.1452	0.0589
3.0	0.0925	0.0589
13.0	0.1705	0.0589
4.0	0.1044	0.0589
6.0	0.1223	0.0589
9.0	0.1444	0.0589
11.0	0.1579	0.0589
5.0	0.1119	0.0589
2.0	0.0829	0.0589
4.0	0.1034	0.0589
4.0	0.1073	0.0589
5.0	0.1165	0.0589
8.0	0.1397	0.0589
13.0	0.1758	0.0589
10.0	0.1562	0.0589
3.0	0.0976	0.0589
1.0	0.0782	0.0589
11.0	0.1598	0.0589
12.0	0.1663	0.0589
1.0	0.0807	0.0589
7.0	0.1337	0.0589
14.0	0.1755	0.0589
16.0	0.1946	0.0589
5.0	0.1043	0.0589
6.0	0.1136	0.0589
8.0	0.1297	0.0589
15.0	0.1788	0.0589
4.0	0.0945	0.0589
5.0	0.1043	0.0589
14.0	0.1638	0.0589
17.0	0.185	0.0589
6.0	0.1155	0.0589
10.0	0.1438	0.0589
16.0	0.1846	0.0589
1.0	0.0627	0.0589
4.0	0.1013	0.0589
7.0	0.1267	0.0589
8.0	0.1338	0.0589
16.0	0.1895	0.0589
11.0	0.1627	0.0589
13.0	0.1809	0.0589
14.0	0.1953	0.0589
1.0	0.0693	0.0589
7.0	0.1323	0.0589
10.0	0.1535	0.0589
12.0	0.1679	0.0589
4.0	0.106	0.0589
7.0	0.1293	0.0589
13.0	0.1636	0.0589
4.0	0.108	0.0589
13.0	0.1694	0.0589
1.0	0.0758	0.0589
5.0	0.1216	0.0589
6.0	0.1297	0.0589
13.0	0.184	0.0589
2.0	0.0735	0.0589
7.0	0.1264	0.0589
9.0	0.1419	0.0589
11.0	0.1565	0.0589
12.0	0.1642	0.0589
1.0	0.0594	0.0589
1.0	0.0631	0.0589
2.0	0.077	0.0589
7.0	0.1246	0.0589
1.0	0.0648	0.0589
6.0	0.1191	0.0589
11.0	0.1526	0.0589
14.0	0.1713	0.0589
4.0	0.1008	0.0589
17.0	0.1834	0.0589
6.0	0.1241	0.0589
7.0	0.1325	0.0589
9.0	0.1483	0.0589
1.0	0.0677	0.0589
16.0	0.1837	0.0589
2.0	0.0818	0.0589
4.0	0.1031	0.0589
6.0	0.1199	0.0589
14.0	0.1682	0.0589
7.0	0.1299	0.0589
2.0	0.0839	0.0589
4.0	0.1055	0.0589
15.0	0.1875	0.0589
9.0	0.143	0.0589
1.0	0.0721	0.0589
4.0	0.106	0.0589
5.0	0.1148	0.0589
13.0	0.1661	0.0589
3.0	0.0956	0.0589
6.0	0.1211	0.0589
5.0	0.1168	0.0589
8.0	0.1395	0.0589
9.0	0.1462	0.0589
12.0	0.166	0.0589
14.0	0.1823	0.0589
6.0	0.1264	0.0589
7.0	0.1342	0.0589
11.0	0.1635	0.0589
12.0	0.1609	0.0589
17.0	0.2139	0.0589
8.0	0.145	0.0589
3.0	0.1008	0.0589
4.0	0.1108	0.0589
7.0	0.1358	0.0589
8.0	0.1431	0.0589
13.0	0.1823	0.0589
1.0	0.0772	0.0589
4.0	0.1097	0.0589
5.0	0.1183	0.0589
7.0	0.1332	0.0589
8.0	0.1398	0.0589
9.0	0.1461	0.0589
10.0	0.1523	0.0589
11.0	0.1584	0.0589
1.0	0.0782	0.0589
4.0	0.1104	0.0589
5.0	0.119	0.0589
10.0	0.1493	0.0589
16.0	0.1842	0.0589
7.0	0.1237	0.0589
13.0	0.1684	0.0589
14.0	0.1773	0.0589
15.0	0.1889	0.0589
1.0	0.0563	0.0589
13.0	0.1658	0.0589
2.0	0.0736	0.0589
8.0	0.1325	0.0589
10.0	0.1462	0.0589
10.0	0.1452	0.0589
17.0	0.1999	0.0589
1.0	0.0627	0.0589
4.0	0.1002	0.0589
7.0	0.1267	0.0589
10.0	0.1477	0.0589
12.0	0.1609	0.0589
14.0	0.1759	0.0589
15.0	0.1858	0.0589
2.0	0.0783	0.0589
6.0	0.1192	0.0589
9.0	0.1409	0.0589
11.0	0.1536	0.0589
12.0	0.1599	0.0589
8.0	0.1331	0.0589
10.0	0.1454	0.0589
13.0	0.1626	0.0589
3.0	0.0938	0.0589
6.0	0.1217	0.0589
12.0	0.1618	0.0589
4.0	0.1046	0.0589
5.0	0.1137	0.0589
12.0	0.1607	0.0589
13.0	0.1669	0.0589
2.0	0.0838	0.0589
3.0	0.0952	0.0589
4.0	0.1053	0.0589
7.0	0.13	0.0589
9.0	0.1434	0.0589
12.0	0.1621	0.0589
4.0	0.1034	0.0589
13.0	0.1735	0.0589
3.0	0.0989	0.0589
14.0	0.1794	0.0589
5.0	0.1164	0.0589
5.0	0.1208	0.0589
14.0	0.1862	0.0589
7.0	0.1216	0.0589
12.0	0.1551	0.0589
8.0	0.1279	0.0589
13.0	0.1568	0.0589
5.0	0.1056	0.0589
1.0	0.0613	0.0589
1.0	0.0633	0.0589
2.0	0.0773	0.0589
7.0	0.1259	0.0589
13.0	0.1641	0.0589
1.0	0.0652	0.0589
12.0	0.1578	0.0589
11.0	0.1488	0.0589
16.0	0.1756	0.0589
1.0	0.0682	0.0589
10.0	0.1462	0.0589
14.0	0.1693	0.0589
3.0	0.094	0.0589
9.0	0.1414	0.0589
11.0	0.1534	0.0589
13.0	0.1654	0.0589
5.0	0.1123	0.0589
9.0	0.1383	0.0589
3.0	0.0959	0.0589
13.0	0.1615	0.0589
2.0	0.0888	0.0589
4.0	0.1095	0.0589
6.0	0.1262	0.0589
7.0	0.1336	0.0589
15.0	0.1993	0.0589
9.0	0.15	0.0589
11.0	0.164	0.0589
13.0	0.1811	0.0589
4.0	0.0941	0.0589
16.0	0.1801	0.0589
6.0	0.1139	0.0589
2.0	0.0735	0.0589
7.0	0.1227	0.0589
8.0	0.1297	0.0589
9.0	0.1362	0.0589
1.0	0.0613	0.0589
14.0	0.1676	0.0589
15.0	0.1744	0.0589
1.0	0.065	0.0589
10.0	0.1441	0.0589
16.0	0.1783	0.0589
4.0	0.1011	0.0589
3.0	0.0939	0.0589
7.0	0.1301	0.0589
10.0	0.151	0.0589
6.0	0.1227	0.0589
7.0	0.1303	0.0589
9.0	0.1441	0.0589
13.0	0.1704	0.0589
4.0	0.106	0.0589
6.0	0.1234	0.0589
11.0	0.1575	0.0589
12.0	0.1641	0.0589
13.0	0.1711	0.0589
10.0	0.1533	0.0589
12.0	0.1675	0.0589
15.0	0.2049	0.0589
3.0	0.0983	0.0589
10.0	0.1541	0.0589
14.0	0.1662	0.0589
17.0	0.1844	0.0589
4.0	0.1109	0.0589
13.0	0.1736	0.0589
6.0	0.1146	0.0589
7.0	0.123	0.0589
12.0	0.1577	0.0589
11.0	0.1499	0.0589
4.0	0.0993	0.0589
3.0	0.0922	0.0589
2.0	0.0816	0.0589
8.0	0.1372	0.0589
10.0	0.151	0.0589
11.0	0.1577	0.0589
4.0	0.108	0.0589
7.0	0.1337	0.0589
1.0	0.0737	0.0589
2.0	0.0865	0.0589
5.0	0.1165	0.0589
11.0	0.1576	0.0589
12.0	0.1639	0.0589
6.0	0.1231	0.0589
8.0	0.1362	0.0589
14.0	0.169	0.0589
10.0	0.1569	0.0589
12.0	0.1726	0.0589
2.0	0.0896	0.0589
10.0	0.1505	0.0589
11.0	0.1562	0.0589
11.0	0.1487	0.0589
8.0	0.1288	0.0589
6.0	0.1173	0.0589
12.0	0.1634	0.0589
15.0	0.1966	0.0589
2.0	0.0741	0.0589
11.0	0.1502	0.0589
12.0	0.1561	0.0589
16.0	0.1841	0.0589
17.0	0.1967	0.0589
9.0	0.1357	0.0589
12.0	0.1523	0.0589
2.0	0.0777	0.0589
4.0	0.1008	0.0589
7.0	0.1268	0.0589
6.0	0.1193	0.0589
10.0	0.1469	0.0589
14.0	0.172	0.0589
5.0	0.1113	0.0589
7.0	0.1272	0.0589
8.0	0.1342	0.0589
3.0	0.0926	0.0589
6.0	0.1197	0.0589
11.0	0.1513	0.0589
9.0	0.1402	0.0589
1.0	0.0718	0.0589
6.0	0.1217	0.0589
9.0	0.1412	0.0589
11.0	0.1524	0.0589
11.0	0.1639	0.0589
14.0	0.198	0.0589
4.0	0.1091	0.0589
7.0	0.1328	0.0589
10.0	0.1523	0.0589
11.0	0.1585	0.0589
3.0	0.103	0.0589
12.0	0.1653	0.0589
3.0	0.0837	0.0589
5.0	0.1056	0.0589
10.0	0.1446	0.0589
13.0	0.1644	0.0589
1.0	0.057	0.0589
2.0	0.076	0.0589
17.0	0.2045	0.0589
9.0	0.1391	0.0589
1.0	0.0651	0.0589
3.0	0.0906	0.0589
7.0	0.1258	0.0589
15.0	0.1732	0.0589
1.0	0.0669	0.0589
2.0	0.0807	0.0589
6.0	0.1211	0.0589
8.0	0.1361	0.0589
9.0	0.1429	0.0589
16.0	0.2075	0.0589
14.0	0.2002	0.0589
3.0	0.0938	0.0589
8.0	0.1339	0.0589
3.0	0.0963	0.0589
4.0	0.1064	0.0589
9.0	0.1449	0.0589
13.0	0.1722	0.0589
12.0	0.1752	0.0589
3.0	0.0987	0.0589
5.0	0.1176	0.0589
7.0	0.1332	0.0589
10.0	0.1533	0.0589
12.0	0.1665	0.0589
14.0	0.1827	0.0589
1.0	0.0757	0.0589
3.0	0.099	0.0589
7.0	0.1323	0.0589
3.0	0.0996	0.0589
4.0	0.109	0.0589
6.0	0.1248	0.0589
2.0	0.0924	0.0589
3.0	0.0835	0.0589
5.0	0.1051	0.0589
6.0	0.1141	0.0589
8.0	0.1297	0.0589
4.0	0.0965	0.0589
8.0	0.1307	0.0589
4.0	0.0974	0.0589
12.0	0.153	0.0589
4.0	0.0991	0.0589
10.0	0.1445	0.0589
6.0	0.119	0.0589
7.0	0.1268	0.0589
9.0	0.1408	0.0589
4.0	0.1025	0.0589
8.0	0.1343	0.0589
6.0	0.1198	0.0589
11.0	0.1501	0.0589
17.0	0.1855	0.0589
3.0	0.0941	0.0589
2.0	0.0856	0.0589
10.0	0.1522	0.0589
12.0	0.1654	0.0589
15.0	0.1934	0.0589
2.0	0.087	0.0589
4.0	0.1087	0.0589
13.0	0.1804	0.0589
11.0	0.1713	0.0589
6.0	0.1248	0.0589
11.0	0.1544	0.0589
13.0	0.1653	0.0589
16.0	0.1862	0.0589
3.0	0.1045	0.0589
4.0	0.1139	0.0589
6.0	0.1183	0.0589
18.0	0.1825	0.0589
2.0	0.0775	0.0589
7.0	0.1244	0.0589
9.0	0.1373	0.0589
10.0	0.1431	0.0589
12.0	0.154	0.0589
18.0	0.196	0.0589
12.0	0.1569	0.0589
10.0	0.1525	0.0589
11.0	0.1594	0.0589
11.0	0.1578	0.0589
3.0	0.097	0.0589
13.0	0.1647	0.0589
15.0	0.1807	0.0589
17.0	0.2138	0.0589
8.0	0.1389	0.0589
5.0	0.1214	0.0589
14.0	0.2028	0.0589
4.0	0.0952	0.0589
10.0	0.1426	0.0589
11.0	0.1487	0.0589
13.0	0.1605	0.0589
1.0	0.0578	0.0589
2.0	0.0723	0.0589
3.0	0.0848	0.0589
17.0	0.1768	0.0589
2.0	0.0767	0.0589
3.0	0.0891	0.0589
6.0	0.1185	0.0589
11.0	0.1532	0.0589
13.0	0.1661	0.0589
2.0	0.0776	0.0589
1.0	0.0652	0.0589
3.0	0.0906	0.0589
9.0	0.1391	0.0589
16.0	0.1826	0.0589
1.0	0.0666	0.0589
2.0	0.0819	0.0589
7.0	0.1307	0.0589
8.0	0.1382	0.0589
9.0	0.1453	0.0589
10.0	0.1523	0.0589
11.0	0.1594	0.0589
8.0	0.1347	0.0589
2.0	0.0829	0.0589
4.0	0.104	0.0589
8.0	0.1344	0.0589
13.0	0.1612	0.0589
6.0	0.1251	0.0589
12.0	0.167	0.0589
15.0	0.1997	0.0589
2.0	0.0866	0.0589
5.0	0.1155	0.0589
17.0	0.1995	0.0589
7.0	0.1292	0.0589
1.0	0.0765	0.0589
7.0	0.1314	0.0589
8.0	0.1378	0.0589
3.0	0.1018	0.0589
6.0	0.1282	0.0589
8.0	0.1426	0.0589
9.0	0.1493	0.0589
6.0	0.1306	0.0589
6.0	0.1151	0.0589
7.0	0.1234	0.0589
9.0	0.1381	0.0589
13.0	0.1603	0.0589
2.0	0.074	0.0589
12.0	0.1501	0.0589
3.0	0.0901	0.0589
4.0	0.1007	0.0589
6.0	0.1186	0.0589
12.0	0.1586	0.0589
13.0	0.165	0.0589
3.0	0.0911	0.0589
7.0	0.1264	0.0589
10.0	0.1458	0.0589
17.0	0.198	0.0589
3.0	0.0928	0.0589
4.0	0.1033	0.0589
11.0	0.1552	0.0589
13.0	0.1683	0.0589
15.0	0.1852	0.0589
5.0	0.1116	0.0589
12.0	0.1539	0.0589
1.0	0.0708	0.0589
3.0	0.0951	0.0589
8.0	0.1366	0.0589
9.0	0.1431	0.0589
10.0	0.1494	0.0589
11.0	0.1557	0.0589
6.0	0.1243	0.0589
8.0	0.139	0.0589
12.0	0.1659	0.0589
15.0	0.1963	0.0589
14.0	0.1834	0.0589
2.0	0.0874	0.0589
12.0	0.1668	0.0589
14.0	0.1836	0.0589
6.0	0.1238	0.0589
10.0	0.1488	0.0589
3.0	0.1004	0.0589
7.0	0.1334	0.0589
8.0	0.14	0.0589
12.0	0.1646	0.0589
4.0	0.1104	0.0589
6.0	0.1262	0.0589
7.0	0.1331	0.0589
9.0	0.1457	0.0589
2.0	0.0949	0.0589
3.0	0.105	0.0589
6.0	0.1296	0.0589
9.0	0.1492	0.0589
13.0	0.175	0.0589
14.0	0.1837	0.0589
1.0	0.0564	0.0589
1.0	0.0591	0.0589
3.0	0.087	0.0589
7.0	0.1261	0.0589
10.0	0.1483	0.0589
14.0	0.1797	0.0589
2.0	0.0755	0.0589
6.0	0.1179	0.0589
7.0	0.1259	0.0589
11.0	0.1538	0.0589
2.0	0.0768	0.0589
7.0	0.1255	0.0589
10.0	0.1454	0.0589
9.0	0.1353	0.0589
2.0	0.0797	0.0589
9.0	0.1369	0.0589
