# INITIAL SIZE IN LINEAGE
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# mother	daughter	initSizeMean	initSizeStd
9.0	21.0	0.9196379727272728	0.04050414997303983
9.0	22.0	0.9142671266666667	0.02900827397559159
9.0	23.0	0.92990164	0.02808104844584449
9.0	24.0	0.9664412333333333	0.022971911037842106
10.0	1.0	0.5812939980110495	0.002510311680856574
10.0	2.0	0.6199888338121546	0.0026001582947345852
10.0	3.0	0.6517912028729281	0.003007382161721478
10.0	4.0	0.6784329450828729	0.0036200874107225373
10.0	5.0	0.7011380686187845	0.004334642540551741
10.0	6.0	0.7209162911602209	0.005156467905452904
10.0	7.0	0.738506120441989	0.006068886355527388
10.0	8.0	0.754514675359116	0.007136179819845139
10.0	9.0	0.7694087299447514	0.008376644300192882
10.0	10.0	0.7836679397790055	0.009862489510129434
10.0	11.0	0.7976944386740331	0.011730055512364923
10.0	12.0	0.8119776379005524	0.0141692286071467
10.0	13.0	0.8271660487292819	0.017643967951589228
10.0	14.0	0.8443129624309392	0.02348259060009812
10.0	15.0	0.8644788907777777	0.031085612585491595
10.0	16.0	0.8860833061176473	0.03863950276459198
10.0	17.0	0.9050806282517481	0.041404007319107414
10.0	18.0	0.9180281683333331	0.04408193658923081
10.0	19.0	0.9363731577777779	0.048538156447905156
10.0	20.0	0.9293735251851851	0.04635012257029501
10.0	21.0	0.9365587676923078	0.06390493306913457
10.0	22.0	0.9232812085714287	0.06392516003281741
10.0	23.0	0.8815586400000001	0.0529426516224036
10.0	24.0	0.9117303066666667	0.07449586048703732
10.0	25.0	NaN	NaN
10.0	26.0	NaN	NaN
10.0	27.0	NaN	NaN
10.0	28.0	NaN	NaN
10.0	29.0	NaN	NaN
10.0	30.0	NaN	NaN
10.0	31.0	NaN	NaN
10.0	32.0	NaN	NaN
10.0	33.0	NaN	NaN
10.0	34.0	NaN	NaN
10.0	35.0	NaN	NaN
11.0	1.0	0.5842170897237569	0.0028619799539329116
11.0	2.0	0.6225233566850829	0.0028810341715105013
11.0	3.0	0.6540584119337016	0.0032739112976165508
11.0	4.0	0.6805122814364641	0.003867686102584411
11.0	5.0	0.7031275394475138	0.004606372508194094
11.0	6.0	0.7228762624309393	0.005467493784231257
11.0	7.0	0.7404733321546962	0.0064378776666795595
11.0	8.0	0.7565578241988948	0.007569500226591215
11.0	9.0	0.7716084054143648	0.008905591429079172
11.0	10.0	0.7860662323756907	0.010538274552946167
11.0	11.0	0.800394386077348	0.012589116930027061
11.0	12.0	0.8151334986740331	0.015329380277281719
11.0	13.0	0.8310026974585636	0.01932437223660216
11.0	14.0	0.849343785082873	0.02626492237024703
11.0	15.0	0.8696485441807905	0.033409245403538415
11.0	16.0	0.8929942656969698	0.042227462630530066
11.0	17.0	0.9100686363358779	0.04435472545222188
11.0	18.0	0.9217728853488371	0.04465599176218594
11.0	19.0	0.9208702019047621	0.04632687915839742
11.0	20.0	0.9278700256000001	0.04273637246099959
11.0	21.0	0.9183461181818182	0.038319033250996774
11.0	22.0	0.9175903433333334	0.029665476722961104
11.0	23.0	0.938971955	0.035732451619088425
11.0	24.0	NaN	NaN
11.0	25.0	NaN	NaN
12.0	1.0	0.5870130234254143	0.003484848740313699
12.0	2.0	0.624740944198895	0.0034102329255873507
12.0	3.0	0.6558468232044199	0.00368316385800105
12.0	4.0	0.6819634028729282	0.004156270325167419
12.0	5.0	0.7042986545856353	0.004786522548153467
12.0	6.0	0.7238222704972377	0.005556184436791362
12.0	7.0	0.7412447706077349	0.006485734961091676
12.0	8.0	0.7571644487292818	0.007560873073073341
12.0	9.0	0.7720669649723757	0.008832601587404069
12.0	10.0	0.7864096576795578	0.010418332542711923
12.0	11.0	0.8006138520441989	0.012431088080642675
12.0	12.0	0.8151984588950275	0.01515802093480438
12.0	13.0	0.8309129047513814	0.01917354022531646
12.0	14.0	0.8482643391111112	0.024088654061056616
12.0	15.0	0.8692502756179775	0.03223926699334594
12.0	16.0	0.8929963808433736	0.04271395015326117
12.0	17.0	0.9074519677519378	0.042276345603419245
12.0	18.0	0.92822169893617	0.04971300337959717
12.0	19.0	0.924630884680851	0.04347984256947805
12.0	20.0	0.9340339342857141	0.041179402338198105
12.0	21.0	0.9434237146666665	0.03682897419360037
12.0	22.0	0.9397607640000001	0.023834678522427794
12.0	23.0	0.96704079	0.006924003743514306
13.0	1.0	0.5901269974585635	0.004024439057946964
13.0	2.0	0.6273570453038675	0.0036924772007436565
13.0	3.0	0.6581020813259669	0.0037692527526386184
13.0	4.0	0.6839560723756906	0.004153617932725563
13.0	5.0	0.7061371236464089	0.0047740940847785665
13.0	6.0	0.7255476261878452	0.005546741727521495
13.0	7.0	0.7429392164640883	0.006471810266592312
13.0	8.0	0.7588600576795579	0.007579666670785075
13.0	9.0	0.7738290606629835	0.008908483403987933
13.0	10.0	0.7882778734806629	0.010535992700218273
13.0	11.0	0.8026690246408842	0.012627599161653656
13.0	12.0	0.8175552862983423	0.015446548694203146
13.0	13.0	0.8336992718232045	0.0195727045799392
13.0	14.0	0.8526362542541437	0.02708820342809029
13.0	15.0	0.8752988331460673	0.037569350883928355
13.0	16.0	0.8967000537500001	0.043292165396831284
13.0	17.0	0.9106404654545454	0.042708340354857946
13.0	18.0	0.9227701885	0.041529747467296575
13.0	19.0	0.933824153181818	0.047614843055574535
13.0	20.0	0.9368189236363637	0.0447527490191662
13.0	21.0	0.9505393983333331	0.04825690258132684
13.0	22.0	0.9268457449999999	0.035594516760614966
13.0	23.0	0.93129768	0.02762530429593858
13.0	24.0	NaN	NaN
14.0	1.0	0.5934551016574586	0.005222071361441369
14.0	2.0	0.6299389797790056	0.004609795505792701
14.0	3.0	0.6601044918232044	0.004410599798130698
14.0	4.0	0.6854902985635358	0.0045386019135177326
14.0	5.0	0.7072673841988949	0.004938471175110325
14.0	6.0	0.7263437227624309	0.0055503184919172945
14.0	7.0	0.7434258653038675	0.006368569018114456
14.0	8.0	0.7590739987845303	0.007351213009852383
14.0	9.0	0.7737758188950277	0.00856028985096538
14.0	10.0	0.7879278183425416	0.01006102679150325
14.0	11.0	0.8020086639779007	0.012025007003543052
14.0	12.0	0.8165066039779008	0.014699980815555496
14.0	13.0	0.8321590264088397	0.018654270111859914
14.0	14.0	0.8503654249723755	0.026136530407648125
14.0	15.0	0.8702708254237288	0.03270834159147872
14.0	16.0	0.891823039759036	0.03626781054884294
14.0	17.0	0.9157779343065693	0.0448027708616864
14.0	18.0	0.9252378016666667	0.0449380417852168
14.0	19.0	0.9365032135999999	0.043223289249039634
14.0	20.0	0.9346994445454545	0.037652698210583195
14.0	21.0	0.9489494400000001	0.042341836146373206
14.0	22.0	0.947165305	0.022897001206588226
14.0	23.0	NaN	NaN
15.0	1.0	0.5976553208938548	0.00717261453539603
15.0	2.0	0.6334542444692738	0.006278197797898287
15.0	3.0	0.6630935187709497	0.005817721133851991
15.0	4.0	0.6881057677094972	0.005765711824037312
15.0	5.0	0.7096031399999999	0.00602865965038832
15.0	6.0	0.7284969183240224	0.006565690510171886
15.0	7.0	0.7454672497206705	0.0073282392641141995
15.0	8.0	0.7610728326256982	0.008348561609824346
15.0	9.0	0.7757736894972066	0.009638590611124168
15.0	10.0	0.7900055414525139	0.011305309151074399
15.0	11.0	0.8042613860335196	0.013488606116942947
15.0	12.0	0.8190449237988826	0.01652911834260094
15.0	13.0	0.8352366233519555	0.021210220969601394
15.0	14.0	0.8537121939325841	0.02832397158468306
15.0	15.0	0.8727774603508773	0.03306630211734282
15.0	16.0	0.8939775429487177	0.038115158426860966
15.0	17.0	0.9114551008474577	0.045953926307742095
15.0	18.0	0.9206341544999997	0.03866525976945326
15.0	19.0	0.9361536683333332	0.039876646240261236
15.0	20.0	0.9538999040000004	0.03854792200724531
15.0	21.0	0.9601408499999998	0.05341629644046656
15.0	22.0	0.9617895200000001	0.08660493949335234
15.0	23.0	NaN	NaN
15.0	24.0	NaN	NaN
16.0	1.0	0.6021225619161675	0.008535714897766779
16.0	2.0	0.6372345156886227	0.007193250779864735
16.0	3.0	0.6663619959281439	0.006419776496953483
16.0	4.0	0.6910126162874252	0.006158990827964629
16.0	5.0	0.7122725319760479	0.0063227093066402255
16.0	6.0	0.7310231092215569	0.006839938469514251
16.0	7.0	0.7479205037125748	0.007673036339238862
16.0	8.0	0.7635166331736526	0.008807811517155043
16.0	9.0	0.7783195297005988	0.010300637651738552
16.0	10.0	0.792717371497006	0.012275771925790492
16.0	11.0	0.8072613985628743	0.014960795619406119
16.0	12.0	0.8226074986826347	0.019064491365137777
16.0	13.0	0.8388430162650602	0.023139552117077192
16.0	14.0	0.8565846079754602	0.02759207176136442
16.0	15.0	0.8770866812820515	0.03530929391138729
16.0	16.0	0.8965883647482015	0.03587547863765521
16.0	17.0	0.9185808803703703	0.04307344944081464
16.0	18.0	0.9279647293548386	0.045328371125627924
16.0	19.0	0.9363654376470589	0.04240164638476594
16.0	20.0	0.9443997329411765	0.04009910807266225
16.0	21.0	0.930719264	0.030721114829720626
16.0	22.0	0.92898849	0.004341225514552318
16.0	23.0	1.00953384	0.022601169194251897
17.0	1.0	0.6050054102255639	0.008915901723398865
17.0	2.0	0.6396461649624061	0.007664003911527277
17.0	3.0	0.6684804606015038	0.006951081315498935
17.0	4.0	0.6928942169924812	0.00668327903536266
17.0	5.0	0.7139736930827068	0.006775814687372017
17.0	6.0	0.7326196326315789	0.007178742817580279
17.0	7.0	0.7494492643609023	0.007887694537944736
17.0	8.0	0.7650332204511279	0.008872350424348275
17.0	9.0	0.779813562556391	0.01019583811484429
17.0	10.0	0.7942951538345865	0.011935643899345986
17.0	11.0	0.8089369336842105	0.014294512112008566
17.0	12.0	0.8243638669172932	0.01770163526343242
17.0	13.0	0.8416378359398496	0.02314425103779649
17.0	14.0	0.8619113227272728	0.031525843830985036
17.0	15.0	0.8810184860162602	0.03533381945650082
17.0	16.0	0.9009057893333333	0.04056404637640525
17.0	17.0	0.9165592574025974	0.041164145921078664
17.0	18.0	0.9370709596153848	0.04087049652229689
17.0	19.0	0.944922441818182	0.044447381755848024
17.0	20.0	0.9383308425000001	0.05052344720264718
17.0	21.0	0.9416614050000001	0.02936565375282891
17.0	22.0	0.99129321	0.032539653998778166
18.0	1.0	0.6075699189473686	0.009121428863947945
18.0	2.0	0.6416834997894737	0.007651532058099981
18.0	3.0	0.6700676014736843	0.0067258149502006466
18.0	4.0	0.6941171149473685	0.006269533763167527
18.0	5.0	0.7149328892631579	0.006211170191000469
18.0	6.0	0.7333197650526316	0.006471564816061479
18.0	7.0	0.7499261023157894	0.007024637663240124
18.0	8.0	0.7653029212631579	0.007864523177688426
18.0	9.0	0.7798892762105266	0.008983073176611659
18.0	10.0	0.7941355509473683	0.010471811312338639
18.0	11.0	0.8084939023157892	0.012444849447307242
18.0	12.0	0.823574463368421	0.015200631907916862
18.0	13.0	0.8401886399999999	0.01930802499475196
18.0	14.0	0.8601051423157894	0.026638202840824313
18.0	15.0	0.8848951980645162	0.03875690778580287
18.0	16.0	0.90624865475	0.04281579704413032
18.0	17.0	0.9206892556363634	0.044356077879296026
18.0	18.0	0.9347371236363635	0.048837833895110316
18.0	19.0	0.9291730275	0.038739072693937546
18.0	20.0	0.9425482399999999	0.037989955278579325
18.0	21.0	0.974690065	0.039980288818050845
18.0	22.0	NaN	NaN
19.0	1.0	0.6088417027118643	0.008726203404011713
19.0	2.0	0.642686233898305	0.007293695366073317
19.0	3.0	0.6708768	0.006413660592676788
19.0	4.0	0.694765619661017	0.006065501425922584
19.0	5.0	0.7154929589830507	0.006170978994177916
19.0	6.0	0.7337804891525423	0.006654152709170136
19.0	7.0	0.7503048769491523	0.007450353902843215
19.0	8.0	0.7656385077966101	0.008512454935877893
19.0	9.0	0.7801893623728814	0.009957486742496547
19.0	10.0	0.7944316111864407	0.011748891670197291
19.0	11.0	0.8088305935593221	0.01417377866233104
19.0	12.0	0.8239843420338984	0.017542822807143588
19.0	13.0	0.8408925800000001	0.022914851336472777
19.0	14.0	0.8592058851724138	0.027813802416225584
19.0	15.0	0.8804360178181819	0.036350854837248626
19.0	16.0	0.89856185106383	0.039638514579963716
19.0	17.0	0.9145968480000002	0.04081466186670154
19.0	18.0	0.9262433380952383	0.044159961442483124
19.0	19.0	0.9225914399999999	0.04704742005002563
19.0	20.0	0.909125768	0.020252923046911505
19.0	21.0	0.9587053359999999	0.03981746450369081
19.0	22.0	NaN	NaN
19.0	23.0	NaN	NaN
20.0	1.0	0.6105257539393939	0.009568615189995478
20.0	2.0	0.644171393939394	0.00802193513117858
20.0	3.0	0.6722286454545454	0.007042301133905499
20.0	4.0	0.6960687884848485	0.006479007391927465
20.0	5.0	0.7166906981818182	0.006291027937762574
20.0	6.0	0.7350111127272729	0.006474947368324345
20.0	7.0	0.7515666303030303	0.00699358363359072
20.0	8.0	0.7669029399999999	0.00778164179207222
20.0	9.0	0.78152872969697	0.008837971473590703
20.0	10.0	0.7957979036363636	0.010323295605256654
20.0	11.0	0.8103331836363636	0.012383489417404176
20.0	12.0	0.8256079309090908	0.015278167492020338
20.0	13.0	0.8426183090909091	0.01975994801495571
20.0	14.0	0.8633986703030303	0.028614776114423004
20.0	15.0	0.8875406600000002	0.03801882244149823
20.0	16.0	0.9025404567999997	0.038579891586928074
20.0	17.0	0.9240827842105264	0.040250420552544464
20.0	18.0	0.9391160327272726	0.0269812772718391
20.0	19.0	0.9420537266666665	0.030712847706569558
20.0	20.0	1.00250627	0.018691646511749628
21.0	1.0	0.6104013533333333	0.007120058454138771
21.0	2.0	0.6442595377777778	0.006186335202648174
21.0	3.0	0.6725284433333333	0.005865154044964596
21.0	4.0	0.6965915377777778	0.006097083658980455
21.0	5.0	0.7174467655555554	0.006684114659099658
21.0	6.0	0.7360050833333333	0.00760069705955121
21.0	7.0	0.7528580066666666	0.008832205276376166
21.0	8.0	0.7685581622222223	0.010308574521417523
21.0	9.0	0.7836125633333333	0.012162103262415552
21.0	10.0	0.7984979600000001	0.014495475828136652
21.0	11.0	0.8137497277777777	0.017539652448985626
21.0	12.0	0.8302757533333334	0.02185982180477717
21.0	13.0	0.8493842122222222	0.0287357142712566
21.0	14.0	0.8752032855555556	0.04452038361279619
21.0	15.0	0.891501645	0.04107994984052016
21.0	16.0	0.9058835472727274	0.054014176768364286
21.0	17.0	0.89106382	0.04631316000073067
21.0	18.0	0.9055131679999999	0.047530849364223665
21.0	19.0	0.8989444533333333	0.0408064371276117
21.0	20.0	0.9527931066666667	0.07869711545233242
21.0	21.0	NaN	NaN
21.0	22.0	NaN	NaN
21.0	23.0	NaN	NaN
22.0	1.0	0.6132454272727274	0.004862976932038842
22.0	2.0	0.6464456163636363	0.003984121908855906
22.0	3.0	0.6741614036363637	0.00369178617192077
22.0	4.0	0.6977078490909091	0.0037793272392251547
22.0	5.0	0.7181588672727273	0.00425689218006066
22.0	6.0	0.7363319145454547	0.004996000340344998
22.0	7.0	0.7527104800000001	0.005897993004220996
22.0	8.0	0.768028289090909	0.007004429481363138
22.0	9.0	0.7826123727272727	0.008277156814768094
22.0	10.0	0.7969895200000002	0.009906678727933
22.0	11.0	0.8115645127272727	0.011854975674280482
22.0	12.0	0.8268409345454546	0.014468485924925497
22.0	13.0	0.843948201818182	0.01824991437035134
22.0	14.0	0.8643719472727273	0.024107982652522796
22.0	15.0	0.8923965836363635	0.035469554867455365
22.0	16.0	0.9107685825	0.04299467930128024
