# DAUGHTER VS D BY REJUVENATION
# original file "wt_unlimCap_highRe_3gen.txt" 
# daughter	initD	rejuvenation
19.0	0.1724	0.0454
11.0	0.1387	0.0454
19.0	0.1741	0.0454
21.0	0.1845	0.0454
14.0	0.1547	0.0454
3.0	0.0904	0.0454
12.0	0.1483	0.0454
6.0	0.116	0.0454
3.0	0.0928	0.0454
5.0	0.111	0.0454
4.0	0.102	0.0454
5.0	0.1124	0.0454
10.0	0.143	0.0454
20.0	0.2074	0.0454
9.0	0.1351	0.0454
11.0	0.1587	0.0454
8.0	0.1345	0.0454
19.0	0.1936	0.0454
15.0	0.1579	0.0454
10.0	0.134	0.0454
20.0	0.1793	0.0454
8.0	0.1251	0.0454
15.0	0.1614	0.0454
13.0	0.1631	0.0454
3.0	0.0901	0.0454
5.0	0.1072	0.0454
12.0	0.1452	0.0454
21.0	0.1779	0.0454
1.0	0.0672	0.0454
12.0	0.1502	0.0454
14.0	0.1701	0.0454
4.0	0.1026	0.0454
13.0	0.1508	0.0454
1.0	0.0703	0.0454
7.0	0.1237	0.0454
10.0	0.1394	0.0454
16.0	0.1632	0.0454
23.0	0.2079	0.0454
2.0	0.0847	0.0454
14.0	0.1645	0.0454
15.0	0.1697	0.0454
8.0	0.1321	0.0454
9.0	0.1375	0.0454
16.0	0.1692	0.0454
19.0	0.1859	0.0454
3.0	0.096	0.0454
4.0	0.1052	0.0454
9.0	0.1383	0.0454
10.0	0.1434	0.0454
10.0	0.1408	0.0454
20.0	0.1713	0.0454
2.0	0.0879	0.0454
6.0	0.1228	0.0454
9.0	0.141	0.0454
15.0	0.1713	0.0454
7.0	0.1255	0.0454
18.0	0.1696	0.0454
7.0	0.1296	0.0454
10.0	0.146	0.0454
11.0	0.1509	0.0454
14.0	0.165	0.0454
15.0	0.17	0.0454
10.0	0.1452	0.0454
11.0	0.15	0.0454
16.0	0.1736	0.0454
4.0	0.1098	0.0454
5.0	0.1177	0.0454
9.0	0.1427	0.0454
14.0	0.1677	0.0454
1.0	0.0569	0.0454
7.0	0.1188	0.0454
10.0	0.1368	0.0454
4.0	0.0963	0.0454
5.0	0.1056	0.0454
13.0	0.1542	0.0454
5.0	0.1073	0.0454
8.0	0.1297	0.0454
16.0	0.174	0.0454
4.0	0.0995	0.0454
5.0	0.1071	0.0454
22.0	0.1993	0.0454
2.0	0.0799	0.0454
5.0	0.109	0.0454
19.0	0.1813	0.0454
7.0	0.1227	0.0454
12.0	0.1466	0.0454
9.0	0.1389	0.0454
13.0	0.1589	0.0454
14.0	0.1637	0.0454
11.0	0.1454	0.0454
12.0	0.1495	0.0454
14.0	0.1677	0.0454
7.0	0.1281	0.0454
16.0	0.1725	0.0454
4.0	0.1074	0.0454
18.0	0.1773	0.0454
7.0	0.1327	0.0454
8.0	0.1387	0.0454
1.0	0.0542	0.0454
15.0	0.1525	0.0454
6.0	0.1104	0.0454
4.0	0.0962	0.0454
6.0	0.1136	0.0454
11.0	0.1437	0.0454
15.0	0.1617	0.0454
1.0	0.0611	0.0454
2.0	0.076	0.0454
10.0	0.1389	0.0454
5.0	0.107	0.0454
2.0	0.0795	0.0454
4.0	0.1015	0.0454
11.0	0.1506	0.0454
1.0	0.0666	0.0454
2.0	0.0795	0.0454
12.0	0.1494	0.0454
16.0	0.161	0.0454
20.0	0.1755	0.0454
7.0	0.1285	0.0454
8.0	0.1352	0.0454
6.0	0.1171	0.0454
11.0	0.1414	0.0454
7.0	0.126	0.0454
18.0	0.1863	0.0454
8.0	0.135	0.0454
12.0	0.1556	0.0454
15.0	0.1703	0.0454
8.0	0.136	0.0454
1.0	0.0818	0.0454
2.0	0.0929	0.0454
7.0	0.132	0.0454
9.0	0.1432	0.0454
10.0	0.1484	0.0454
11.0	0.1534	0.0454
13.0	0.1632	0.0454
2.0	0.0742	0.0454
11.0	0.1415	0.0454
12.0	0.1459	0.0454
13.0	0.1603	0.0454
15.0	0.172	0.0454
4.0	0.1006	0.0454
8.0	0.1286	0.0454
9.0	0.1339	0.0454
3.0	0.092	0.0454
11.0	0.1444	0.0454
13.0	0.1529	0.0454
14.0	0.157	0.0454
5.0	0.1108	0.0454
6.0	0.118	0.0454
2.0	0.0846	0.0454
3.0	0.0969	0.0454
14.0	0.1619	0.0454
2.0	0.0878	0.0454
3.0	0.0981	0.0454
6.0	0.1225	0.0454
9.0	0.1404	0.0454
18.0	0.1895	0.0454
19.0	0.2028	0.0454
11.0	0.152	0.0454
14.0	0.1663	0.0454
3.0	0.1031	0.0454
5.0	0.1185	0.0454
11.0	0.1502	0.0454
1.0	0.0549	0.0454
3.0	0.0821	0.0454
17.0	0.1696	0.0454
7.0	0.1185	0.0454
1.0	0.0613	0.0454
12.0	0.1502	0.0454
4.0	0.0971	0.0454
22.0	0.182	0.0454
6.0	0.1167	0.0454
18.0	0.1836	0.0454
7.0	0.1212	0.0454
23.0	0.1881	0.0454
9.0	0.1337	0.0454
14.0	0.1717	0.0454
7.0	0.1246	0.0454
19.0	0.1839	0.0454
17.0	0.1716	0.0454
10.0	0.1419	0.0454
11.0	0.1467	0.0454
15.0	0.1648	0.0454
12.0	0.1516	0.0454
15.0	0.165	0.0454
17.0	0.1749	0.0454
18.0	0.1808	0.0454
19.0	0.1882	0.0454
6.0	0.12	0.0454
18.0	0.1835	0.0454
2.0	0.086	0.0454
5.0	0.1148	0.0454
7.0	0.1293	0.0454
8.0	0.1357	0.0454
18.0	0.2124	0.0454
6.0	0.1193	0.0454
5.0	0.113	0.0454
11.0	0.1466	0.0454
5.0	0.1153	0.0454
16.0	0.1735	0.0454
17.0	0.1791	0.0454
1.0	0.0766	0.0454
3.0	0.098	0.0454
8.0	0.1331	0.0454
14.0	0.1598	0.0454
3.0	0.0987	0.0454
12.0	0.1437	0.0454
1.0	0.0574	0.0454
4.0	0.0938	0.0454
21.0	0.1706	0.0454
5.0	0.107	0.0454
19.0	0.1915	0.0454
9.0	0.131	0.0454
3.0	0.0932	0.0454
6.0	0.1191	0.0454
8.0	0.1323	0.0454
9.0	0.1379	0.0454
6.0	0.119	0.0454
11.0	0.1499	0.0454
16.0	0.1747	0.0454
24.0	0.1783	0.0454
3.0	0.0985	0.0454
17.0	0.1892	0.0454
16.0	0.1704	0.0454
1.0	0.0555	0.0454
6.0	0.1124	0.0454
26.0	0.193	0.0454
15.0	0.1527	0.0454
3.0	0.0886	0.0454
17.0	0.1679	0.0454
1.0	0.0654	0.0454
4.0	0.0995	0.0454
15.0	0.1595	0.0454
5.0	0.1076	0.0454
10.0	0.1446	0.0454
13.0	0.1607	0.0454
15.0	0.1719	0.0454
16.0	0.1785	0.0454
13.0	0.1539	0.0454
15.0	0.1623	0.0454
3.0	0.093	0.0454
4.0	0.1026	0.0454
5.0	0.1111	0.0454
18.0	0.1838	0.0454
20.0	0.2139	0.0454
3.0	0.0934	0.0454
8.0	0.1313	0.0454
10.0	0.1419	0.0454
17.0	0.1737	0.0454
10.0	0.1404	0.0454
9.0	0.1358	0.0454
4.0	0.1034	0.0454
7.0	0.1253	0.0454
15.0	0.1608	0.0454
21.0	0.1884	0.0454
4.0	0.1038	0.0454
18.0	0.1663	0.0454
9.0	0.1444	0.0454
4.0	0.1079	0.0454
12.0	0.1506	0.0454
15.0	0.1616	0.0454
9.0	0.1424	0.0454
13.0	0.1613	0.0454
16.0	0.1623	0.0454
5.0	0.1044	0.0454
15.0	0.16	0.0454
2.0	0.0738	0.0454
17.0	0.1684	0.0454
22.0	0.206	0.0454
3.0	0.0871	0.0454
4.0	0.0973	0.0454
5.0	0.1085	0.0454
9.0	0.1366	0.0454
11.0	0.1427	0.0454
20.0	0.1667	0.0454
4.0	0.1016	0.0454
6.0	0.1173	0.0454
13.0	0.1523	0.0454
15.0	0.1601	0.0454
5.0	0.1098	0.0454
16.0	0.1852	0.0454
6.0	0.1219	0.0454
7.0	0.1286	0.0454
5.0	0.1129	0.0454
15.0	0.1598	0.0454
3.0	0.0973	0.0454
2.0	0.09	0.0454
11.0	0.1485	0.0454
15.0	0.1651	0.0454
16.0	0.1694	0.0454
3.0	0.0815	0.0454
13.0	0.1474	0.0454
9.0	0.1321	0.0454
19.0	0.1773	0.0454
5.0	0.1053	0.0454
20.0	0.1763	0.0454
2.0	0.0785	0.0454
8.0	0.1262	0.0454
18.0	0.162	0.0454
1.0	0.068	0.0454
4.0	0.1015	0.0454
14.0	0.1611	0.0454
1.0	0.0694	0.0454
4.0	0.1031	0.0454
14.0	0.1638	0.0454
2.0	0.082	0.0454
12.0	0.1459	0.0454
17.0	0.1627	0.0454
19.0	0.1691	0.0454
20.0	0.1738	0.0454
13.0	0.1526	0.0454
11.0	0.1441	0.0454
18.0	0.169	0.0454
19.0	0.1727	0.0454
4.0	0.107	0.0454
5.0	0.1148	0.0454
10.0	0.1477	0.0454
11.0	0.1529	0.0454
12.0	0.1433	0.0454
22.0	0.1811	0.0454
6.0	0.1149	0.0454
3.0	0.0868	0.0454
11.0	0.1455	0.0454
16.0	0.1704	0.0454
9.0	0.1346	0.0454
15.0	0.164	0.0454
19.0	0.1872	0.0454
1.0	0.0638	0.0454
10.0	0.1383	0.0454
13.0	0.162	0.0454
14.0	0.168	0.0454
15.0	0.1746	0.0454
3.0	0.0911	0.0454
14.0	0.1606	0.0454
16.0	0.1701	0.0454
1.0	0.071	0.0454
3.0	0.0944	0.0454
6.0	0.12	0.0454
12.0	0.1544	0.0454
15.0	0.1631	0.0454
17.0	0.1718	0.0454
8.0	0.1331	0.0454
11.0	0.1475	0.0454
17.0	0.1694	0.0454
9.0	0.1419	0.0454
18.0	0.185	0.0454
13.0	0.1548	0.0454
18.0	0.1838	0.0454
7.0	0.1226	0.0454
10.0	0.1422	0.0454
3.0	0.0854	0.0454
4.0	0.0956	0.0454
2.0	0.0761	0.0454
15.0	0.172	0.0454
1.0	0.063	0.0454
19.0	0.1859	0.0454
13.0	0.16	0.0454
18.0	0.1961	0.0454
13.0	0.1495	0.0454
2.0	0.0805	0.0454
13.0	0.1578	0.0454
22.0	0.188	0.0454
10.0	0.1449	0.0454
18.0	0.2008	0.0454
4.0	0.1026	0.0454
20.0	0.1795	0.0454
1.0	0.0711	0.0454
3.0	0.0935	0.0454
10.0	0.1397	0.0454
17.0	0.1676	0.0454
2.0	0.0842	0.0454
3.0	0.0948	0.0454
13.0	0.1577	0.0454
16.0	0.1725	0.0454
8.0	0.1354	0.0454
6.0	0.1204	0.0454
12.0	0.1526	0.0454
14.0	0.1614	0.0454
3.0	0.0963	0.0454
11.0	0.1501	0.0454
15.0	0.1702	0.0454
8.0	0.1327	0.0454
17.0	0.176	0.0454
2.0	0.0861	0.0454
5.0	0.1131	0.0454
13.0	0.155	0.0454
16.0	0.1671	0.0454
17.0	0.1715	0.0454
5.0	0.1142	0.0454
5.0	0.113	0.0454
16.0	0.164	0.0454
5.0	0.1162	0.0454
16.0	0.1771	0.0454
4.0	0.1096	0.0454
5.0	0.118	0.0454
3.0	0.1014	0.0454
12.0	0.1605	0.0454
16.0	0.1874	0.0454
1.0	0.0816	0.0454
2.0	0.0928	0.0454
5.0	0.1191	0.0454
4.0	0.0922	0.0454
10.0	0.1359	0.0454
4.0	0.0938	0.0454
7.0	0.1191	0.0454
14.0	0.1571	0.0454
7.0	0.1187	0.0454
17.0	0.1629	0.0454
10.0	0.1413	0.0454
11.0	0.1466	0.0454
15.0	0.1665	0.0454
17.0	0.1779	0.0454
19.0	0.1955	0.0454
12.0	0.1463	0.0454
15.0	0.1583	0.0454
20.0	0.1797	0.0454
16.0	0.1602	0.0454
14.0	0.1597	0.0454
5.0	0.108	0.0454
7.0	0.1214	0.0454
25.0	0.186	0.0454
9.0	0.1351	0.0454
7.0	0.1272	0.0454
14.0	0.166	0.0454
2.0	0.0837	0.0454
8.0	0.1321	0.0454
11.0	0.1474	0.0454
18.0	0.1796	0.0454
19.0	0.1861	0.0454
13.0	0.156	0.0454
15.0	0.1646	0.0454
19.0	0.1855	0.0454
12.0	0.1484	0.0454
16.0	0.1634	0.0454
20.0	0.18	0.0454
2.0	0.086	0.0454
11.0	0.1455	0.0454
15.0	0.1612	0.0454
2.0	0.087	0.0454
6.0	0.1207	0.0454
6.0	0.1235	0.0454
6.0	0.1212	0.0454
11.0	0.1469	0.0454
15.0	0.1629	0.0454
19.0	0.1806	0.0454
17.0	0.1948	0.0454
2.0	0.0908	0.0454
1.0	0.0511	0.0454
6.0	0.1079	0.0454
10.0	0.1334	0.0454
5.0	0.1021	0.0454
18.0	0.1729	0.0454
11.0	0.15	0.0454
11.0	0.1402	0.0454
12.0	0.1444	0.0454
17.0	0.1623	0.0454
10.0	0.1381	0.0454
19.0	0.1788	0.0454
4.0	0.0997	0.0454
9.0	0.1344	0.0454
12.0	0.1459	0.0454
15.0	0.1571	0.0454
18.0	0.1662	0.0454
5.0	0.1096	0.0454
8.0	0.1289	0.0454
12.0	0.1533	0.0454
15.0	0.1672	0.0454
18.0	0.1844	0.0454
11.0	0.1556	0.0454
1.0	0.0734	0.0454
6.0	0.1209	0.0454
8.0	0.1336	0.0454
15.0	0.1735	0.0454
1.0	0.0771	0.0454
5.0	0.1153	0.0454
13.0	0.1584	0.0454
15.0	0.1675	0.0454
4.0	0.0899	0.0454
7.0	0.115	0.0454
16.0	0.1601	0.0454
24.0	0.1895	0.0454
8.0	0.1279	0.0454
8.0	0.1302	0.0454
17.0	0.1774	0.0454
18.0	0.1844	0.0454
10.0	0.1378	0.0454
19.0	0.1906	0.0454
2.0	0.0815	0.0454
3.0	0.0925	0.0454
1.0	0.0697	0.0454
8.0	0.1298	0.0454
13.0	0.1528	0.0454
16.0	0.1646	0.0454
17.0	0.1686	0.0454
3.0	0.0953	0.0454
13.0	0.1652	0.0454
15.0	0.179	0.0454
3.0	0.0953	0.0454
9.0	0.1366	0.0454
18.0	0.1753	0.0454
14.0	0.1607	0.0454
16.0	0.1697	0.0454
2.0	0.0875	0.0454
13.0	0.1573	0.0454
19.0	0.1901	0.0454
6.0	0.1203	0.0454
13.0	0.1522	0.0454
1.0	0.0804	0.0454
18.0	0.1816	0.0454
4.0	0.0913	0.0454
13.0	0.1515	0.0454
16.0	0.1657	0.0454
3.0	0.0827	0.0454
12.0	0.1494	0.0454
11.0	0.1392	0.0454
17.0	0.1616	0.0454
19.0	0.1684	0.0454
18.0	0.1639	0.0454
8.0	0.1245	0.0454
9.0	0.1297	0.0454
2.0	0.078	0.0454
4.0	0.1001	0.0454
10.0	0.1427	0.0454
14.0	0.1632	0.0454
16.0	0.174	0.0454
12.0	0.1512	0.0454
7.0	0.123	0.0454
15.0	0.1618	0.0454
17.0	0.1704	0.0454
2.0	0.0796	0.0454
12.0	0.1468	0.0454
23.0	0.205	0.0454
18.0	0.1948	0.0454
8.0	0.129	0.0454
23.0	0.207	0.0454
4.0	0.1024	0.0454
20.0	0.1815	0.0454
4.0	0.103	0.0454
10.0	0.1381	0.0454
2.0	0.0864	0.0454
5.0	0.1139	0.0454
9.0	0.139	0.0454
12.0	0.1536	0.0454
18.0	0.1855	0.0454
4.0	0.1053	0.0454
7.0	0.1258	0.0454
9.0	0.1362	0.0454
5.0	0.1138	0.0454
2.0	0.0888	0.0454
11.0	0.1489	0.0454
12.0	0.1533	0.0454
5.0	0.1168	0.0454
8.0	0.1362	0.0454
16.0	0.178	0.0454
17.0	0.1854	0.0454
6.0	0.1244	0.0454
7.0	0.1306	0.0454
11.0	0.151	0.0454
16.0	0.1744	0.0454
19.0	0.1983	0.0454
12.0	0.1438	0.0454
18.0	0.1679	0.0454
19.0	0.1721	0.0454
8.0	0.1267	0.0454
16.0	0.171	0.0454
18.0	0.1849	0.0454
4.0	0.0974	0.0454
16.0	0.1782	0.0454
17.0	0.187	0.0454
5.0	0.1039	0.0454
9.0	0.1394	0.0454
2.0	0.079	0.0454
16.0	0.1608	0.0454
1.0	0.0676	0.0454
8.0	0.1329	0.0454
11.0	0.1497	0.0454
3.0	0.0919	0.0454
6.0	0.1187	0.0454
10.0	0.1417	0.0454
20.0	0.1958	0.0454
2.0	0.0849	0.0454
16.0	0.1763	0.0454
5.0	0.1151	0.0454
3.0	0.0973	0.0454
4.0	0.1065	0.0454
16.0	0.1761	0.0454
4.0	0.1058	0.0454
8.0	0.1318	0.0454
10.0	0.1471	0.0454
13.0	0.1614	0.0454
18.0	0.1935	0.0454
15.0	0.1594	0.0454
1.0	0.0596	0.0454
2.0	0.0734	0.0454
9.0	0.1397	0.0454
13.0	0.1643	0.0454
16.0	0.169	0.0454
17.0	0.1741	0.0454
19.0	0.1869	0.0454
12.0	0.1483	0.0454
4.0	0.1012	0.0454
6.0	0.1175	0.0454
11.0	0.1467	0.0454
5.0	0.111	0.0454
6.0	0.1188	0.0454
17.0	0.1809	0.0454
15.0	0.1523	0.0454
16.0	0.1551	0.0454
4.0	0.1025	0.0454
9.0	0.1357	0.0454
10.0	0.1407	0.0454
5.0	0.1098	0.0454
13.0	0.1496	0.0454
4.0	0.1046	0.0454
16.0	0.1701	0.0454
15.0	0.1744	0.0454
17.0	0.1906	0.0454
8.0	0.1306	0.0454
5.0	0.1149	0.0454
8.0	0.1334	0.0454
8.0	0.1369	0.0454
16.0	0.178	0.0454
15.0	0.1565	0.0454
11.0	0.1399	0.0454
1.0	0.0602	0.0454
8.0	0.1265	0.0454
8.0	0.1265	0.0454
12.0	0.1462	0.0454
22.0	0.1915	0.0454
1.0	0.0633	0.0454
7.0	0.1219	0.0454
8.0	0.128	0.0454
20.0	0.186	0.0454
10.0	0.1385	0.0454
4.0	0.1032	0.0454
10.0	0.1452	0.0454
13.0	0.1616	0.0454
3.0	0.0943	0.0454
6.0	0.1224	0.0454
13.0	0.1584	0.0454
23.0	0.2002	0.0454
2.0	0.0858	0.0454
8.0	0.1308	0.0454
17.0	0.1679	0.0454
14.0	0.1539	0.0454
15.0	0.1571	0.0454
17.0	0.1632	0.0454
15.0	0.162	0.0454
9.0	0.1419	0.0454
11.0	0.1518	0.0454
18.0	0.1925	0.0454
25.0	0.1879	0.0454
1.0	0.058	0.0454
3.0	0.0845	0.0454
6.0	0.1129	0.0454
14.0	0.159	0.0454
15.0	0.1694	0.0454
18.0	0.1941	0.0454
3.0	0.0867	0.0454
6.0	0.1135	0.0454
19.0	0.1744	0.0454
1.0	0.0629	0.0454
4.0	0.0976	0.0454
9.0	0.1324	0.0454
2.0	0.0775	0.0454
5.0	0.1075	0.0454
15.0	0.1606	0.0454
17.0	0.1689	0.0454
18.0	0.1735	0.0454
19.0	0.167	0.0454
2.0	0.0793	0.0454
19.0	0.1638	0.0454
21.0	0.1795	0.0454
22.0	0.188	0.0454
17.0	0.1656	0.0454
5.0	0.1116	0.0454
7.0	0.1254	0.0454
9.0	0.1367	0.0454
11.0	0.1464	0.0454
4.0	0.1065	0.0454
9.0	0.1352	0.0454
10.0	0.1398	0.0454
3.0	0.0961	0.0454
22.0	0.1883	0.0454
2.0	0.0877	0.0454
9.0	0.1382	0.0454
12.0	0.1516	0.0454
13.0	0.1557	0.0454
10.0	0.1429	0.0454
13.0	0.1558	0.0454
8.0	0.1314	0.0454
7.0	0.1303	0.0454
9.0	0.1412	0.0454
13.0	0.1596	0.0454
18.0	0.1855	0.0454
21.0	0.195	0.0454
1.0	0.0557	0.0454
2.0	0.0698	0.0454
14.0	0.1535	0.0454
15.0	0.1572	0.0454
2.0	0.0799	0.0454
5.0	0.1095	0.0454
6.0	0.1176	0.0454
10.0	0.1409	0.0454
17.0	0.1717	0.0454
18.0	0.1766	0.0454
5.0	0.1119	0.0454
8.0	0.1323	0.0454
7.0	0.1271	0.0454
15.0	0.1686	0.0454
1.0	0.073	0.0454
2.0	0.0852	0.0454
5.0	0.1131	0.0454
9.0	0.1383	0.0454
16.0	0.1707	0.0454
2.0	0.0863	0.0454
3.0	0.0968	0.0454
6.0	0.1215	0.0454
9.0	0.1397	0.0454
12.0	0.1548	0.0454
10.0	0.1497	0.0454
7.0	0.1259	0.0454
12.0	0.1485	0.0454
12.0	0.1542	0.0454
9.0	0.1327	0.0454
12.0	0.1487	0.0454
20.0	0.1979	0.0454
1.0	0.0606	0.0454
8.0	0.1277	0.0454
6.0	0.1144	0.0454
20.0	0.1812	0.0454
15.0	0.1629	0.0454
2.0	0.0814	0.0454
6.0	0.1177	0.0454
8.0	0.1304	0.0454
14.0	0.159	0.0454
21.0	0.1737	0.0454
2.0	0.0843	0.0454
9.0	0.1381	0.0454
10.0	0.1432	0.0454
8.0	0.1338	0.0454
16.0	0.1742	0.0454
2.0	0.0866	0.0454
14.0	0.1583	0.0454
15.0	0.1621	0.0454
2.0	0.0871	0.0454
8.0	0.1361	0.0454
12.0	0.1571	0.0454
13.0	0.1621	0.0454
7.0	0.1304	0.0454
21.0	0.1817	0.0454
18.0	0.1582	0.0454
9.0	0.1293	0.0454
5.0	0.1048	0.0454
7.0	0.1208	0.0454
15.0	0.1546	0.0454
18.0	0.1641	0.0454
5.0	0.1059	0.0454
7.0	0.1238	0.0454
10.0	0.1405	0.0454
11.0	0.1453	0.0454
5.0	0.1109	0.0454
14.0	0.1617	0.0454
19.0	0.1932	0.0454
13.0	0.1526	0.0454
18.0	0.1722	0.0454
19.0	0.1767	0.0454
22.0	0.1976	0.0454
6.0	0.1207	0.0454
2.0	0.0845	0.0454
4.0	0.1039	0.0454
9.0	0.1396	0.0454
2.0	0.0871	0.0454
5.0	0.1146	0.0454
11.0	0.1498	0.0454
13.0	0.1601	0.0454
18.0	0.1885	0.0454
17.0	0.1983	0.0454
18.0	0.1792	0.0454
11.0	0.1469	0.0454
3.0	0.0844	0.0454
11.0	0.1418	0.0454
11.0	0.1453	0.0454
20.0	0.2101	0.0454
2.0	0.0758	0.0454
20.0	0.2012	0.0454
3.0	0.0877	0.0454
14.0	0.1545	0.0454
18.0	0.1703	0.0454
1.0	0.0648	0.0454
8.0	0.1301	0.0454
11.0	0.1467	0.0454
2.0	0.0794	0.0454
7.0	0.1248	0.0454
10.0	0.1429	0.0454
12.0	0.1534	0.0454
1.0	0.0669	0.0454
5.0	0.1091	0.0454
8.0	0.1289	0.0454
9.0	0.1363	0.0454
15.0	0.1639	0.0454
3.0	0.0918	0.0454
3.0	0.0933	0.0454
6.0	0.1179	0.0454
12.0	0.149	0.0454
13.0	0.1531	0.0454
17.0	0.1687	0.0454
2.0	0.0837	0.0454
3.0	0.0944	0.0454
9.0	0.1375	0.0454
15.0	0.165	0.0454
9.0	0.1347	0.0454
6.0	0.1196	0.0454
8.0	0.132	0.0454
10.0	0.1424	0.0454
11.0	0.1471	0.0454
1.0	0.0736	0.0454
15.0	0.1697	0.0454
17.0	0.1817	0.0454
2.0	0.0849	0.0454
7.0	0.1292	0.0454
13.0	0.1619	0.0454
16.0	0.1795	0.0454
14.0	0.1629	0.0454
15.0	0.1616	0.0454
19.0	0.178	0.0454
3.0	0.0984	0.0454
10.0	0.141	0.0454
11.0	0.1451	0.0454
14.0	0.1721	0.0454
1.0	0.0542	0.0454
4.0	0.0927	0.0454
10.0	0.1371	0.0454
13.0	0.1521	0.0454
3.0	0.0869	0.0454
5.0	0.1065	0.0454
8.0	0.128	0.0454
11.0	0.1436	0.0454
9.0	0.1328	0.0454
11.0	0.1421	0.0454
7.0	0.1272	0.0454
11.0	0.151	0.0454
10.0	0.1436	0.0454
2.0	0.082	0.0454
13.0	0.1504	0.0454
24.0	0.2047	0.0454
22.0	0.1854	0.0454
2.0	0.0839	0.0454
7.0	0.1239	0.0454
2.0	0.087	0.0454
14.0	0.1657	0.0454
15.0	0.171	0.0454
4.0	0.109	0.0454
8.0	0.1368	0.0454
6.0	0.1103	0.0454
12.0	0.1463	0.0454
14.0	0.1527	0.0454
20.0	0.1775	0.0454
7.0	0.1196	0.0454
11.0	0.1423	0.0454
15.0	0.16	0.0454
18.0	0.1736	0.0454
20.0	0.1855	0.0454
9.0	0.1311	0.0454
4.0	0.098	0.0454
19.0	0.1883	0.0454
5.0	0.1089	0.0454
6.0	0.1168	0.0454
11.0	0.1465	0.0454
18.0	0.1823	0.0454
7.0	0.1225	0.0454
12.0	0.1476	0.0454
12.0	0.1477	0.0454
13.0	0.1518	0.0454
14.0	0.1557	0.0454
20.0	0.1804	0.0454
10.0	0.1395	0.0454
22.0	0.2141	0.0454
7.0	0.1223	0.0454
1.0	0.0701	0.0454
20.0	0.2073	0.0454
8.0	0.1307	0.0454
10.0	0.141	0.0454
10.0	0.1458	0.0454
15.0	0.1669	0.0454
1.0	0.0734	0.0454
10.0	0.1472	0.0454
14.0	0.1688	0.0454
17.0	0.1915	0.0454
16.0	0.1667	0.0454
20.0	0.1863	0.0454
6.0	0.1215	0.0454
9.0	0.1392	0.0454
6.0	0.1199	0.0454
1.0	0.0777	0.0454
17.0	0.1981	0.0454
5.0	0.1022	0.0454
9.0	0.131	0.0454
17.0	0.17	0.0454
7.0	0.1191	0.0454
8.0	0.1257	0.0454
16.0	0.1648	0.0454
22.0	0.1772	0.0454
1.0	0.0658	0.0454
23.0	0.1801	0.0454
3.0	0.0912	0.0454
19.0	0.1682	0.0454
8.0	0.1258	0.0454
1.0	0.0698	0.0454
8.0	0.1311	0.0454
13.0	0.1558	0.0454
15.0	0.1648	0.0454
9.0	0.1396	0.0454
2.0	0.0836	0.0454
3.0	0.0942	0.0454
6.0	0.1189	0.0454
2.0	0.0841	0.0454
19.0	0.1822	0.0454
21.0	0.2005	0.0454
12.0	0.1602	0.0454
17.0	0.2087	0.0454
3.0	0.097	0.0454
8.0	0.1313	0.0454
16.0	0.1642	0.0454
23.0	0.2081	0.0454
13.0	0.1529	0.0454
13.0	0.1647	0.0454
15.0	0.177	0.0454
4.0	0.0922	0.0454
18.0	0.1691	0.0454
21.0	0.184	0.0454
1.0	0.0567	0.0454
16.0	0.1636	0.0454
18.0	0.1689	0.0454
12.0	0.1482	0.0454
4.0	0.096	0.0454
26.0	0.2127	0.0454
4.0	0.0999	0.0454
14.0	0.1646	0.0454
15.0	0.1702	0.0454
18.0	0.1946	0.0454
2.0	0.0802	0.0454
14.0	0.1596	0.0454
21.0	0.1841	0.0454
24.0	0.1754	0.0454
9.0	0.1385	0.0454
11.0	0.149	0.0454
13.0	0.1587	0.0454
4.0	0.1045	0.0454
10.0	0.1446	0.0454
14.0	0.1548	0.0454
13.0	0.1596	0.0454
14.0	0.1645	0.0454
16.0	0.1639	0.0454
15.0	0.164	0.0454
21.0	0.2028	0.0454
15.0	0.1899	0.0454
3.0	0.1011	0.0454
1.0	0.0541	0.0454
4.0	0.0914	0.0454
11.0	0.1378	0.0454
13.0	0.1462	0.0454
20.0	0.1713	0.0454
6.0	0.1136	0.0454
12.0	0.1497	0.0454
13.0	0.1546	0.0454
15.0	0.1645	0.0454
15.0	0.1594	0.0454
2.0	0.0781	0.0454
16.0	0.163	0.0454
17.0	0.1936	0.0454
12.0	0.1482	0.0454
2.0	0.0812	0.0454
19.0	0.1732	0.0454
8.0	0.1286	0.0454
17.0	0.1637	0.0454
20.0	0.1743	0.0454
7.0	0.1258	0.0454
8.0	0.1317	0.0454
13.0	0.1559	0.0454
20.0	0.1972	0.0454
1.0	0.0728	0.0454
3.0	0.0953	0.0454
5.0	0.1125	0.0454
9.0	0.1409	0.0454
10.0	0.1445	0.0454
12.0	0.1539	0.0454
5.0	0.1151	0.0454
11.0	0.15	0.0454
14.0	0.164	0.0454
15.0	0.1688	0.0454
7.0	0.128	0.0454
12.0	0.1523	0.0454
7.0	0.1276	0.0454
12.0	0.1504	0.0454
2.0	0.0696	0.0454
11.0	0.1436	0.0454
12.0	0.1487	0.0454
20.0	0.2004	0.0454
8.0	0.1253	0.0454
17.0	0.1673	0.0454
4.0	0.0962	0.0454
13.0	0.149	0.0454
20.0	0.175	0.0454
1.0	0.063	0.0454
